"category" "over_represented_pvalue" "under_represented_pvalue" "numDEInCat" "numInCat" "term" "ontology"
"1213" "GO:0015238" 0.00638715562387298 0.99945056838121 3 41 "drug transmembrane transporter activity" "MF"
"1215" "GO:0015297" 0.00638715562387298 0.99945056838121 3 41 "antiporter activity" "MF"
"1808" "GO:0046856" 0.00697965944335095 0.999979116516382 1 7 "phosphatidylinositol dephosphorylation" "BP"
"1305" "GO:0016597" 0.00770260318855279 0.998942743052883 4 33 "amino acid binding" "MF"
"1570" "GO:0031461" 0.00778096456416487 0.999973498556113 1 8 "cullin-RING ubiquitin ligase complex" "CC"
"992" "GO:0008483" 0.0079005396456391 0.999689155399841 2 17 "transaminase activity" "MF"
"1360" "GO:0016817" 0.00845053474317753 0.999968733377761 1 8 "hydrolase activity, acting on acid anhydrides" "MF"
"1626" "GO:0033897" 0.00875658562650069 0.999527389876171 3 5 "ribonuclease T2 activity" "MF"
"1533" "GO:0030785" 0.00975721442571268 0.999976139790391 1 2 "[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase activity" "MF"
"194" "GO:0004000" 0.00977086114305407 1 1 1 "adenosine deaminase activity" "MF"
"958" "GO:0008289" 0.0100952354564289 0.998063091905597 5 40 "lipid binding" "MF"
"1499" "GO:0030145" 0.0102046388384493 0.998630952326938 4 15 "manganese ion binding" "MF"
"275" "GO:0004335" 0.0113331981897758 0.999967783875731 1 2 "galactokinase activity" "MF"
"1812" "GO:0046912" 0.0113956047773214 0.999945781015 1 6 "transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer" "MF"
"855" "GO:0006857" 0.0126126313170201 0.999348889267624 2 24 "oligopeptide transport" "BP"
"510" "GO:0005215" 0.0128981778951833 0.995614452090221 9 162 "transporter activity" "MF"
"1988" "GO:2001070" 0.0137402058578415 0.99992896486188 1 4 "starch binding" "MF"
"864" "GO:0006887" 0.0144340475763807 0.998414659231979 3 20 "exocytosis" "BP"
"1057" "GO:0009029" 0.0151321433038378 1 1 1 "tetraacyldisaccharide 4'-kinase activity" "MF"
"16" "GO:0000145" 0.0152072139352278 0.998259655527274 3 25 "exocyst" "CC"
"243" "GO:0004143" 0.0177645128999147 0.999864154544712 1 7 "diacylglycerol kinase activity" "MF"
"906" "GO:0007205" 0.0177645128999147 0.999864154544712 1 7 "protein kinase C-activating G-protein coupled receptor signaling pathway" "BP"
"232" "GO:0004107" 0.0182749391539327 0.999915936368879 1 2 "chorismate synthase activity" "MF"
"1962" "GO:0080019" 0.0191747539542351 0.999223997048319 2 4 "fatty-acyl-CoA reductase (alcohol-forming) activity" "MF"
"1147" "GO:0009694" 0.0202548583720891 0.999819566437344 1 8 "jasmonic acid metabolic process" "BP"
"1159" "GO:0009864" 0.0202548583720891 0.999819566437344 1 8 "induced systemic resistance, jasmonic acid mediated signaling pathway" "BP"
"1966" "GO:0080123" 0.0202548583720891 0.999819566437344 1 8 "jasmonate-amino synthetase activity" "MF"
"1563" "GO:0031347" 0.0211803280570745 0.997515443117109 3 12 "regulation of defense response" "BP"
"1574" "GO:0031625" 0.0226700751166507 0.997156936286923 3 15 "ubiquitin protein ligase binding" "MF"
"207" "GO:0004040" 0.0236084711405493 0.998438122505746 2 11 "amidase activity" "MF"
"1340" "GO:0016758" 0.0238225790134487 0.993149833072326 6 109 "transferase activity, transferring hexosyl groups" "MF"
"1337" "GO:0016747" 0.0240851556469727 0.996567174357793 3 60 "transferase activity, transferring acyl groups other than amino-acyl groups" "MF"
"530" "GO:0005488" 0.0245552026538598 0.991231128773102 8 294 "binding" "MF"
"941" "GO:0008234" 0.0248442952556562 0.995239125143142 4 28 "cysteine-type peptidase activity" "MF"
"1017" "GO:0008696" 0.0264624157912253 1 1 1 "4-amino-4-deoxychorismate lyase activity" "MF"
"1802" "GO:0046656" 0.0264624157912253 1 1 1 "folic acid biosynthetic process" "BP"
"1363" "GO:0016829" 0.0265478021932327 0.995035261725707 4 19 "lyase activity" "MF"
"1256" "GO:0016049" 0.0305507051815944 0.997678344463126 2 11 "cell growth" "BP"
"1278" "GO:0016310" 0.0308100468478876 0.999561052861178 1 12 "phosphorylation" "BP"
"1804" "GO:0046835" 0.0309578870582806 0.999576766324058 1 8 "carbohydrate phosphorylation" "BP"
"213" "GO:0004048" 0.0318328502721746 0.999743164517029 1 2 "anthranilate phosphoribosyltransferase activity" "MF"
"20" "GO:0000155" 0.0318702930927595 0.999514562367111 1 19 "phosphorelay sensor kinase activity" "MF"
"490" "GO:0004866" 0.0323358304930853 0.996022427518668 3 8 "endopeptidase inhibitor activity" "MF"
"356" "GO:0004553" 0.0360313360113316 0.991744398107774 4 126 "hydrolase activity, hydrolyzing O-glycosyl compounds" "MF"
"479" "GO:0004842" 0.0409320793535591 0.988357020441593 5 84 "ubiquitin-protein transferase activity" "MF"
"1947" "GO:0071446" 0.0413515769246297 0.997057575190882 2 5 "cellular response to salicylic acid stimulus" "BP"
"1986" "GO:2000031" 0.0413515769246297 0.997057575190882 2 5 "regulation of salicylic acid mediated signaling pathway" "BP"
"1528" "GO:0030599" 0.0462675920314789 0.995322289981087 2 18 "pectinesterase activity" "MF"
"1682" "GO:0042545" 0.0462675920314789 0.995322289981087 2 18 "cell wall modification" "BP"
"1297" "GO:0016567" 0.0467631888859169 0.986241403838401 5 78 "protein ubiquitination" "BP"
"1137" "GO:0009611" 0.0471869719033321 0.989484594157654 4 18 "response to wounding" "BP"
"23" "GO:0000162" 0.0482871755551976 0.999012086633714 1 6 "tryptophan biosynthetic process" "BP"
"190" "GO:0003995" 0.0487179230973924 0.998944650000354 1 8 "acyl-CoA dehydrogenase activity" "MF"
"820" "GO:0006725" 0.0523912824094545 1 1 1 "cellular aromatic compound metabolic process" "BP"
"937" "GO:0008198" 0.0523912824094545 1 1 1 "ferrous iron binding" "MF"
"1353" "GO:0016790" 0.0524633164862475 0.999062676049162 1 3 "thiolester hydrolase activity" "MF"
"913" "GO:0008033" 0.0544785773060196 0.986702593358628 4 26 "tRNA processing" "BP"
"1940" "GO:0070652" 0.05502959052705 0.99867726892776 1 7 "HAUS complex" "CC"
"1956" "GO:0071949" 0.0583183873334985 0.998482049859864 1 8 "FAD binding" "MF"
"1191" "GO:0010333" 0.0587526528616186 0.989672043173761 3 12 "terpene synthase activity" "MF"
"1007" "GO:0008641" 0.065387666356062 0.998013401509287 1 11 "small protein activating enzyme activity" "MF"
"1359" "GO:0016813" 0.0671661384013663 0.998263131969202 1 4 "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" "MF"
"1326" "GO:0016701" 0.0683652970226575 0.99839650508384 1 3 "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" "MF"
"1383" "GO:0016887" 0.0699922697106866 0.984708751635937 3 87 "ATPase activity" "MF"
"931" "GO:0008171" 0.070793346549985 0.986031757865572 3 15 "O-methyltransferase activity" "MF"
"566" "GO:0005737" 0.0711496456841656 0.963180389817286 12 234 "cytoplasm" "CC"
"582" "GO:0005777" 0.0744598635552665 0.997414934605706 1 11 "peroxisome" "CC"
"940" "GO:0008233" 0.0759641876948501 0.984563218068648 3 15 "peptidase activity" "MF"
"1022" "GO:0008757" 0.0772955896532617 1 1 1 "S-adenosylmethionine-dependent methyltransferase activity" "MF"
"1848" "GO:0048544" 0.0830591811012504 0.98810987992232 2 24 "recognition of pollen" "BP"
"903" "GO:0007165" 0.0830746759537498 0.980471281940187 3 103 "signal transduction" "BP"
"419" "GO:0004671" 0.0895660276768551 1 1 1 "protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity" "MF"
"757" "GO:0006481" 0.0895660276768551 1 1 1 "C-terminal protein methylation" "BP"
"755" "GO:0006479" 0.0913591942608722 0.996120914127176 1 10 "protein methylation" "BP"
"1094" "GO:0009245" 0.0919840475584828 0.996706451634925 1 4 "lipid A biosynthetic process" "BP"
"300" "GO:0004386" 0.0942090010442866 0.995611275871687 1 24 "helicase activity" "MF"
"912" "GO:0008026" 0.098153713750223 0.995257715086095 1 21 "ATP-dependent helicase activity" "MF"
"1885" "GO:0051225" 0.0991440749945099 0.995541074809799 1 8 "spindle assembly" "BP"
"1460" "GO:0019789" 0.0997767537688677 0.995859190740089 1 5 "SUMO transferase activity" "MF"
"343" "GO:0004512" 0.105597500255607 0.995632796997143 1 4 "inositol-3-phosphate synthase activity" "MF"
"632" "GO:0006021" 0.105597500255607 0.995632796997143 1 4 "inositol biosynthetic process" "BP"
"1977" "GO:1901601" 0.107283743299583 0.996963941646343 1 2 "strigolactone biosynthetic process" "BP"
"433" "GO:0004739" 0.113913279130199 0.994078260190297 1 8 "pyruvate dehydrogenase (acetyl-transferring) activity" "MF"
"641" "GO:0006086" 0.113913279130199 0.994078260190297 1 8 "acetyl-CoA biosynthetic process from pyruvate" "BP"
"491" "GO:0004867" 0.11502281138658 0.966183365067015 4 15 "serine-type endopeptidase inhibitor activity" "MF"
"1341" "GO:0016760" 0.115399348570487 0.993454929385475 1 18 "cellulose synthase (UDP-forming) activity" "MF"
"1185" "GO:0010223" 0.116383518036535 0.995245100260566 1 3 "secondary shoot formation" "BP"
"1589" "GO:0032300" 0.121316917520516 0.994820994263708 1 3 "mismatch repair complex" "CC"
"766" "GO:0006511" 0.12377941596143 0.94716246570135 6 78 "ubiquitin-dependent protein catabolic process" "BP"
"162" "GO:0003918" 0.125092536680458 0.980162364744837 2 8 "DNA topoisomerase type II (ATP-hydrolyzing) activity" "MF"
"1409" "GO:0017176" 0.134623176274635 0.993580760483488 1 3 "phosphatidylinositol N-acetylglucosaminyltransferase activity" "MF"
"1546" "GO:0031011" 0.137238540033143 0.991321876366363 1 8 "Ino80 complex" "CC"
"369" "GO:0004579" 0.138920423974655 0.993149851044056 1 3 "dolichyl-diphosphooligosaccharide-protein glycotransferase activity" "MF"
"1495" "GO:0030130" 0.139088990057766 0.99148663252675 1 6 "clathrin coat of trans-Golgi network vesicle" "CC"
"1497" "GO:0030132" 0.139088990057766 0.99148663252675 1 6 "clathrin coat of coated pit" "CC"
"1398" "GO:0017025" 0.14063810319293 0.99162449415009 1 5 "TBP-class protein binding" "MF"
"1726" "GO:0043531" 0.149423839246935 0.954953210988256 3 93 "ADP binding" "MF"
"422" "GO:0004674" 0.151825002907751 0.968351246279121 2 41 "protein serine/threonine kinase activity" "MF"
"423" "GO:0004707" 0.153035515938981 0.988450404044304 1 15 "MAP kinase activity" "MF"
"327" "GO:0004462" 0.162552347018961 0.989375316093369 1 4 "lactoylglutathione lyase activity" "MF"
"1474" "GO:0019953" 0.162557031366666 0.990508810448432 1 3 "sexual reproduction" "BP"
"681" "GO:0006284" 0.164068941298639 0.965396048483411 2 20 "base-excision repair" "BP"
"543" "GO:0005576" 0.168553135603636 0.949368641157389 3 22 "extracellular region" "CC"
"908" "GO:0007275" 0.169534299004425 0.947435999112367 3 35 "multicellular organism development" "BP"
"629" "GO:0006012" 0.170119876606514 0.986276461497804 1 9 "galactose metabolic process" "BP"
"444" "GO:0004788" 0.172275828476047 0.991880639178862 1 2 "thiamine diphosphokinase activity" "MF"
"830" "GO:0006772" 0.172275828476047 0.991880639178862 1 2 "thiamine metabolic process" "BP"
"1090" "GO:0009229" 0.172275828476047 0.991880639178862 1 2 "thiamine diphosphate biosynthetic process" "BP"
"1543" "GO:0030975" 0.172275828476047 0.991880639178862 1 2 "thiamine binding" "MF"
"1512" "GO:0030246" 0.172798392692624 0.960629774960714 2 62 "carbohydrate binding" "MF"
"848" "GO:0006820" 0.175579734284365 0.985842389529697 1 7 "anion transport" "BP"
"684" "GO:0006298" 0.184698368698957 0.98304202229463 1 14 "mismatch repair" "BP"
"1545" "GO:0030983" 0.184698368698957 0.98304202229463 1 14 "mismatched DNA binding" "MF"
"872" "GO:0006914" 0.186844823628904 0.983327570228463 1 9 "autophagy" "BP"
"166" "GO:0003924" 0.192899556123068 0.952744789670743 2 83 "GTPase activity" "MF"
"1476" "GO:0020037" 0.193361734419874 0.89441722436362 8 167 "heme binding" "MF"
"675" "GO:0006265" 0.19590215971784 0.955655737090916 2 13 "DNA topological change" "BP"
"805" "GO:0006629" 0.196983310363284 0.932730205979452 3 92 "lipid metabolic process" "BP"
"759" "GO:0006486" 0.197996163361935 0.979820541926096 1 24 "protein glycosylation" "BP"
"545" "GO:0005618" 0.200268883758287 0.951137351225603 2 30 "cell wall" "CC"
"1496" "GO:0030131" 0.200835583427896 0.979815164922324 1 14 "clathrin adaptor complex" "CC"
"1098" "GO:0009264" 0.202496509713811 1 1 1 "deoxyribonucleotide catabolic process" "BP"
"1100" "GO:0009279" 0.202496509713811 1 1 1 "cell outer membrane" "CC"
"1214" "GO:0015288" 0.202496509713811 1 1 1 "porin activity" "MF"
"1233" "GO:0015891" 0.202496509713811 1 1 1 "siderophore transport" "BP"
"1837" "GO:0048278" 0.203256305336091 0.988491130725398 1 2 "vesicle docking" "BP"
"925" "GO:0008131" 0.203256416091273 0.988491117426615 1 2 "primary amine oxidase activity" "MF"
"1103" "GO:0009308" 0.203256416091273 0.988491117426615 1 2 "amine metabolic process" "BP"
"1158" "GO:0009813" 0.204045011411094 0.984722937133956 1 3 "flavonoid biosynthetic process" "BP"
"1764" "GO:0045430" 0.204045011411094 0.984722937133956 1 3 "chalcone isomerase activity" "MF"
"1227" "GO:0015743" 0.208124160979506 0.982195950146488 1 4 "malate transport" "BP"
"1746" "GO:0045017" 0.208129957532139 0.984070980801778 1 3 "glycerolipid biosynthetic process" "BP"
"1809" "GO:0046872" 0.208384899980547 0.864256836421441 14 324 "metal ion binding" "MF"
"1290" "GO:0016491" 0.214361081943483 0.857223343264827 15 428 "oxidoreductase activity" "MF"
"244" "GO:0004144" 0.214938631915486 0.979757884720681 1 5 "diacylglycerol O-acyltransferase activity" "MF"
"1527" "GO:0030570" 0.216076846993292 0.982759133779267 1 3 "pectate lyase activity" "MF"
"1011" "GO:0008654" 0.218765205452409 0.97655791449599 1 10 "phospholipid biosynthetic process" "BP"
"1510" "GO:0030244" 0.222571550590656 0.974243885378877 1 24 "cellulose biosynthetic process" "BP"
"1820" "GO:0047262" 0.223440426494982 0.97455373337688 1 16 "polygalacturonate 4-alpha-galacturonosyltransferase activity" "MF"
"949" "GO:0008253" 0.224506291332391 0.985778938234992 1 2 "5'-nucleotidase activity" "MF"
"1646" "GO:0035091" 0.227994695198564 0.97509287137872 1 8 "phosphatidylinositol binding" "MF"
"1364" "GO:0016831" 0.23101096619803 0.973475338531813 1 11 "carboxy-lyase activity" "MF"
"1355" "GO:0016798" 0.231683878646246 0.974237705697328 1 8 "hydrolase activity, acting on glycosyl bonds" "MF"
"585" "GO:0005783" 0.233995468939661 0.915856979128087 3 33 "endoplasmic reticulum" "CC"
"1339" "GO:0016757" 0.241645545672292 0.96897278618956 1 37 "transferase activity, transferring glycosyl groups" "MF"
"260" "GO:0004190" 0.245338617426594 0.930450883542856 2 62 "aspartic-type endopeptidase activity" "MF"
"1184" "GO:0010215" 0.245617748725228 0.970438265453249 1 9 "cellulose microfibril organization" "BP"
"1561" "GO:0031225" 0.245617748725228 0.970438265453249 1 9 "anchored component of membrane" "CC"
"844" "GO:0006813" 0.246524024762131 0.969866251093945 1 10 "potassium ion transport" "BP"
"623" "GO:0005992" 0.248230417639577 0.96826177880304 1 16 "trehalose biosynthetic process" "BP"
"1377" "GO:0016872" 0.248982534250376 0.972389316296942 1 5 "intramolecular lyase activity" "MF"
"1251" "GO:0016020" 0.249250867798303 0.815911191272516 23 655 "membrane" "CC"
"694" "GO:0006338" 0.249936076527827 0.968080410765524 1 14 "chromatin remodeling" "BP"
"917" "GO:0008081" 0.250294855759943 0.967485070914729 1 18 "phosphoric diester hydrolase activity" "MF"
"1336" "GO:0016746" 0.254791324820804 0.965790652149459 1 24 "transferase activity, transferring acyl groups" "MF"
"198" "GO:0004012" 0.25911917209624 0.966520513992737 1 10 "phospholipid-translocating ATPase activity" "MF"
"1234" "GO:0015914" 0.25911917209624 0.966520513992737 1 10 "phospholipid transport" "BP"
"535" "GO:0005516" 0.263002818233175 0.963801908270462 1 19 "calmodulin binding" "MF"
"494" "GO:0004872" 0.271880484791413 0.978523041482873 1 2 "receptor activity" "MF"
"1113" "GO:0009408" 0.275185500054457 0.961616945361479 1 11 "response to heat" "BP"
"107" "GO:0003712" 0.280829560284564 0.960285888656111 1 10 "transcription cofactor activity" "MF"
"923" "GO:0008121" 0.283771362404037 0.969142581957135 1 3 "ubiquinol-cytochrome-c reductase activity" "MF"
"97" "GO:0003676" 0.284833598581472 0.785553674467163 23 612 "nucleic acid binding" "MF"
"1346" "GO:0016773" 0.28705121019612 0.955679721201132 1 29 "phosphotransferase activity, alcohol group as acceptor" "MF"
"1153" "GO:0009744" 0.289694090328774 0.961856815543719 1 5 "response to sucrose" "BP"
"1728" "GO:0043562" 0.289694090328774 0.961856815543719 1 5 "cellular response to nitrogen levels" "BP"
"1864" "GO:0050660" 0.293804660226695 0.878802287398436 3 76 "flavin adenine dinucleotide binding" "MF"
"1327" "GO:0016702" 0.294391680571862 0.953803082154551 1 21 "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen" "MF"
"1932" "GO:0070469" 0.294647612293471 0.974404561997598 1 2 "respiratory chain" "CC"
"1657" "GO:0036459" 0.31474990079293 0.946007741615123 1 30 "thiol-dependent ubiquitinyl hydrolase activity" "MF"
"647" "GO:0006099" 0.317753990489215 0.945736992096584 1 20 "tricarboxylic acid cycle" "BP"
"973" "GO:0008380" 0.321630996689416 0.959486517720388 1 3 "RNA splicing" "BP"
"965" "GO:0008324" 0.326569505037634 0.943598297715475 1 14 "cation transmembrane transporter activity" "MF"
"1068" "GO:0009073" 0.326882056815638 0.943776851296878 1 13 "aromatic amino acid family biosynthetic process" "BP"
"1165" "GO:0009908" 0.32784534101884 0.957751657727592 1 3 "flower development" "BP"
"85" "GO:0001510" 0.32942904229601 0.944701834865806 1 9 "RNA methylation" "BP"
"1308" "GO:0016614" 0.331448242695857 0.887254011460303 2 33 "oxidoreductase activity, acting on CH-OH group of donors" "MF"
"930" "GO:0008168" 0.334661487943884 0.831285330583589 4 118 "methyltransferase activity" "MF"
"1362" "GO:0016820" 0.352015249805229 0.938160227897683 1 7 "hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances" "MF"
"1596" "GO:0032502" 0.352531546625827 0.933168937091354 1 15 "developmental process" "BP"
"1289" "GO:0016485" 0.355957365711343 0.938189421810744 1 6 "protein processing" "BP"
"1313" "GO:0016627" 0.356745151835502 0.930365396209019 1 20 "oxidoreductase activity, acting on the CH-CH group of donors" "MF"
"1456" "GO:0019752" 0.359021375802324 0.929965732237854 1 17 "carboxylic acid metabolic process" "BP"
"1513" "GO:0030247" 0.361169592840605 0.931152513814868 1 11 "polysaccharide binding" "MF"
"1614" "GO:0033178" 0.361861232247723 0.938185545142437 1 5 "proton-transporting two-sector ATPase complex, catalytic domain" "CC"
"189" "GO:0003993" 0.367806875419832 0.926718323084253 1 15 "acid phosphatase activity" "MF"
"768" "GO:0006520" 0.372118805643439 0.922790948602466 1 27 "cellular amino acid metabolic process" "BP"
"45" "GO:0000287" 0.372436732037438 0.804187232661147 4 84 "magnesium ion binding" "MF"
"927" "GO:0008138" 0.374174035613923 0.923925309146854 1 15 "protein tyrosine/serine/threonine phosphatase activity" "MF"
"22" "GO:0000160" 0.375375431063634 0.859612736588274 2 43 "phosphorelay signal transduction system" "BP"
"262" "GO:0004222" 0.376424319487598 0.920184732783676 1 36 "metalloendopeptidase activity" "MF"
"799" "GO:0006614" 0.39933268238889 0.913604097650487 1 12 "SRP-dependent cotranslational protein targeting to membrane" "BP"
"138" "GO:0003860" 0.401209014876104 0.916099600494363 1 8 "3-hydroxyisobutyryl-CoA hydrolase activity" "MF"
"1880" "GO:0051087" 0.401807787613941 0.911456751807987 1 14 "chaperone binding" "MF"
"532" "GO:0005507" 0.420354053232471 0.832004198021823 2 27 "copper ion binding" "MF"
"943" "GO:0008236" 0.420541793269077 0.899322219895825 1 25 "serine-type peptidase activity" "MF"
"1920" "GO:0055114" 0.427622749725044 0.651575068594271 26 766 "oxidation-reduction process" "BP"
"1730" "GO:0043565" 0.429232670739378 0.708456578463262 8 165 "sequence-specific DNA binding" "MF"
"1302" "GO:0016579" 0.432873606096077 0.891619539658208 1 35 "protein deubiquitination" "BP"
"121" "GO:0003777" 0.441540882841336 0.885725709536018 1 56 "microtubule motor activity" "MF"
"882" "GO:0007018" 0.441540882841336 0.885725709536018 1 56 "microtubule-based movement" "BP"
"379" "GO:0004602" 0.442405972331611 0.899871113095072 1 6 "glutathione peroxidase activity" "MF"
"1817" "GO:0046961" 0.456698565386517 0.886474615577351 1 9 "proton-transporting ATPase activity, rotational mechanism" "MF"
"699" "GO:0006355" 0.460475581650506 0.630768351670094 20 513 "regulation of transcription, DNA-templated" "BP"
"1899" "GO:0051539" 0.462430980756149 0.876455325435205 1 21 "4 iron, 4 sulfur cluster binding" "MF"
"264" "GO:0004298" 0.463602869610594 0.803390031110173 2 20 "threonine-type endopeptidase activity" "MF"
"598" "GO:0005839" 0.463602869610594 0.803390031110173 2 20 "proteasome core complex" "CC"
"1900" "GO:0051603" 0.463602869610594 0.803390031110173 2 20 "proteolysis involved in cellular protein catabolic process" "BP"
"1387" "GO:0016925" 0.46461986207542 0.885471939386964 1 7 "protein sumoylation" "BP"
"1344" "GO:0016765" 0.464952983092833 0.875785413608775 1 18 "transferase activity, transferring alkyl or aryl (other than methyl) groups" "MF"
"971" "GO:0008375" 0.468463123999698 0.872166569802742 1 24 "acetylglucosaminyltransferase activity" "MF"
"928" "GO:0008146" 0.469745193052999 0.877778718825106 1 10 "sulfotransferase activity" "MF"
"429" "GO:0004725" 0.481390235374744 0.865038631969382 1 20 "protein tyrosine phosphatase activity" "MF"
"932" "GO:0008173" 0.490265181433998 0.861320402827729 1 15 "RNA methyltransferase activity" "MF"
"259" "GO:0004185" 0.498463418870383 0.851560032096477 1 33 "serine-type carboxypeptidase activity" "MF"
"1279" "GO:0016311" 0.523654756893668 0.835932433855864 1 22 "dephosphorylation" "BP"
"616" "GO:0005975" 0.52463112509892 0.671963602751819 4 257 "carbohydrate metabolic process" "BP"
"507" "GO:0005198" 0.52707032469186 0.834080675490335 1 20 "structural molecule activity" "MF"
"1252" "GO:0016021" 0.529732298767599 0.55107486867124 27 625 "integral component of membrane" "CC"
"697" "GO:0006352" 0.530800913099057 0.83103894193835 1 21 "DNA-templated transcription, initiation" "BP"
"1866" "GO:0050662" 0.532882721171901 0.826887195029373 1 35 "coenzyme binding" "MF"
"1150" "GO:0009733" 0.534596019595442 0.753444340329076 2 13 "response to auxin" "BP"
"1143" "GO:0009664" 0.541910487420757 0.826188050004636 1 14 "plant-type cell wall organization" "BP"
"104" "GO:0003690" 0.549527382702905 0.815024399566906 1 29 "double-stranded DNA binding" "MF"
"858" "GO:0006869" 0.549642623825572 0.831180722742985 1 7 "lipid transport" "BP"
"493" "GO:0004871" 0.551384600483906 0.818327640281988 1 15 "signal transducer activity" "MF"
"910" "GO:0008017" 0.577194449060877 0.789273215830327 1 74 "microtubule binding" "MF"
"874" "GO:0006952" 0.58078927455954 0.704259435475923 2 20 "defense response" "BP"
"1352" "GO:0016788" 0.585620330870485 0.689849806729088 2 64 "hydrolase activity, acting on ester bonds" "MF"
"492" "GO:0004869" 0.588837824728527 0.805368572119942 1 6 "cysteine-type endopeptidase inhibitor activity" "MF"
"863" "GO:0006886" 0.599938133535687 0.599103131218272 4 121 "intracellular protein transport" "BP"
"1136" "GO:0009607" 0.611707686374351 0.781952394063309 1 7 "response to biotic stimulus" "BP"
"487" "GO:0004857" 0.618116699510658 0.757381263484234 1 24 "enzyme inhibitor activity" "MF"
"1247" "GO:0015991" 0.624782590774854 0.657606606185573 2 25 "ATP hydrolysis coupled proton transport" "BP"
"529" "GO:0005484" 0.628790939640501 0.749253056790696 1 19 "SNAP receptor activity" "MF"
"1613" "GO:0033177" 0.632203881333198 0.760051005703281 1 8 "proton-transporting two-sector ATPase complex, proton-transporting domain" "CC"
"679" "GO:0006281" 0.644708836116983 0.627073938764164 2 104 "DNA repair" "BP"
"841" "GO:0006810" 0.655595847948759 0.482472473405412 8 238 "transport" "BP"
