"category" "over_represented_pvalue" "under_represented_pvalue" "numDEInCat" "numInCat" "term" "ontology"
"1361" "GO:0016831" 0.00365607656835532 0.999780197104902 3 11 "carboxy-lyase activity" "MF"
"1013" "GO:0008661" 0.00373936849856979 0.999995340270727 1 3 "1-deoxy-D-xylulose-5-phosphate synthase activity" "MF"
"1064" "GO:0009058" 0.00423576834202451 0.999166501804344 6 78 "biosynthetic process" "BP"
"1526" "GO:0030599" 0.00497789329262801 0.999432890911046 4 19 "pectinesterase activity" "MF"
"1680" "GO:0042545" 0.00497789329262801 0.999432890911046 4 19 "cell wall modification" "BP"
"1136" "GO:0009611" 0.00513194409394078 0.998973269398907 7 20 "response to wounding" "BP"
"257" "GO:0004177" 0.00565538043453893 0.99937077595575 4 14 "aminopeptidase activity" "MF"
"1214" "GO:0015299" 0.00568895129734165 0.999561107661923 3 18 "solute:proton antiporter activity" "MF"
"296" "GO:0004373" 0.00623653820210237 0.999984433309515 1 5 "glycogen (starch) synthase activity" "MF"
"514" "GO:0005249" 0.00746350580352512 0.999976767175525 1 6 "voltage-gated potassium channel activity" "MF"
"22" "GO:0000160" 0.00787194987608465 0.997662467757745 9 50 "phosphorelay signal transduction system" "BP"
"1477" "GO:0022891" 0.00809449703854221 0.99925829686772 3 28 "substrate-specific transmembrane transporter activity" "MF"
"1552" "GO:0031123" 0.00844156528127902 0.999976202930381 1 3 "RNA 3'-end processing" "BP"
"953" "GO:0008271" 0.00875273495416953 0.999967120339672 1 7 "secondary active sulfate transmembrane transporter activity" "MF"
"954" "GO:0008272" 0.00875273495416953 0.999967120339672 1 7 "sulfate transport" "BP"
"1208" "GO:0015116" 0.00875273495416953 0.999967120339672 1 7 "sulfate transmembrane transporter activity" "MF"
"36" "GO:0000234" 0.0087858986749801 0.99998065398844 1 2 "phosphoethanolamine N-methyltransferase activity" "MF"
"812" "GO:0006656" 0.0087858986749801 0.99998065398844 1 2 "phosphatidylcholine biosynthetic process" "BP"
"545" "GO:0005618" 0.00944447069501304 0.998254089794732 5 31 "cell wall" "CC"
"356" "GO:0004553" 0.00974832761848033 0.998053986794486 5 125 "hydrolase activity, hydrolyzing O-glycosyl compounds" "MF"
"123" "GO:0003824" 0.0100011406530031 0.994315594185862 30 697 "catalytic activity" "MF"
"1338" "GO:0016760" 0.0104104498570609 0.999524334272514 2 18 "cellulose synthase (UDP-forming) activity" "MF"
"1503" "GO:0030170" 0.0107726174467065 0.998304452348576 4 69 "pyridoxal phosphate binding" "MF"
"1187" "GO:0010277" 0.010796459128132 0.999953261989478 1 5 "chlorophyllide a oxygenase [overall] activity" "MF"
"269" "GO:0004325" 0.0127453497886003 0.999945647472115 1 3 "ferrochelatase activity" "MF"
"833" "GO:0006783" 0.0127453497886003 0.999945647472115 1 3 "heme biosynthetic process" "BP"
"805" "GO:0006629" 0.013196018523966 0.996682266662102 6 92 "lipid metabolic process" "BP"
"281" "GO:0004351" 0.013423293188498 0.999939693136929 1 3 "glutamate decarboxylase activity" "MF"
"775" "GO:0006536" 0.013423293188498 0.999939693136929 1 3 "glutamate metabolic process" "BP"
"229" "GO:0004096" 0.0142986830481481 0.999931543976556 1 3 "catalase activity" "MF"
"1724" "GO:0043531" 0.0143760006469935 0.996315110767386 6 94 "ADP binding" "MF"
"1273" "GO:0016307" 0.0148648726084914 0.999898372161702 1 12 "phosphatidylinositol phosphate kinase activity" "MF"
"1791" "GO:0046488" 0.0148648726084914 0.999898372161702 1 12 "phosphatidylinositol metabolic process" "BP"
"41" "GO:0000272" 0.0165714591409303 0.999881786039482 1 7 "polysaccharide catabolic process" "BP"
"1262" "GO:0016161" 0.0165714591409303 0.999881786039482 1 7 "beta-amylase activity" "MF"
"909" "GO:0007275" 0.016932010332459 0.996346337579635 5 34 "multicellular organism development" "BP"
"699" "GO:0006355" 0.0178320685870487 0.988809228765676 38 522 "regulation of transcription, DNA-templated" "BP"
"844" "GO:0006812" 0.0182714367974541 0.997701426797582 3 36 "cation transport" "BP"
"1052" "GO:0008974" 0.0187257085256311 1 1 1 "phosphoribulokinase activity" "MF"
"942" "GO:0008234" 0.0209651433370942 0.997290599497915 3 25 "cysteine-type peptidase activity" "MF"
"1497" "GO:0030145" 0.0223352048347133 0.996198232358783 4 15 "manganese ion binding" "MF"
"996" "GO:0008519" 0.0224947839237264 0.999808809014578 1 4 "ammonium transmembrane transporter activity" "MF"
"1224" "GO:0015696" 0.0224947839237264 0.999808809014578 1 4 "ammonium transport" "BP"
"1958" "GO:0072488" 0.0224947839237264 0.999808809014578 1 4 "ammonium transmembrane transport" "BP"
"1880" "GO:0051087" 0.0234453848247076 0.997052463315931 3 14 "chaperone binding" "MF"
"1146" "GO:0009694" 0.0259399737415367 0.999703278270106 1 8 "jasmonic acid metabolic process" "BP"
"1158" "GO:0009864" 0.0259399737415367 0.999703278270106 1 8 "induced systemic resistance, jasmonic acid mediated signaling pathway" "BP"
"1966" "GO:0080123" 0.0259399737415367 0.999703278270106 1 8 "jasmonate-amino synthetase activity" "MF"
"487" "GO:0004857" 0.0265234514031704 0.993743423215699 5 26 "enzyme inhibitor activity" "MF"
"1333" "GO:0016746" 0.0265300472881771 0.996249614250097 3 25 "transferase activity, transferring acyl groups" "MF"
"1920" "GO:0055114" 0.0268313482741735 0.98205540873637 44 771 "oxidation-reduction process" "BP"
"931" "GO:0008168" 0.0268552989076572 0.989730418754254 9 120 "methyltransferase activity" "MF"
"511" "GO:0005216" 0.0287217856634839 0.997681123083317 2 29 "ion channel activity" "MF"
"1420" "GO:0019104" 0.0299332406583116 0.99977301597418 1 2 "DNA N-glycosylase activity" "MF"
"1807" "GO:0046856" 0.031926071650592 0.99766750948213 2 8 "phosphatidylinositol dephosphorylation" "BP"
"1366" "GO:0016844" 0.0320516731420024 0.997589521094049 2 9 "strictosidine synthase activity" "MF"
"340" "GO:0004497" 0.0345672106597709 0.999471339707814 1 8 "monooxygenase activity" "MF"
"322" "GO:0004450" 0.0362545804347722 0.999555501229092 1 3 "isocitrate dehydrogenase (NADP+) activity" "MF"
"649" "GO:0006102" 0.0362545804347722 0.999555501229092 1 3 "isocitrate metabolic process" "BP"
"1148" "GO:0009725" 0.0371123497312364 0.996671152369734 2 18 "response to hormone" "BP"
"1664" "GO:0042128" 0.038208868230383 0.998379611071697 2 3 "nitrate assimilation" "BP"
"1397" "GO:0017053" 0.0383907414315883 0.999501089798145 1 3 "transcriptional repressor complex" "CC"
"904" "GO:0007165" 0.039388465617071 0.98883494176841 5 105 "signal transduction" "BP"
"1508" "GO:0030244" 0.0399404372018672 0.996189465807158 2 24 "cellulose biosynthetic process" "BP"
"1149" "GO:0009733" 0.0399964829703765 0.988072222651245 7 18 "response to auxin" "BP"
"1399" "GO:0017057" 0.0414993091595087 0.996793077220585 2 6 "6-phosphogluconolactonase activity" "MF"
"138" "GO:0003860" 0.0453236188171997 0.996128236391 2 7 "3-hydroxyisobutyryl-CoA hydrolase activity" "MF"
"1183" "GO:0010215" 0.0455239264379731 0.995851014885008 2 9 "cellulose microfibril organization" "BP"
"1559" "GO:0031225" 0.0455239264379731 0.995851014885008 2 9 "anchored component of membrane" "CC"
"1253" "GO:0016049" 0.047027434514721 0.995474096300675 2 11 "cell growth" "BP"
"1729" "GO:0043565" 0.0471527707606879 0.97480300308485 16 169 "sequence-specific DNA binding" "MF"
"1247" "GO:0015996" 0.0480878370215354 1 1 1 "chlorophyll catabolic process" "BP"
"1825" "GO:0047746" 0.0480878370215354 1 1 1 "chlorophyllase activity" "MF"
"918" "GO:0008081" 0.0500391001837038 0.994714660842916 2 18 "phosphoric diester hydrolase activity" "MF"
"198" "GO:0004012" 0.0513966188241997 0.994887165893878 2 10 "phospholipid-translocating ATPase activity" "MF"
"1231" "GO:0015914" 0.0513966188241997 0.994887165893878 2 10 "phospholipid transport" "BP"
"1345" "GO:0016779" 0.0530895427593424 0.994016231755872 2 29 "nucleotidyltransferase activity" "MF"
"1312" "GO:0016630" 0.0571943510772616 0.998883026978538 1 3 "protochlorophyllide reductase activity" "MF"
"530" "GO:0005488" 0.0574206648997952 0.975815289395999 8 293 "binding" "MF"
"490" "GO:0004866" 0.0579101480146151 0.990953435816325 3 8 "endopeptidase inhibitor activity" "MF"
"1152" "GO:0009744" 0.0582710316036247 0.994966793242894 2 5 "response to sucrose" "BP"
"1727" "GO:0043562" 0.0582710316036247 0.994966793242894 2 5 "cellular response to nitrogen levels" "BP"
"106" "GO:0003700" 0.0615149224843817 0.963404954322877 20 261 "transcription factor activity, sequence-specific DNA binding" "MF"
"226" "GO:0004084" 0.0620314214304389 0.998683145997371 1 3 "branched-chain-amino-acid transaminase activity" "MF"
"1070" "GO:0009081" 0.0620314214304389 0.998683145997371 1 3 "branched-chain amino acid metabolic process" "BP"
"842" "GO:0006810" 0.0635800143697044 0.964385817752781 16 236 "transport" "BP"
"513" "GO:0005247" 0.0640675876845902 0.998111557059457 1 10 "voltage-gated chloride channel activity" "MF"
"1047" "GO:0008942" 0.0655053364976444 1 1 1 "nitrite reductase [NAD(P)H] activity" "MF"
"932" "GO:0008171" 0.0678740136294851 0.98696834619695 3 14 "O-methyltransferase activity" "MF"
"1302" "GO:0016597" 0.0715060549569124 0.990457405907662 2 31 "amino acid binding" "MF"
"1337" "GO:0016758" 0.0747208287948445 0.974727359171268 5 107 "transferase activity, transferring hexosyl groups" "MF"
"1038" "GO:0008864" 0.081056182599214 0.998290498713957 1 2 "formyltetrahydrofolate deformylase activity" "MF"
"121" "GO:0003777" 0.0819144708891668 0.981094157713652 3 57 "microtubule motor activity" "MF"
"883" "GO:0007018" 0.0819144708891668 0.981094157713652 3 57 "microtubule-based movement" "BP"
"320" "GO:0004435" 0.0829370834160806 0.996898488087019 1 8 "phosphatidylinositol phospholipase C activity" "MF"
"1356" "GO:0016813" 0.0845757983198606 0.997223487208958 1 4 "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" "MF"
"959" "GO:0008289" 0.0863174726004075 0.974645105503673 4 40 "lipid binding" "MF"
"408" "GO:0004650" 0.0888177690029645 0.986996270290876 2 19 "polygalacturonase activity" "MF"
"1651" "GO:0035556" 0.0888324775158219 0.996243117223013 1 13 "intracellular signal transduction" "BP"
"1287" "GO:0016491" 0.0895201280978147 0.94262001723095 22 432 "oxidoreductase activity" "MF"
"606" "GO:0005874" 0.0896263790424408 0.986451586142723 2 29 "microtubule" "CC"
"72" "GO:0000811" 0.0915552646694056 1 1 1 "GINS complex" "CC"
"1460" "GO:0019825" 0.0923354930934896 0.990914337337846 2 4 "oxygen binding" "MF"
"535" "GO:0005516" 0.095853827608772 0.995515618937874 1 18 "calmodulin binding" "MF"
"646" "GO:0006098" 0.0975505237070263 0.985815257218155 2 11 "pentose-phosphate shunt" "BP"
"1256" "GO:0016114" 0.0981830674279389 0.995829049727281 1 6 "terpenoid biosynthetic process" "BP"
"410" "GO:0004652" 0.0998445738253077 0.995851512934656 1 5 "polynucleotide adenylyltransferase activity" "MF"
"1730" "GO:0043631" 0.0998445738253077 0.995851512934656 1 5 "RNA polyadenylation" "BP"
"1113" "GO:0009415" 0.106479067578881 1 1 1 "response to water" "BP"
"263" "GO:0004252" 0.110193257277725 0.963964049377958 4 74 "serine-type endopeptidase activity" "MF"
"64" "GO:0000774" 0.112229573337657 0.995585357549155 1 3 "adenyl-nucleotide exchange factor activity" "MF"
"419" "GO:0004671" 0.112265339023586 1 1 1 "protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity" "MF"
"757" "GO:0006481" 0.112265339023586 1 1 1 "C-terminal protein methylation" "BP"
"874" "GO:0006950" 0.113144948834489 0.953695981322168 6 49 "response to stress" "BP"
"1112" "GO:0009408" 0.114481192709724 0.993850105537498 1 10 "response to heat" "BP"
"1142" "GO:0009664" 0.118031106607078 0.970989740425984 3 15 "plant-type cell wall organization" "BP"
"1670" "GO:0042255" 0.118800555468097 1 1 1 "ribosome assembly" "BP"
"260" "GO:0004190" 0.11947099981169 0.967590235924622 3 62 "aspartic-type endopeptidase activity" "MF"
"1847" "GO:0048544" 0.123602041336622 0.977721146867415 2 24 "recognition of pollen" "BP"
"506" "GO:0005096" 0.12561895050495 0.992265123695721 1 16 "GTPase activator activity" "MF"
"1433" "GO:0019310" 0.125901732800709 0.993731344773601 1 4 "inositol catabolic process" "BP"
"1850" "GO:0050113" 0.125901732800709 0.993731344773601 1 4 "inositol oxygenase activity" "MF"
"1902" "GO:0051726" 0.129151885139911 0.993393657927964 1 4 "regulation of cell cycle" "BP"
"1695" "GO:0042803" 0.141579427681419 0.990602929810933 1 9 "protein homodimerization activity" "MF"
"679" "GO:0006281" 0.14363879161514 0.941047218922438 5 104 "DNA repair" "BP"
"1209" "GO:0015171" 0.144445517244269 0.989790770386212 1 14 "amino acid transmembrane transporter activity" "MF"
"664" "GO:0006189" 0.145814282306336 0.990611864544808 1 6 "'de novo' IMP biosynthetic process" "BP"
"850" "GO:0006821" 0.149768391174381 0.989220694307149 1 11 "chloride transport" "BP"
"1556" "GO:0031177" 0.153472399314896 1 1 1 "phosphopantetheine binding" "MF"
"1331" "GO:0016742" 0.154140803927235 0.990479960288963 1 4 "hydroxymethyl-, formyl- and related transferase activity" "MF"
"45" "GO:0000287" 0.154180580867976 0.929862431862999 6 83 "magnesium ion binding" "MF"
"96" "GO:0003333" 0.154308485970134 0.988152509632603 1 17 "amino acid transmembrane transport" "BP"
"1049" "GO:0008964" 0.156666478756749 0.989111023308036 1 6 "phosphoenolpyruvate carboxylase activity" "MF"
"911" "GO:0008017" 0.157311911032411 0.951639088228847 3 75 "microtubule binding" "MF"
"993" "GO:0008483" 0.158515469172836 0.987476836571121 1 17 "transaminase activity" "MF"
"1565" "GO:0031417" 0.166076101522244 1 1 1 "NatC complex" "CC"
"108" "GO:0003713" 0.166179498898434 0.968618178241059 2 8 "transcription coactivator activity" "MF"
"949" "GO:0008252" 0.166234421679532 0.988864138524678 1 4 "nucleotidase activity" "MF"
"91" "GO:0002098" 0.166237723945894 0.988863678649373 1 4 "tRNA wobble uridine modification" "BP"
"626" "GO:0006006" 0.171440358669768 0.985749315156311 1 11 "glucose metabolic process" "BP"
"724" "GO:0006418" 0.173176287927179 0.961024285651943 2 37 "tRNA aminoacylation for protein translation" "BP"
"457" "GO:0004812" 0.175012400907314 0.960319550750559 2 38 "aminoacyl-tRNA ligase activity" "MF"
"1395" "GO:0017025" 0.175092680310311 0.986808478548534 1 5 "TBP-class protein binding" "MF"
"1506" "GO:0030234" 0.175535916895322 0.965692884500947 2 8 "enzyme regulator activity" "MF"
"843" "GO:0006811" 0.18320537267199 0.982917122537932 1 21 "ion transport" "BP"
"1252" "GO:0016042" 0.184164755607923 0.984768640098495 1 6 "lipid catabolic process" "BP"
"509" "GO:0005200" 0.18793196370812 0.982509288628649 1 13 "structural constituent of cytoskeleton" "MF"
"423" "GO:0004707" 0.190487309107007 0.981824468586752 1 15 "MAP kinase activity" "MF"
"603" "GO:0005852" 0.194291854963086 0.954843436607717 2 18 "eukaryotic translation initiation factor 3 complex" "CC"
"692" "GO:0006334" 0.202079366427386 0.904302612980824 6 35 "nucleosome assembly" "BP"
"1306" "GO:0016615" 0.209904326942293 0.97904837882088 1 8 "malate dehydrogenase activity" "MF"
"390" "GO:0004623" 0.213302548046368 0.987243736952361 1 2 "phospholipase A2 activity" "MF"
"1859" "GO:0050482" 0.213302548046368 0.987243736952361 1 2 "arachidonic acid secretion" "BP"
"422" "GO:0004674" 0.218507617407661 0.943006479521061 2 41 "protein serine/threonine kinase activity" "MF"
"1486" "GO:0030060" 0.220373921837674 0.977239168411569 1 7 "L-malate dehydrogenase activity" "MF"
"1190" "GO:0010333" 0.222380300339997 0.946532632094108 2 11 "terpene synthase activity" "MF"
"98" "GO:0003677" 0.22631322727548 0.818441439031826 48 759 "DNA binding" "MF"
"873" "GO:0006914" 0.231074676401823 0.973993114085846 1 9 "autophagy" "BP"
"594" "GO:0005819" 0.23325126854635 0.973475277170691 1 9 "spindle" "CC"
"1582" "GO:0032147" 0.23325126854635 0.973475277170691 1 9 "activation of protein kinase activity" "BP"
"1921" "GO:0060236" 0.23325126854635 0.973475277170691 1 9 "regulation of mitotic spindle organization" "BP"
"5" "GO:0000049" 0.239464377735179 0.971965967417713 1 9 "tRNA binding" "MF"
"651" "GO:0006108" 0.24010449564598 0.970516280291616 1 15 "malate metabolic process" "BP"
"1510" "GO:0030246" 0.246664549823203 0.929793499606113 2 62 "carbohydrate binding" "MF"
"1494" "GO:0030131" 0.247971047760784 0.968593381871377 1 14 "clathrin adaptor complex" "CC"
"841" "GO:0006809" 0.249560280894698 1 1 1 "nitric oxide biosynthetic process" "BP"
"1435" "GO:0019348" 0.249560280894698 1 1 1 "dolichol metabolic process" "BP"
"1725" "GO:0043546" 0.249560280894698 1 1 1 "molybdopterin cofactor binding" "MF"
"1858" "GO:0050464" 0.249560280894698 1 1 1 "nitrate reductase (NADPH) activity" "MF"
"461" "GO:0004816" 0.25058851269843 0.981989713850127 1 2 "asparagine-tRNA ligase activity" "MF"
"727" "GO:0006421" 0.25058851269843 0.981989713850127 1 2 "asparaginyl-tRNA aminoacylation" "BP"
"1798" "GO:0046577" 0.252368818129351 0.973222652707498 1 4 "long-chain-alcohol oxidase activity" "MF"
"230" "GO:0004097" 0.252473471100964 0.973199005676542 1 4 "catechol oxidase activity" "MF"
"1780" "GO:0046148" 0.252473471100964 0.973199005676542 1 4 "pigment biosynthetic process" "BP"
"59" "GO:0000502" 0.256266526677375 0.970632998555333 1 5 "proteasome complex" "CC"
"1668" "GO:0042176" 0.256266526677375 0.970632998555333 1 5 "regulation of protein catabolic process" "BP"
"532" "GO:0005507" 0.265572100122055 0.899380911672584 3 27 "copper ion binding" "MF"
"473" "GO:0004828" 0.265935956781743 0.973157515934242 1 3 "serine-tRNA ligase activity" "MF"
"740" "GO:0006434" 0.265935956781743 0.973157515934242 1 3 "seryl-tRNA aminoacylation" "BP"
"543" "GO:0005576" 0.266285087918888 0.900328971298769 3 22 "extracellular region" "CC"
"810" "GO:0006644" 0.267379994590851 0.969709201176161 1 4 "phospholipid metabolic process" "BP"
"207" "GO:0004040" 0.268945957808149 0.963425004307381 1 11 "amidase activity" "MF"
"166" "GO:0003924" 0.273247586857774 0.916496779265891 2 83 "GTPase activity" "MF"
"1550" "GO:0031083" 0.278184827753713 0.977415940195317 1 2 "BLOC-1 complex" "CC"
"1267" "GO:0016209" 0.28405769082841 0.965513342036161 1 4 "antioxidant activity" "MF"
"1661" "GO:0042026" 0.286657380512162 0.958114479708196 1 11 "protein refolding" "BP"
"1308" "GO:0016620" 0.293431505257311 0.953592381533917 1 28 "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" "MF"
"1307" "GO:0016616" 0.296467284441699 0.905479654624551 2 46 "oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor" "MF"
"1500" "GO:0030151" 0.30178329926815 0.960706750365036 1 4 "molybdenum ion binding" "MF"
"845" "GO:0006813" 0.301977801696365 0.953607908251861 1 10 "potassium ion transport" "BP"
"876" "GO:0006974" 0.30244033828609 0.954615567306454 1 8 "cellular response to DNA damage stimulus" "BP"
"1956" "GO:0071949" 0.304894823784372 0.953165803642389 1 9 "FAD binding" "MF"
"923" "GO:0008113" 0.310676166992412 0.958157095882177 1 4 "peptide-methionine (S)-S-oxide reductase activity" "MF"
"425" "GO:0004713" 0.311594294846508 0.953683825631063 1 6 "protein tyrosine kinase activity" "MF"
"1631" "GO:0034227" 0.314219663214033 0.961483499692645 1 3 "tRNA thio-modification" "BP"
"1023" "GO:0008757" 0.322432780380173 0.968771646060198 1 2 "S-adenosylmethionine-dependent methyltransferase activity" "MF"
"748" "GO:0006457" 0.323116187872283 0.814948151770214 6 102 "protein folding" "BP"
"35" "GO:0000228" 0.329750777689393 0.952368100811489 1 4 "nuclear chromosome" "CC"
"1505" "GO:0030176" 0.335312700077121 0.965933216042538 1 2 "integral component of endoplasmic reticulum membrane" "CC"
"428" "GO:0004722" 0.34026778433186 0.849288340306616 3 60 "protein serine/threonine phosphatase activity" "MF"
"913" "GO:0008026" 0.342351279958202 0.936007280833701 1 22 "ATP-dependent helicase activity" "MF"
"1360" "GO:0016829" 0.343028654077479 0.884063407247296 2 18 "lyase activity" "MF"
"508" "GO:0005199" 0.347816350524243 0.946471070443351 1 4 "structural constituent of cell wall" "MF"
"1343" "GO:0016773" 0.34975944190028 0.932311971892527 1 29 "phosphotransferase activity, alcohol group as acceptor" "MF"
"534" "GO:0005515" 0.358770203755259 0.689725175535643 67 2436 "protein binding" "MF"
"578" "GO:0005759" 0.36039678606883 0.936464111005803 1 6 "mitochondrial matrix" "CC"
"1947" "GO:0071446" 0.364988389786513 0.936979842049257 1 5 "cellular response to salicylic acid stimulus" "BP"
"1986" "GO:2000031" 0.364988389786513 0.936979842049257 1 5 "regulation of salicylic acid mediated signaling pathway" "BP"
"750" "GO:0006464" 0.367144521009444 0.928617138657625 1 11 "cellular protein modification process" "BP"
"1272" "GO:0016301" 0.372244149141412 0.921654211649917 1 46 "kinase activity" "MF"
"914" "GO:0008033" 0.372845550999432 0.864058228094143 2 24 "tRNA processing" "BP"
"855" "GO:0006855" 0.383282261709717 0.916704126550167 1 41 "drug transmembrane transport" "BP"
"1212" "GO:0015238" 0.383282261709717 0.916704126550167 1 41 "drug transmembrane transporter activity" "MF"
"1213" "GO:0015297" 0.383282261709717 0.916704126550167 1 41 "antiporter activity" "MF"
"647" "GO:0006099" 0.384852716249543 0.917836966427059 1 20 "tricarboxylic acid cycle" "BP"
"974" "GO:0008380" 0.388864711061928 0.938284364454844 1 3 "RNA splicing" "BP"
"872" "GO:0006913" 0.392679471278927 0.919957349074694 1 8 "nucleocytoplasmic transport" "BP"
"929" "GO:0008146" 0.404209862587895 0.913516781231159 1 9 "sulfotransferase activity" "MF"
"1865" "GO:0050661" 0.409057046231415 0.904301226714763 1 35 "NADP binding" "MF"
"1879" "GO:0051082" 0.42065200754756 0.767146587747464 4 65 "unfolded protein binding" "MF"
"1241" "GO:0015977" 0.423259574493961 0.905477781872553 1 8 "carbon fixation" "BP"
"1594" "GO:0032502" 0.42424222042128 0.899695240183875 1 15 "developmental process" "BP"
"1612" "GO:0033178" 0.434518177085851 0.90708831802468 1 5 "proton-transporting two-sector ATPase complex, catalytic domain" "CC"
"1898" "GO:0051537" 0.435726194335809 0.822742069806059 2 22 "2 iron, 2 sulfur cluster binding" "MF"
"541" "GO:0005544" 0.436669086180803 0.897309012807793 1 9 "calcium-dependent phospholipid binding" "MF"
"86" "GO:0001522" 0.439162849340191 0.889863030139207 1 21 "pseudouridine synthesis" "BP"
"1380" "GO:0016887" 0.440017368459673 0.812964745522329 2 88 "ATPase activity" "MF"
"189" "GO:0003993" 0.441420223258514 0.890440913953555 1 15 "acid phosphatase activity" "MF"
"768" "GO:0006520" 0.446518171266622 0.88467370791147 1 27 "cellular amino acid metabolic process" "BP"
"120" "GO:0003774" 0.46168928367217 0.879366086124259 1 14 "motor activity" "MF"
"1282" "GO:0016459" 0.46168928367217 0.879366086124259 1 14 "myosin complex" "CC"
"638" "GO:0006073" 0.462117488941912 0.88119415882844 1 11 "cellular glucan metabolic process" "BP"
"1194" "GO:0010411" 0.462117488941912 0.88119415882844 1 11 "xyloglucan metabolic process" "BP"
"1339" "GO:0016762" 0.462117488941912 0.88119415882844 1 11 "xyloglucan:xyloglucosyl transferase activity" "MF"
"1681" "GO:0042546" 0.462117488941912 0.88119415882844 1 11 "cell wall biogenesis" "BP"
"1832" "GO:0048046" 0.462870166218895 0.879944351803372 1 12 "apoplast" "CC"
"1336" "GO:0016757" 0.472551923806899 0.867918133908308 1 38 "transferase activity, transferring glycosyl groups" "MF"
"1691" "GO:0042744" 0.477820599438092 0.868229877243027 1 17 "hydrogen peroxide catabolic process" "BP"
"694" "GO:0006338" 0.479368631066616 0.868156164150638 1 15 "chromatin remodeling" "BP"
"1179" "GO:0010181" 0.480466112423291 0.785952127055846 2 33 "FMN binding" "MF"
"681" "GO:0006284" 0.481325482865815 0.865328518263962 1 19 "base-excision repair" "BP"
"570" "GO:0005742" 0.486932736798575 0.879539361270973 1 5 "mitochondrial outer membrane translocase complex" "CC"
"944" "GO:0008236" 0.500058714184334 0.851605960412589 1 25 "serine-type peptidase activity" "MF"
"1739" "GO:0044237" 0.500654391509609 0.853973303457563 1 16 "cellular metabolic process" "BP"
"1768" "GO:0045735" 0.502136953822948 0.85910368435453 1 9 "nutrient reservoir activity" "MF"
"566" "GO:0005737" 0.505661286628737 0.622732877944863 10 235 "cytoplasm" "CC"
"107" "GO:0003712" 0.506353325186174 0.853770477653799 1 11 "transcription cofactor activity" "MF"
