"category" "over_represented_pvalue" "under_represented_pvalue" "numDEInCat" "numInCat" "term" "ontology"
"20" "GO:0000155" 0.000715664394623131 0.999991639089801 2 19 "phosphorelay sensor kinase activity" "MF"
"1563" "GO:0031347" 0.000834169939141971 0.999929617370702 5 12 "regulation of defense response" "BP"
"257" "GO:0004177" 0.000847885506087955 0.99992373009974 5 14 "aminopeptidase activity" "MF"
"1163" "GO:0009902" 0.00104753079574173 1 1 1 "chloroplast relocation" "BP"
"491" "GO:0004867" 0.00106270805678006 0.999804750511126 10 19 "serine-type endopeptidase inhibitor activity" "MF"
"1140" "GO:0009638" 0.00121918881226737 1 1 1 "phototropism" "BP"
"1819" "GO:0046983" 0.00155521078397646 0.999305655811492 25 155 "protein dimerization activity" "MF"
"202" "GO:0004018" 0.00181270364434713 1 1 1 "N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity" "MF"
"663" "GO:0006188" 0.00181270364434713 1 1 1 "IMP biosynthetic process" "BP"
"1083" "GO:0009152" 0.00181270364434713 1 1 1 "purine ribonucleotide biosynthetic process" "BP"
"1575" "GO:0031668" 0.00209420384002237 0.999998904336159 1 2 "cellular response to extracellular stimulus" "BP"
"391" "GO:0004630" 0.00209477340733796 0.999998903739782 1 2 "phospholipase D activity" "MF"
"1791" "GO:0046470" 0.00209477340733796 0.999998903739782 1 2 "phosphatidylcholine metabolic process" "BP"
"1722" "GO:0043412" 0.00209679868372487 0.999998901617861 1 2 "macromolecule modification" "BP"
"448" "GO:0004794" 0.00213882169369645 0.999998857126119 1 2 "L-threonine ammonia-lyase activity" "MF"
"534" "GO:0005515" 0.00226719275428601 0.9984452953935 95 2448 "protein binding" "MF"
"942" "GO:0008235" 0.00260885614439435 0.999801713692861 4 9 "metalloexopeptidase activity" "MF"
"1368" "GO:0016841" 0.00278544979007389 0.999863130827698 3 8 "ammonia-lyase activity" "MF"
"784" "GO:0006559" 0.00313737248060169 0.999831714598399 3 9 "L-phenylalanine catabolic process" "BP"
"1896" "GO:0051513" 0.00314013443216925 0.99999671430994 1 3 "regulation of monopolar cell growth" "BP"
"1799" "GO:0046577" 0.00314194422077358 0.999996710518835 1 3 "long-chain-alcohol oxidase activity" "MF"
"1450" "GO:0019538" 0.00316760938760822 0.999576373074601 5 20 "protein metabolic process" "BP"
"230" "GO:0004097" 0.0032914829082304 0.999996389705318 1 3 "catechol oxidase activity" "MF"
"1781" "GO:0046148" 0.0032914829082304 0.999996389705318 1 3 "pigment biosynthetic process" "BP"
"1011" "GO:0008654" 0.00355871228730867 0.999793474997289 3 10 "phospholipid biosynthetic process" "BP"
"223" "GO:0004075" 0.00424403349010141 0.999993995156051 1 3 "biotin carboxylase activity" "MF"
"305" "GO:0004402" 0.00489261257298032 0.999871899478627 2 7 "histone acetyltransferase activity" "MF"
"1134" "GO:0009584" 0.00522238951095742 0.999989086790658 1 5 "detection of visible light" "BP"
"1135" "GO:0009585" 0.00522238951095742 0.999989086790658 1 5 "red, far-red light phototransduction" "BP"
"1161" "GO:0009881" 0.00522238951095742 0.999989086790658 1 5 "photoreceptor activity" "MF"
"1396" "GO:0017006" 0.00522238951095742 0.999989086790658 1 5 "protein-tetrapyrrole linkage" "BP"
"1414" "GO:0018298" 0.00522238951095742 0.999989086790658 1 5 "protein-chromophore linkage" "BP"
"1337" "GO:0016747" 0.00542217515439078 0.999080652250999 5 61 "transferase activity, transferring acyl groups other than amino-acyl groups" "MF"
"1479" "GO:0022891" 0.00601693611222134 0.999237851231086 4 29 "substrate-specific transmembrane transporter activity" "MF"
"233" "GO:0004108" 0.00665476671311529 1 1 1 "citrate (Si)-synthase activity" "MF"
"648" "GO:0006101" 0.00665476671311529 1 1 1 "citrate metabolic process" "BP"
"1305" "GO:0016597" 0.00687947876351117 0.999086789729792 4 32 "amino acid binding" "MF"
"135" "GO:0003855" 0.00700096311172498 0.999983639562043 1 3 "3-dehydroquinate dehydratase activity" "MF"
"441" "GO:0004764" 0.00700096311172498 0.999983639562043 1 3 "shikimate 3-dehydrogenase (NADP+) activity" "MF"
"1137" "GO:0009611" 0.00738652519040777 0.998412614766897 7 20 "response to wounding" "BP"
"343" "GO:0004512" 0.00783281941619121 0.999802795144784 2 4 "inositol-3-phosphate synthase activity" "MF"
"632" "GO:0006021" 0.00783281941619121 0.999802795144784 2 4 "inositol biosynthetic process" "BP"
"107" "GO:0003712" 0.00790790795717638 0.999386636259771 3 10 "transcription cofactor activity" "MF"
"912" "GO:0008026" 0.00800412755981869 0.999676686752165 2 21 "ATP-dependent helicase activity" "MF"
"1574" "GO:0031625" 0.00824745401974305 0.998959251760956 4 15 "ubiquitin protein ligase binding" "MF"
"958" "GO:0008289" 0.00833711282335732 0.998183860423714 6 40 "lipid binding" "MF"
"1360" "GO:0016817" 0.00952508356598565 0.999960233422621 1 8 "hydrolase activity, acting on acid anhydrides" "MF"
"1533" "GO:0030785" 0.0127841663314377 0.999958949112133 1 2 "[ribulose-bisphosphate carboxylase]-lysine N-methyltransferase activity" "MF"
"194" "GO:0004000" 0.0130487460168108 1 1 1 "adenosine deaminase activity" "MF"
"1812" "GO:0046912" 0.0140280349433413 0.999917697900423 1 6 "transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer" "MF"
"275" "GO:0004335" 0.0149251735249289 0.999943987222776 1 2 "galactokinase activity" "MF"
"531" "GO:0005506" 0.0156493606496277 0.993091327580712 14 164 "iron ion binding" "MF"
"1988" "GO:2001070" 0.0177010398334621 0.999881831623845 1 4 "starch binding" "MF"
"1057" "GO:0009029" 0.0203252599330078 1 1 1 "tetraacyldisaccharide 4'-kinase activity" "MF"
"1478" "GO:0022857" 0.0208128679387302 0.995125789265529 5 52 "transmembrane transporter activity" "MF"
"1383" "GO:0016887" 0.0209189472724904 0.994992364990651 5 88 "ATPase activity" "MF"
"243" "GO:0004143" 0.0224317954640483 0.999782859123517 1 7 "diacylglycerol kinase activity" "MF"
"906" "GO:0007205" 0.0224317954640483 0.999782859123517 1 7 "protein kinase C-activating G-protein coupled receptor signaling pathway" "BP"
"435" "GO:0004743" 0.0231489979056285 0.999757203392324 1 10 "pyruvate kinase activity" "MF"
"1541" "GO:0030955" 0.0231489979056285 0.999757203392324 1 10 "potassium ion binding" "MF"
"768" "GO:0006520" 0.0234141800773342 0.996824029409884 3 27 "cellular amino acid metabolic process" "BP"
"1378" "GO:0016874" 0.0240944233289069 0.999728583333002 1 14 "ligase activity" "MF"
"232" "GO:0004107" 0.024340833193945 0.999850308227175 1 2 "chorismate synthase activity" "MF"
"99" "GO:0003678" 0.0243943503522429 0.998285460697793 2 15 "DNA helicase activity" "MF"
"1712" "GO:0043141" 0.0252052782597183 0.999786192137336 1 3 "ATP-dependent 5'-3' DNA helicase activity" "MF"
"1147" "GO:0009694" 0.0255663355117479 0.999711751779097 1 8 "jasmonic acid metabolic process" "BP"
"1159" "GO:0009864" 0.0255663355117479 0.999711751779097 1 8 "induced systemic resistance, jasmonic acid mediated signaling pathway" "BP"
"1966" "GO:0080123" 0.0255663355117479 0.999711751779097 1 8 "jasmonate-amino synthetase activity" "MF"
"1076" "GO:0009097" 0.0270797896851394 0.999752997879677 1 3 "isoleucine biosynthetic process" "BP"
"1499" "GO:0030145" 0.0277413959146124 0.994945237771177 4 15 "manganese ion binding" "MF"
"510" "GO:0005215" 0.0306747570322928 0.986111448750508 12 167 "transporter activity" "MF"
"864" "GO:0006887" 0.0315288240781378 0.995333284881364 3 20 "exocytosis" "BP"
"16" "GO:0000145" 0.0329981642358783 0.994923788846454 3 25 "exocyst" "CC"
"1726" "GO:0043531" 0.0339949789671168 0.99075674429246 5 93 "ADP binding" "MF"
"1022" "GO:0008757" 0.0354660842012007 1 2 2 "S-adenosylmethionine-dependent methyltransferase activity" "MF"
"1017" "GO:0008696" 0.0356558352090922 1 1 1 "4-amino-4-deoxychorismate lyase activity" "MF"
"1802" "GO:0046656" 0.0356558352090922 1 1 1 "folic acid biosynthetic process" "BP"
"1808" "GO:0046856" 0.0358886068975472 0.997204572276616 2 8 "phosphatidylinositol dephosphorylation" "BP"
"931" "GO:0008171" 0.0371821214633574 0.992562423178549 4 15 "O-methyltransferase activity" "MF"
"1278" "GO:0016310" 0.0388821750443172 0.999298355815154 1 12 "phosphorylation" "BP"
"1804" "GO:0046835" 0.0400469449831257 0.999288810121972 1 8 "carbohydrate phosphorylation" "BP"
"207" "GO:0004040" 0.0409141694384162 0.996351803640554 2 11 "amidase activity" "MF"
"340" "GO:0004497" 0.0423378691017731 0.996291799619124 2 9 "monooxygenase activity" "MF"
"213" "GO:0004048" 0.0426610023625581 0.999535829893522 1 2 "anthranilate phosphoribosyltransferase activity" "MF"
"1476" "GO:0020037" 0.0442580461788423 0.977007032799971 15 173 "heme binding" "MF"
"566" "GO:0005737" 0.044789415862023 0.976028362441189 16 234 "cytoplasm" "CC"
"1311" "GO:0016620" 0.0506834807530355 0.994440275381024 2 28 "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" "MF"
"1256" "GO:0016049" 0.0526274638020593 0.994608119704931 2 11 "cell growth" "BP"
"334" "GO:0004482" 0.0540973464701096 0.999249157844599 1 2 "mRNA (guanine-N7-)-methyltransferase activity" "MF"
"1336" "GO:0016746" 0.0578969878576105 0.993225536318838 2 24 "transferase activity, transferring acyl groups" "MF"
"706" "GO:0006370" 0.0579119395575186 0.99862871362351 1 5 "7-methylguanosine mRNA capping" "BP"
"1094" "GO:0009245" 0.0593678660258353 0.994815928807756 2 5 "lipid A biosynthetic process" "BP"
"530" "GO:0005488" 0.0631420451957286 0.971335188183019 9 295 "binding" "MF"
"1308" "GO:0016614" 0.0633110257061772 0.980495528854611 5 35 "oxidoreductase activity, acting on CH-OH group of donors" "MF"
"23" "GO:0000162" 0.0638371114865123 0.998261291736062 1 6 "tryptophan biosynthetic process" "BP"
"190" "GO:0003995" 0.0639478685666339 0.998169609958886 1 8 "acyl-CoA dehydrogenase activity" "MF"
"479" "GO:0004842" 0.0651840761844098 0.976346674354734 6 85 "ubiquitin-protein transferase activity" "MF"
"1363" "GO:0016829" 0.067031117373899 0.983060750599042 4 19 "lyase activity" "MF"
"490" "GO:0004866" 0.0682478022151889 0.988568182336556 3 8 "endopeptidase inhibitor activity" "MF"
"913" "GO:0008033" 0.0683906513655896 0.978948231610968 5 27 "tRNA processing" "BP"
"1314" "GO:0016628" 0.0693659856134776 0.998023158650631 1 5 "oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor" "MF"
"1353" "GO:0016790" 0.0701276077816487 0.998310273178765 1 3 "thiolester hydrolase activity" "MF"
"820" "GO:0006725" 0.0704953204881915 1 1 1 "cellular aromatic compound metabolic process" "BP"
"937" "GO:0008198" 0.0704953204881915 1 1 1 "ferrous iron binding" "MF"
"1063" "GO:0009058" 0.071072526032351 0.976460172903209 5 80 "biosynthetic process" "BP"
"1940" "GO:0070652" 0.0726349332550251 0.997677746428293 1 7 "HAUS complex" "CC"
"1297" "GO:0016567" 0.0740078305075522 0.972339259829593 6 79 "protein ubiquitination" "BP"
"1346" "GO:0016773" 0.0741988867707091 0.989920265948845 2 29 "phosphotransferase activity, alcohol group as acceptor" "MF"
"1410" "GO:0017183" 0.0762292541798693 0.998491646717745 1 2 "peptidyl-diphthamide biosynthetic process from peptidyl-histidine" "BP"
"356" "GO:0004553" 0.0769026355084534 0.973675646611981 5 128 "hydrolase activity, hydrolyzing O-glycosyl compounds" "MF"
"97" "GO:0003676" 0.0814369537150905 0.942263864637133 38 622 "nucleic acid binding" "MF"
"1007" "GO:0008641" 0.0855499022046463 0.996570687474287 1 11 "small protein activating enzyme activity" "MF"
"766" "GO:0006511" 0.0858724399455612 0.961719560592084 8 78 "ubiquitin-dependent protein catabolic process" "BP"
"1920" "GO:0055114" 0.0873060763342206 0.935963721307511 45 777 "oxidation-reduction process" "BP"
"1359" "GO:0016813" 0.0895127665481301 0.996882467947586 1 4 "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" "MF"
"1657" "GO:0036459" 0.0898208721646803 0.98637950281621 2 30 "thiol-dependent ubiquitinyl hydrolase activity" "MF"
"647" "GO:0006099" 0.0910143463770567 0.986429765476115 2 20 "tricarboxylic acid cycle" "BP"
"1326" "GO:0016701" 0.0913345139200228 0.997104892649846 1 3 "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen" "MF"
"166" "GO:0003924" 0.0934554172165486 0.976994489840359 3 83 "GTPase activity" "MF"
"1864" "GO:0050660" 0.0943983242594372 0.962456958461509 6 78 "flavin adenine dinucleotide binding" "MF"
"986" "GO:0008444" 0.103593445859525 0.997173097998614 1 2 "CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity" "MF"
"1191" "GO:0010333" 0.118359219491057 0.971898596369629 3 12 "terpene synthase activity" "MF"
"316" "GO:0004422" 0.118464401526091 1 1 1 "hypoxanthine phosphoribosyltransferase activity" "MF"
"419" "GO:0004671" 0.119842901369445 1 1 1 "protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity" "MF"
"757" "GO:0006481" 0.119842901369445 1 1 1 "C-terminal protein methylation" "BP"
"755" "GO:0006479" 0.120232615385823 0.993199809011443 1 10 "protein methylation" "BP"
"189" "GO:0003993" 0.121788883326336 0.979023738168728 2 15 "acid phosphatase activity" "MF"
"422" "GO:0004674" 0.12434641365731 0.966106438509852 3 42 "protein serine/threonine kinase activity" "MF"
"1885" "GO:0051225" 0.130924538981078 0.992117642262543 1 8 "spindle assembly" "BP"
"1460" "GO:0019789" 0.132404247949802 0.992598878748803 1 5 "SUMO transferase activity" "MF"
"1349" "GO:0016780" 0.132957016563328 0.993739867867759 1 3 "phosphotransferase activity, for other substituted phosphate groups" "MF"
"699" "GO:0006355" 0.135796532045326 0.900947726744268 34 520 "regulation of transcription, DNA-templated" "BP"
"1848" "GO:0048544" 0.136382731516573 0.973937298557404 2 24 "recognition of pollen" "BP"
"1626" "GO:0033897" 0.137497860812156 0.980232153012536 2 5 "ribonuclease T2 activity" "MF"
"1333" "GO:0016740" 0.138596822444615 0.97313832020231 2 26 "transferase activity" "MF"
"1977" "GO:1901601" 0.142893597627665 0.994503297146824 1 2 "strigolactone biosynthetic process" "BP"
"1339" "GO:0016757" 0.144297251612349 0.970871995774619 2 38 "transferase activity, transferring glycosyl groups" "MF"
"1262" "GO:0016149" 0.145334084180584 0.990228742460791 1 8 "translation release factor activity, codon specific" "MF"
"1697" "GO:0042803" 0.149037828615742 0.989552803003679 1 9 "protein homodimerization activity" "MF"
"324" "GO:0004452" 0.149092711291232 0.993995094153758 1 2 "isopentenyl-diphosphate delta-isomerase activity" "MF"
"940" "GO:0008233" 0.149317538901529 0.959203842792422 3 15 "peptidase activity" "MF"
"433" "GO:0004739" 0.150286850410872 0.989529715920993 1 8 "pyruvate dehydrogenase (acetyl-transferring) activity" "MF"
"641" "GO:0006086" 0.150286850410872 0.989529715920993 1 8 "acetyl-CoA biosynthetic process from pyruvate" "BP"
"805" "GO:0006629" 0.150468079450336 0.944739784253769 4 92 "lipid metabolic process" "BP"
"1185" "GO:0010223" 0.154569591110517 0.991447763208294 1 3 "secondary shoot formation" "BP"
"903" "GO:0007165" 0.156675814686985 0.951636325329608 3 103 "signal transduction" "BP"
"1589" "GO:0032300" 0.160996430824444 0.990691722291782 1 3 "mismatch repair complex" "CC"
"943" "GO:0008236" 0.16348041432174 0.965082611318179 2 25 "serine-type peptidase activity" "MF"
"1048" "GO:0008964" 0.165830604771353 0.98774845520245 1 6 "phosphoenolpyruvate carboxylase activity" "MF"
"1251" "GO:0016020" 0.168354487823504 0.874186801479389 34 662 "membrane" "CC"
"1302" "GO:0016579" 0.174311448057407 0.960683328644985 2 35 "protein deubiquitination" "BP"
"117" "GO:0003747" 0.182123374560241 0.985115436407359 1 6 "translation release factor activity" "MF"
"440" "GO:0004751" 0.182174436888657 0.987952497262979 1 3 "ribose-5-phosphate isomerase activity" "MF"
"1061" "GO:0009052" 0.182174436888657 0.987952497262979 1 3 "pentose-phosphate shunt, non-oxidative branch" "BP"
"1495" "GO:0030130" 0.183429591822325 0.984892334482442 1 6 "clathrin coat of trans-Golgi network vesicle" "CC"
"1497" "GO:0030132" 0.183429591822325 0.984892334482442 1 6 "clathrin coat of coated pit" "CC"
"369" "GO:0004579" 0.183825823198486 0.987722663949105 1 3 "dolichyl-diphosphooligosaccharide-protein glycotransferase activity" "MF"
"1398" "GO:0017025" 0.185637603088057 0.985097031297627 1 5 "TBP-class protein binding" "MF"
"659" "GO:0006166" 0.186442980134148 0.98735354016526 1 3 "purine ribonucleoside salvage" "BP"
"1330" "GO:0016717" 0.191389343108101 0.983050490214746 1 7 "oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water" "MF"
"941" "GO:0008234" 0.192998521753368 0.937162354144115 3 28 "cysteine-type peptidase activity" "MF"
"1690" "GO:0042626" 0.193387143140469 0.953864550998414 2 29 "ATPase activity, coupled to transmembrane movement of substances" "MF"
"1899" "GO:0051539" 0.198334196700097 0.952778124159039 2 21 "4 iron, 4 sulfur cluster binding" "MF"
"423" "GO:0004707" 0.199615856518724 0.979962024849342 1 15 "MAP kinase activity" "MF"
"855" "GO:0006857" 0.203947577341512 0.978524307933748 1 24 "oligopeptide transport" "BP"
"60" "GO:0000723" 0.204410205079309 0.979296234738364 1 12 "telomere maintenance" "BP"
"327" "GO:0004462" 0.214007989425119 0.981108879848475 1 4 "lactoylglutathione lyase activity" "MF"
"1474" "GO:0019953" 0.214210016205844 0.983062274868817 1 3 "sexual reproduction" "BP"
"1513" "GO:0030247" 0.218949332681914 0.947268560162706 2 12 "polysaccharide binding" "MF"
"629" "GO:0006012" 0.222704248939502 0.9759280811707 1 9 "galactose metabolic process" "BP"
"444" "GO:0004788" 0.226807434208145 0.985457089973117 1 2 "thiamine diphosphokinase activity" "MF"
"830" "GO:0006772" 0.226807434208145 0.985457089973117 1 2 "thiamine metabolic process" "BP"
"1090" "GO:0009229" 0.226807434208145 0.985457089973117 1 2 "thiamine diphosphate biosynthetic process" "BP"
"1543" "GO:0030975" 0.226807434208145 0.985457089973117 1 2 "thiamine binding" "MF"
"684" "GO:0006298" 0.240307656616538 0.970596870721837 1 14 "mismatch repair" "BP"
"1545" "GO:0030983" 0.240307656616538 0.970596870721837 1 14 "mismatched DNA binding" "MF"
"872" "GO:0006914" 0.24397925220487 0.970835114761857 1 9 "autophagy" "BP"
"1811" "GO:0046907" 0.244471005685004 0.973423357294301 1 5 "intracellular transport" "BP"
"5" "GO:0000049" 0.252837863862216 0.968553757474542 1 9 "tRNA binding" "MF"
"1693" "GO:0042744" 0.254114253514309 0.929870903275545 2 18 "hydrogen peroxide catabolic process" "BP"
"759" "GO:0006486" 0.255295793413524 0.965626875990114 1 24 "protein glycosylation" "BP"
"1496" "GO:0030131" 0.260731087386747 0.965078751438134 1 14 "clathrin adaptor complex" "CC"
"1098" "GO:0009264" 0.265213430435015 1 1 1 "deoxyribonucleotide catabolic process" "BP"
"1100" "GO:0009279" 0.265213430435015 1 1 1 "cell outer membrane" "CC"
"1214" "GO:0015288" 0.265213430435015 1 1 1 "porin activity" "MF"
"1233" "GO:0015891" 0.265213430435015 1 1 1 "siderophore transport" "BP"
"1837" "GO:0048278" 0.265984302902435 0.979509167853144 1 2 "vesicle docking" "BP"
"925" "GO:0008131" 0.26598459123537 0.979509119707708 1 2 "primary amine oxidase activity" "MF"
"1103" "GO:0009308" 0.26598459123537 0.979509119707708 1 2 "amine metabolic process" "BP"
"1512" "GO:0030246" 0.266136202052192 0.920423807500195 2 62 "carbohydrate binding" "MF"
"1399" "GO:0017038" 0.266752839044425 0.9729756675735 1 3 "protein import" "BP"
"1158" "GO:0009813" 0.266790917826108 0.972967380177326 1 3 "flavonoid biosynthetic process" "BP"
"1764" "GO:0045430" 0.266790917826108 0.972967380177326 1 3 "chalcone isomerase activity" "MF"
"722" "GO:0006415" 0.268218323951255 0.963958712876282 1 10 "translational termination" "BP"
"187" "GO:0003989" 0.2688592174364 0.967468737237145 1 5 "acetyl-CoA carboxylase activity" "MF"
"1227" "GO:0015743" 0.271727844471446 0.96864014255353 1 4 "malate transport" "BP"
"1962" "GO:0080019" 0.281070295439646 0.966282377860076 1 4 "fatty-acyl-CoA reductase (alcohol-forming) activity" "MF"
"1527" "GO:0030570" 0.281857563114355 0.969572631306709 1 3 "pectate lyase activity" "MF"
"104" "GO:0003690" 0.286300151691581 0.912163624618358 2 29 "double-stranded DNA binding" "MF"
"1820" "GO:0047262" 0.288737136191845 0.956265561953401 1 16 "polygalacturonate 4-alpha-galacturonosyltransferase activity" "MF"
"1300" "GO:0016573" 0.290926942481464 0.958998251853232 1 7 "histone acetylation" "BP"
"949" "GO:0008253" 0.292539040161958 0.974789862898253 1 2 "5'-nucleotidase activity" "MF"
"1646" "GO:0035091" 0.295819092603426 0.956710816725822 1 8 "phosphatidylinositol binding" "MF"
"1364" "GO:0016831" 0.299045033012128 0.954148559749197 1 11 "carboxy-lyase activity" "MF"
"930" "GO:0008168" 0.300311236842834 0.831612210248743 6 120 "methyltransferase activity" "MF"
"1355" "GO:0016798" 0.300402988841325 0.955261183620701 1 8 "hydrolase activity, acting on glycosyl bonds" "MF"
"1023" "GO:0008759" 0.30154876310429 0.973055785435483 1 2 "UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity" "MF"
"1290" "GO:0016491" 0.303510783640365 0.773834396767621 20 433 "oxidoreductase activity" "MF"
"1184" "GO:0010215" 0.317470403261853 0.948909271443958 1 9 "cellulose microfibril organization" "BP"
"1561" "GO:0031225" 0.317470403261853 0.948909271443958 1 9 "anchored component of membrane" "CC"
"844" "GO:0006813" 0.318416457508259 0.948010307938489 1 10 "potassium ion transport" "BP"
"917" "GO:0008081" 0.321711561177854 0.944531949876748 1 18 "phosphoric diester hydrolase activity" "MF"
"138" "GO:0003860" 0.322044896144252 0.948988050062614 1 7 "3-hydroxyisobutyryl-CoA hydrolase activity" "MF"
"1377" "GO:0016872" 0.322291518755316 0.95196280508191 1 5 "intramolecular lyase activity" "MF"
"1352" "GO:0016788" 0.335896155011516 0.831973415229122 4 65 "hydrolase activity, acting on ester bonds" "MF"
"134" "GO:0003854" 0.336755773824585 0.943809719062128 1 7 "3-beta-hydroxy-delta5-steroid dehydrogenase activity" "MF"
"535" "GO:0005516" 0.337167370198429 0.938474821184283 1 19 "calmodulin binding" "MF"
"505" "GO:0005094" 0.339682869235821 0.946146757224311 1 5 "Rho GDP-dissociation inhibitor activity" "MF"
"259" "GO:0004185" 0.345148047651952 0.879053268633235 2 34 "serine-type carboxypeptidase activity" "MF"
"494" "GO:0004872" 0.350786108692885 0.962314918646177 1 2 "receptor activity" "MF"
"1113" "GO:0009408" 0.353349340370997 0.934315494407753 1 11 "response to heat" "BP"
"1769" "GO:0045735" 0.354872156218223 0.935875732451936 1 8 "nutrient reservoir activity" "MF"
"46" "GO:0000289" 0.363427532044325 0.93245485864722 1 8 "nuclear-transcribed mRNA poly(A) tail shortening" "BP"
"353" "GO:0004535" 0.363427532044325 0.93245485864722 1 8 "poly(A)-specific ribonuclease activity" "MF"
"1730" "GO:0043565" 0.364558092748831 0.743425042516025 12 168 "sequence-specific DNA binding" "MF"
"923" "GO:0008121" 0.365035941108334 0.946407772190273 1 3 "ubiquinol-cytochrome-c reductase activity" "MF"
"1708" "GO:0043086" 0.366769623795359 0.958342460798317 1 2 "negative regulation of catalytic activity" "BP"
"1153" "GO:0009744" 0.371868419393214 0.934324086893062 1 5 "response to sucrose" "BP"
"1728" "GO:0043562" 0.371868419393214 0.934324086893062 1 5 "cellular response to nitrogen levels" "BP"
"797" "GO:0006605" 0.372850955338214 0.937596552595706 1 4 "protein targeting" "BP"
"1341" "GO:0016760" 0.375565851412878 0.922274598045491 1 19 "cellulose synthase (UDP-forming) activity" "MF"
"1528" "GO:0030599" 0.377007533931534 0.921829757907234 1 18 "pectinesterase activity" "MF"
"1682" "GO:0042545" 0.377007533931534 0.921829757907234 1 18 "cell wall modification" "BP"
"1932" "GO:0070469" 0.378297919992643 0.955320563800878 1 2 "respiratory chain" "CC"
"1129" "GO:0009538" 0.383827006600244 0.867389554593624 2 10 "photosystem I reaction center" "CC"
"1121" "GO:0009451" 0.385009254191941 0.917575358658035 1 21 "RNA modification" "BP"
"585" "GO:0005783" 0.394674602637647 0.814038750280473 3 33 "endoplasmic reticulum" "CC"
"1809" "GO:0046872" 0.397098033382277 0.697182606817197 17 327 "metal ion binding" "MF"
"1255" "GO:0016042" 0.408576798941724 0.914124948966811 1 7 "lipid catabolic process" "BP"
"973" "GO:0008380" 0.410341831833406 0.93032086770582 1 3 "RNA splicing" "BP"
"965" "GO:0008324" 0.414579953934717 0.905075740827311 1 14 "cation transmembrane transporter activity" "MF"
"818" "GO:0006694" 0.414771080091992 0.906660506087958 1 11 "steroid biosynthetic process" "BP"
"1068" "GO:0009073" 0.415097283749607 0.905287484975597 1 13 "aromatic amino acid family biosynthetic process" "BP"
"1165" "GO:0009908" 0.417692018622453 0.927457417230701 1 3 "flower development" "BP"
"85" "GO:0001510" 0.418691832935474 0.906482913465076 1 9 "RNA methylation" "BP"
