"category" "over_represented_pvalue" "under_represented_pvalue" "numDEInCat" "numInCat" "term" "ontology"
"198" "GO:0004012" 0.00980628031675091 0.999599353231671 2 10 "phospholipid-translocating ATPase activity" "MF"
"1231" "GO:0015914" 0.00980628031675091 0.999599353231671 2 10 "phospholipid transport" "BP"
"616" "GO:0005975" 0.0109859349005702 0.995879320885154 11 257 "carbohydrate metabolic process" "BP"
"765" "GO:0006508" 0.0114331016192952 0.995688344110653 11 253 "proteolysis" "BP"
"1399" "GO:0017057" 0.0119506014560704 0.999528794691339 2 6 "6-phosphogluconolactonase activity" "MF"
"909" "GO:0007275" 0.0121035118014574 0.998105075404433 4 34 "multicellular organism development" "BP"
"1338" "GO:0016760" 0.0132252665105044 0.999316674872506 2 18 "cellulose synthase (UDP-forming) activity" "MF"
"1460" "GO:0019825" 0.0142086948518323 0.999511073911315 2 4 "oxygen binding" "MF"
"1142" "GO:0009664" 0.014959281530055 0.998400270516015 3 15 "plant-type cell wall organization" "BP"
"138" "GO:0003860" 0.0150037405651037 0.999296546573361 2 7 "3-hydroxyisobutyryl-CoA hydrolase activity" "MF"
"323" "GO:0004451" 0.0164560133700378 1 1 1 "isocitrate lyase activity" "MF"
"1477" "GO:0022891" 0.016535033061794 0.998033517468783 3 28 "substrate-specific transmembrane transporter activity" "MF"
"977" "GO:0008410" 0.0169161528639277 1 1 1 "CoA-transferase activity" "MF"
"1052" "GO:0008974" 0.020247231934135 1 1 1 "phosphoribulokinase activity" "MF"
"1361" "GO:0016831" 0.0262585586737409 0.9981634138388 2 11 "carboxy-lyase activity" "MF"
"1247" "GO:0015996" 0.0270595503656434 1 1 1 "chlorophyll catabolic process" "BP"
"1825" "GO:0047746" 0.0270595503656434 1 1 1 "chlorophyllase activity" "MF"
"1476" "GO:0022857" 0.0303751655645311 0.993572197115036 4 52 "transmembrane transporter activity" "MF"
"1047" "GO:0008942" 0.0314169885569113 1 1 1 "nitrite reductase [NAD(P)H] activity" "MF"
"36" "GO:0000234" 0.0343066716081614 0.999701608058722 1 2 "phosphoethanolamine N-methyltransferase activity" "MF"
"812" "GO:0006656" 0.0343066716081614 0.999701608058722 1 2 "phosphatidylcholine biosynthetic process" "BP"
"646" "GO:0006098" 0.0353067930875297 0.997101926513957 2 11 "pentose-phosphate shunt" "BP"
"1919" "GO:0055085" 0.0367341460509216 0.983464994644963 11 315 "transmembrane transport" "BP"
"1508" "GO:0030244" 0.0379284764008387 0.996488833026217 2 24 "cellulose biosynthetic process" "BP"
"1920" "GO:0055114" 0.0380278946577657 0.976486823986878 28 771 "oxidation-reduction process" "BP"
"805" "GO:0006629" 0.0382989553450529 0.989295531108788 5 92 "lipid metabolic process" "BP"
"1013" "GO:0008661" 0.0404739420922902 0.999445753758321 1 3 "1-deoxy-D-xylulose-5-phosphate synthase activity" "MF"
"1113" "GO:0009415" 0.0421853945178412 1 1 1 "response to water" "BP"
"543" "GO:0005576" 0.0424327144740441 0.992896271316165 3 22 "extracellular region" "CC"
"1214" "GO:0015299" 0.0435182169315205 0.995751357587534 2 18 "solute:proton antiporter activity" "MF"
"1552" "GO:0031123" 0.0443180436433217 0.999334296236617 1 3 "RNA 3'-end processing" "BP"
"545" "GO:0005618" 0.0460922998400554 0.991814219907301 3 31 "cell wall" "CC"
"918" "GO:0008081" 0.0484257588299576 0.994986726371186 2 18 "phosphoric diester hydrolase activity" "MF"
"1880" "GO:0051087" 0.0496671037095698 0.99491802669167 2 14 "chaperone binding" "MF"
"1038" "GO:0008864" 0.0502245143849968 0.999355172468975 1 2 "formyltetrahydrofolate deformylase activity" "MF"
"269" "GO:0004325" 0.050910271342029 0.999118843435557 1 3 "ferrochelatase activity" "MF"
"833" "GO:0006783" 0.050910271342029 0.999118843435557 1 3 "heme biosynthetic process" "BP"
"281" "GO:0004351" 0.0510681509734138 0.99911330496562 1 3 "glutamate decarboxylase activity" "MF"
"775" "GO:0006536" 0.0510681509734138 0.99911330496562 1 3 "glutamate metabolic process" "BP"
"229" "GO:0004096" 0.0512454124179142 0.999107065406423 1 3 "catalase activity" "MF"
"296" "GO:0004373" 0.0522513052994733 0.998888138809789 1 5 "glycogen (starch) synthase activity" "MF"
"356" "GO:0004553" 0.0545166571640955 0.983119530069369 5 125 "hydrolase activity, hydrolyzing O-glycosyl compounds" "MF"
"263" "GO:0004252" 0.0552949577045614 0.98568540293929 4 74 "serine-type endopeptidase activity" "MF"
"1287" "GO:0016491" 0.0567140255257187 0.968652069243356 16 432 "oxidoreductase activity" "MF"
"1325" "GO:0016705" 0.0581030118492344 0.979404069378745 6 121 "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" "MF"
"1312" "GO:0016630" 0.0599688959352547 0.998772214949853 1 3 "protochlorophyllide reductase activity" "MF"
"931" "GO:0008168" 0.060666549325857 0.978269829726997 6 120 "methyltransferase activity" "MF"
"856" "GO:0006857" 0.0674309717552778 0.991429595695143 2 24 "oligopeptide transport" "BP"
"106" "GO:0003700" 0.0680361325698603 0.965109787617071 12 261 "transcription factor activity, sequence-specific DNA binding" "MF"
"514" "GO:0005249" 0.0684667861183978 0.997999424849979 1 6 "voltage-gated potassium channel activity" "MF"
"511" "GO:0005216" 0.0704839051912605 0.990718204716958 2 29 "ion channel activity" "MF"
"699" "GO:0006355" 0.0773570620644904 0.952596652128495 20 522 "regulation of transcription, DNA-templated" "BP"
"1273" "GO:0016307" 0.0811186535560015 0.996902058439922 1 12 "phosphatidylinositol phosphate kinase activity" "MF"
"1791" "GO:0046488" 0.0811186535560015 0.996902058439922 1 12 "phosphatidylinositol metabolic process" "BP"
"1187" "GO:0010277" 0.0811857977638528 0.99728287923722 1 5 "chlorophyllide a oxygenase [overall] activity" "MF"
"1049" "GO:0008964" 0.081201551770268 0.997171207942154 1 6 "phosphoenolpyruvate carboxylase activity" "MF"
"1356" "GO:0016813" 0.0816437838405519 0.997419718652844 1 4 "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" "MF"
"1526" "GO:0030599" 0.0826413195611881 0.988411095720086 2 19 "pectinesterase activity" "MF"
"1680" "GO:0042545" 0.0826413195611881 0.988411095720086 2 19 "cell wall modification" "BP"
"841" "GO:0006809" 0.0839380582781376 1 1 1 "nitric oxide biosynthetic process" "BP"
"1725" "GO:0043546" 0.0839380582781376 1 1 1 "molybdopterin cofactor binding" "MF"
"1858" "GO:0050464" 0.0839380582781376 1 1 1 "nitrate reductase (NADPH) activity" "MF"
"390" "GO:0004623" 0.08606042279341 0.998070473916516 1 2 "phospholipase A2 activity" "MF"
"1859" "GO:0050482" 0.08606042279341 0.998070473916516 1 2 "arachidonic acid secretion" "BP"
"1433" "GO:0019310" 0.0904174592318822 0.996822959491106 1 4 "inositol catabolic process" "BP"
"1850" "GO:0050113" 0.0904174592318822 0.996822959491106 1 4 "inositol oxygenase activity" "MF"
"942" "GO:0008234" 0.0947220829002282 0.985366579253486 2 25 "cysteine-type peptidase activity" "MF"
"410" "GO:0004652" 0.0957964966846863 0.996193160022558 1 5 "polynucleotide adenylyltransferase activity" "MF"
"1730" "GO:0043631" 0.0957964966846863 0.996193160022558 1 5 "RNA polyadenylation" "BP"
"531" "GO:0005506" 0.0964408529692657 0.95786159276604 7 160 "iron ion binding" "MF"
"1331" "GO:0016742" 0.0976455792971282 0.996282676870794 1 4 "hydroxymethyl-, formyl- and related transferase activity" "MF"
"461" "GO:0004816" 0.0989722608723441 0.997430222608153 1 2 "asparagine-tRNA ligase activity" "MF"
"727" "GO:0006421" 0.0989722608723441 0.997430222608153 1 2 "asparaginyl-tRNA aminoacylation" "BP"
"949" "GO:0008252" 0.100898753399164 0.996025041799851 1 4 "nucleotidase activity" "MF"
"953" "GO:0008271" 0.101185284792698 0.995448098554679 1 7 "secondary active sulfate transmembrane transporter activity" "MF"
"954" "GO:0008272" 0.101185284792698 0.995448098554679 1 7 "sulfate transport" "BP"
"1208" "GO:0015116" 0.101185284792698 0.995448098554679 1 7 "sulfate transmembrane transporter activity" "MF"
"1256" "GO:0016114" 0.10374684793823 0.995338691868793 1 6 "terpenoid biosynthetic process" "BP"
"41" "GO:0000272" 0.108307474732121 0.994769410924135 1 7 "polysaccharide catabolic process" "BP"
"1262" "GO:0016161" 0.108307474732121 0.994769410924135 1 7 "beta-amylase activity" "MF"
"664" "GO:0006189" 0.112889091495413 0.994459629653245 1 6 "'de novo' IMP biosynthetic process" "BP"
"536" "GO:0005524" 0.112983298138261 0.920525027901583 31 1457 "ATP binding" "MF"
"1302" "GO:0016597" 0.114847192273535 0.979944010224012 2 31 "amino acid binding" "MF"
"1395" "GO:0017025" 0.118613345483744 0.994105645989725 1 5 "TBP-class protein binding" "MF"
"844" "GO:0006812" 0.119286570007949 0.978568983688553 2 36 "cation transport" "BP"
"1146" "GO:0009694" 0.124899255074964 0.992855629883873 1 8 "jasmonic acid metabolic process" "BP"
"1158" "GO:0009864" 0.124899255074964 0.992855629883873 1 8 "induced systemic resistance, jasmonic acid mediated signaling pathway" "BP"
"1966" "GO:0080123" 0.124899255074964 0.992855629883873 1 8 "jasmonate-amino synthetase activity" "MF"
"810" "GO:0006644" 0.129747625386987 0.993340066186319 1 4 "phospholipid metabolic process" "BP"
"513" "GO:0005247" 0.13083877070842 0.9919255540492 1 10 "voltage-gated chloride channel activity" "MF"
"320" "GO:0004435" 0.131794842468151 0.992022283394001 1 8 "phosphatidylinositol phospholipase C activity" "MF"
"1267" "GO:0016209" 0.133563650058931 0.992930107570029 1 4 "antioxidant activity" "MF"
"1252" "GO:0016042" 0.136097156792145 0.99186713567807 1 6 "lipid catabolic process" "BP"
"1500" "GO:0030151" 0.136256788084596 0.992632943950706 1 4 "molybdenum ion binding" "MF"
"1898" "GO:0051537" 0.140751422485096 0.972795950618363 2 22 "2 iron, 2 sulfur cluster binding" "MF"
"923" "GO:0008113" 0.141711666132386 0.992011059990887 1 4 "peptide-methionine (S)-S-oxide reductase activity" "MF"
"930" "GO:0008152" 0.142087940495344 0.913356810238529 14 481 "metabolic process" "BP"
"508" "GO:0005199" 0.155572132095941 0.990309206007095 1 4 "structural constituent of cell wall" "MF"
"1807" "GO:0046856" 0.161985630891906 0.987795146876281 1 8 "phosphatidylinositol dephosphorylation" "BP"
"850" "GO:0006821" 0.164049197551288 0.987009341402484 1 11 "chloride transport" "BP"
"1334" "GO:0016747" 0.16568561999196 0.948186916547334 3 63 "transferase activity, transferring acyl groups other than amino-acyl groups" "MF"
"1152" "GO:0009744" 0.167877053787998 0.987929841873405 1 5 "response to sucrose" "BP"
"1727" "GO:0043562" 0.167877053787998 0.987929841873405 1 5 "cellular response to nitrogen levels" "BP"
"873" "GO:0006914" 0.174933531151041 0.985472834251099 1 9 "autophagy" "BP"
"876" "GO:0006974" 0.182223116558206 0.984420737038094 1 8 "cellular response to DNA damage stimulus" "BP"
"845" "GO:0006813" 0.188075920433276 0.982915825823821 1 10 "potassium ion transport" "BP"
"1651" "GO:0035556" 0.189233276308031 0.982281037678452 1 13 "intracellular signal transduction" "BP"
"1241" "GO:0015977" 0.189625123158835 0.983075232353895 1 8 "carbon fixation" "BP"
"1612" "GO:0033178" 0.194257089280687 0.983640708151016 1 5 "proton-transporting two-sector ATPase complex, catalytic domain" "CC"
"626" "GO:0006006" 0.198612065696029 0.980682009607767 1 11 "glucose metabolic process" "BP"
"22" "GO:0000160" 0.20210095848571 0.931212903368535 3 50 "phosphorelay signal transduction system" "BP"
"1956" "GO:0071949" 0.205432349562423 0.979702128552636 1 9 "FAD binding" "MF"
"532" "GO:0005507" 0.212038922132446 0.946704080749094 2 27 "copper ion binding" "MF"
"535" "GO:0005516" 0.212258214454554 0.977008395668576 1 18 "calmodulin binding" "MF"
"570" "GO:0005742" 0.216455450106288 0.979474982650587 1 5 "mitochondrial outer membrane translocase complex" "CC"
"1494" "GO:0030131" 0.221259910010599 0.975312657096055 1 14 "clathrin adaptor complex" "CC"
"120" "GO:0003774" 0.224545404435183 0.97453859226676 1 14 "motor activity" "MF"
"1282" "GO:0016459" 0.224545404435183 0.97453859226676 1 14 "myosin complex" "CC"
"506" "GO:0005096" 0.225716320621006 0.974031513816169 1 16 "GTPase activator activity" "MF"
"1209" "GO:0015171" 0.230949051582856 0.972992098773446 1 14 "amino acid transmembrane transporter activity" "MF"
"929" "GO:0008146" 0.234873086897705 0.973121817626966 1 9 "sulfotransferase activity" "MF"
"913" "GO:0008026" 0.244687089895066 0.968725611721366 1 22 "ATP-dependent helicase activity" "MF"
"541" "GO:0005544" 0.246216834918798 0.970312554896334 1 9 "calcium-dependent phospholipid binding" "MF"
"1148" "GO:0009725" 0.250144672537758 0.967555400031775 1 18 "response to hormone" "BP"
"423" "GO:0004707" 0.252053512023426 0.967384897112256 1 15 "MAP kinase activity" "MF"
"904" "GO:0007165" 0.256557373714375 0.900654066302692 3 105 "signal transduction" "BP"
"843" "GO:0006811" 0.267861860662579 0.962227169193 1 21 "ion transport" "BP"
"107" "GO:0003712" 0.268204648019504 0.963686453109146 1 11 "transcription cofactor activity" "MF"
"96" "GO:0003333" 0.26996342620479 0.962005473366179 1 17 "amino acid transmembrane transport" "BP"
"638" "GO:0006073" 0.274397641576639 0.961883805820024 1 11 "cellular glucan metabolic process" "BP"
"1194" "GO:0010411" 0.274397641576639 0.961883805820024 1 11 "xyloglucan metabolic process" "BP"
"1339" "GO:0016762" 0.274397641576639 0.961883805820024 1 11 "xyloglucan:xyloglucosyl transferase activity" "MF"
"1681" "GO:0042546" 0.274397641576639 0.961883805820024 1 11 "cell wall biogenesis" "BP"
"1816" "GO:0046961" 0.281293502522787 0.960625630157719 1 9 "proton-transporting ATPase activity, rotational mechanism" "MF"
"1499" "GO:0030150" 0.282225246972344 0.96260060279054 1 6 "protein import into mitochondrial matrix" "BP"
"1832" "GO:0048046" 0.286336771944985 0.957956181693017 1 12 "apoplast" "CC"
"647" "GO:0006099" 0.303947350083764 0.950699783199409 1 20 "tricarboxylic acid cycle" "BP"
"189" "GO:0003993" 0.308941468518321 0.949747638714117 1 15 "acid phosphatase activity" "MF"
"877" "GO:0006979" 0.309284086384002 0.899268867126715 2 38 "response to oxidative stress" "BP"
"1739" "GO:0044237" 0.324447673704256 0.943961193534014 1 16 "cellular metabolic process" "BP"
"1135" "GO:0009607" 0.333999851454924 0.944880831894866 1 7 "response to biotic stimulus" "BP"
"1691" "GO:0042744" 0.339055792755724 0.938174230840635 1 17 "hydrogen peroxide catabolic process" "BP"
"408" "GO:0004650" 0.351855872277487 0.932635616133583 1 19 "polygalacturonase activity" "MF"
"1688" "GO:0042626" 0.353311301746096 0.930905436172453 1 29 "ATPase activity, coupled to transmembrane movement of substances" "MF"
"493" "GO:0004871" 0.356696379093434 0.931503052228261 1 15 "signal transducer activity" "MF"
"1503" "GO:0030170" 0.356835169294154 0.870081464217492 2 69 "pyridoxal phosphate binding" "MF"
"1380" "GO:0016887" 0.361168863701393 0.866938512941531 2 88 "ATPase activity" "MF"
"24" "GO:0000165" 0.370065094449925 0.9274627154417 1 11 "MAPK cascade" "BP"
"79" "GO:0000977" 0.370065094449925 0.9274627154417 1 11 "RNA polymerase II regulatory region sequence-specific DNA binding" "MF"
"1724" "GO:0043531" 0.372587572332046 0.859601255179146 2 94 "ADP binding" "MF"
"1777" "GO:0045944" 0.380623334274301 0.922308033581179 1 12 "positive regulation of transcription from RNA polymerase II promoter" "BP"
"429" "GO:0004725" 0.383360306366709 0.918632873925 1 20 "protein tyrosine phosphatase activity" "MF"
"1345" "GO:0016779" 0.385847660532868 0.916330296919542 1 29 "nucleotidyltransferase activity" "MF"
"1337" "GO:0016758" 0.390644171728748 0.812337849984165 3 107 "transferase activity, transferring hexosyl groups" "MF"
"123" "GO:0003824" 0.398015499643381 0.698949997535693 16 697 "catalytic activity" "MF"
"689" "GO:0006310" 0.400914201393341 0.910058107581715 1 21 "DNA recombination" "BP"
"1729" "GO:0043565" 0.403676197983883 0.749236466270062 6 169 "sequence-specific DNA binding" "MF"
"944" "GO:0008236" 0.408332773419193 0.905729627533717 1 25 "serine-type peptidase activity" "MF"
"1308" "GO:0016620" 0.411879516867422 0.903559204030153 1 28 "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" "MF"
"1343" "GO:0016773" 0.414553233296096 0.902070742463148 1 29 "phosphotransferase activity, alcohol group as acceptor" "MF"
"1276" "GO:0016311" 0.418092615721525 0.901164503542534 1 22 "dephosphorylation" "BP"
"1082" "GO:0009116" 0.42467622671711 0.898096948047892 1 20 "nucleoside metabolic process" "BP"
"697" "GO:0006352" 0.429329209261105 0.895389854795256 1 21 "DNA-templated transcription, initiation" "BP"
"1333" "GO:0016746" 0.430456965773072 0.89408304472774 1 25 "transferase activity, transferring acyl groups" "MF"
"874" "GO:0006950" 0.464250526782298 0.796763919421518 2 49 "response to stress" "BP"
"1064" "GO:0009058" 0.465359928692557 0.794340541333211 2 78 "biosynthetic process" "BP"
"1272" "GO:0016301" 0.486802718804833 0.85842416330122 1 46 "kinase activity" "MF"
"1865" "GO:0050661" 0.491447193956555 0.85615782237444 1 35 "NADP binding" "MF"
"378" "GO:0004601" 0.499827062534578 0.851121484002989 1 30 "peroxidase activity" "MF"
"724" "GO:0006418" 0.507438479678917 0.845131224688966 1 37 "tRNA aminoacylation for protein translation" "BP"
"121" "GO:0003777" 0.512932368874346 0.840083513931165 1 57 "microtubule motor activity" "MF"
"883" "GO:0007018" 0.512932368874346 0.840083513931165 1 57 "microtubule-based movement" "BP"
"457" "GO:0004812" 0.516036439567092 0.838996948205665 1 38 "aminoacyl-tRNA ligase activity" "MF"
"259" "GO:0004185" 0.522647032796843 0.834771856978991 1 33 "serine-type carboxypeptidase activity" "MF"
"25" "GO:0000166" 0.528448470538559 0.614508981204244 8 339 "nucleotide binding" "MF"
"566" "GO:0005737" 0.52881987727728 0.635090403419268 6 235 "cytoplasm" "CC"
"855" "GO:0006855" 0.533662383581867 0.825862937024068 1 41 "drug transmembrane transport" "BP"
"1212" "GO:0015238" 0.533662383581867 0.825862937024068 1 41 "drug transmembrane transporter activity" "MF"
"1213" "GO:0015297" 0.533662383581867 0.825862937024068 1 41 "antiporter activity" "MF"
"530" "GO:0005488" 0.570489923569911 0.627558281649572 4 293 "binding" "MF"
"714" "GO:0006397" 0.573977702166021 0.795092746570952 1 31 "mRNA processing" "BP"
"1713" "GO:0043169" 0.577847509063729 0.790498329330716 1 42 "cation binding" "MF"
"1179" "GO:0010181" 0.591317374864188 0.779923177862586 1 33 "FMN binding" "MF"
"1351" "GO:0016791" 0.602858023911701 0.769064605792335 1 37 "phosphatase activity" "MF"
"679" "GO:0006281" 0.603356197874956 0.670836814069644 2 104 "DNA repair" "BP"
"1244" "GO:0015991" 0.618677627645202 0.757022919129347 1 24 "ATP hydrolysis coupled proton transport" "BP"
"45" "GO:0000287" 0.620283675618202 0.654152203388066 2 83 "magnesium ion binding" "MF"
"1510" "GO:0030246" 0.644661420380713 0.726725571337816 1 62 "carbohydrate binding" "MF"
"911" "GO:0008017" 0.657352184003457 0.71293640148231 1 75 "microtubule binding" "MF"
"1249" "GO:0016021" 0.71813972640334 0.373713003623243 16 630 "integral component of membrane" "CC"
"260" "GO:0004190" 0.72767503840658 0.631070097869658 1 62 "aspartic-type endopeptidase activity" "MF"
"428" "GO:0004722" 0.761642773258269 0.585098033377046 1 60 "protein serine/threonine phosphatase activity" "MF"
"1808" "GO:0046872" 0.764556459051404 0.373989346226538 6 323 "metal ion binding" "MF"
"479" "GO:0004842" 0.770655731912938 0.570987947179183 1 81 "ubiquitin-protein transferase activity" "MF"
"1294" "GO:0016567" 0.771445885892303 0.57007611138111 1 75 "protein ubiquitination" "BP"
"533" "GO:0005509" 0.803354876062196 0.380026975028172 3 152 "calcium ion binding" "MF"
"753" "GO:0006470" 0.850625753241662 0.437735584594772 1 79 "protein dephosphorylation" "BP"
"1348" "GO:0016787" 0.871795124795871 0.273927360683219 3 199 "hydrolase activity" "MF"
"1890" "GO:0051287" 0.874843313590572 0.389956845923269 1 72 "NAD binding" "MF"
"534" "GO:0005515" 0.8888177204179 0.146199279125867 40 2436 "protein binding" "MF"
"1265" "GO:0016192" 0.89418551786254 0.347340662267209 1 91 "vesicle-mediated transport" "BP"
"864" "GO:0006886" 0.934434352540532 0.247064715013562 1 121 "intracellular protein transport" "BP"
"97" "GO:0003676" 0.946570349448354 0.0974009127504708 9 607 "nucleic acid binding" "MF"
"1764" "GO:0045454" 0.958830297488833 0.175466373436789 1 94 "cell redox homeostasis" "BP"
"98" "GO:0003677" 0.96839779210074 0.0548170252541741 14 759 "DNA binding" "MF"
"696" "GO:0006351" 0.977378609314718 0.110296987342821 1 116 "transcription, DNA-templated" "BP"
"547" "GO:0005634" 0.990462038501468 0.0254359034570503 5 454 "nucleus" "CC"
"110" "GO:0003723" 0.993711792903238 0.0265817451126897 2 267 "RNA binding" "MF"
"952" "GO:0008270" 0.998646781679532 0.00377974706605508 7 773 "zinc ion binding" "MF"
"546" "GO:0005622" 0.999086233669865 0.00282678510339652 6 357 "intracellular" "CC"
"599" "GO:0005840" 0.999999496675938 4.88363623281149e-06 2 333 "ribosome" "CC"
"719" "GO:0006412" 0.999999736586017 2.65266695409872e-06 2 351 "translation" "BP"
"114" "GO:0003735" 0.999999745497283 2.56873170253585e-06 2 347 "structural constituent of ribosome" "MF"
"1" "GO:0000015" 1 0.872970218698045 0 5 "phosphopyruvate hydratase complex" "CC"
"2" "GO:0000027" 1 0.961647236190068 0 1 "ribosomal large subunit assembly" "BP"
"3" "GO:0000042" 1 0.988983584713594 0 1 "protein targeting to Golgi" "BP"
"4" "GO:0000045" 1 0.935407940513778 0 1 "autophagosome assembly" "BP"
"5" "GO:0000049" 1 0.834556062697178 0 9 "tRNA binding" "MF"
"6" "GO:0000062" 1 0.882919586270887 0 4 "fatty-acyl-CoA binding" "MF"
"7" "GO:0000075" 1 0.981390414864952 0 1 "cell cycle checkpoint" "BP"
"8" "GO:0000077" 1 0.953734726897508 0 2 "DNA damage checkpoint" "BP"
"9" "GO:0000079" 1 0.804423344305363 0 6 "regulation of cyclin-dependent protein serine/threonine kinase activity" "BP"
"10" "GO:0000103" 1 0.841719610688448 0 6 "sulfate assimilation" "BP"
"11" "GO:0000105" 1 0.839608349100415 0 7 "histidine biosynthetic process" "BP"
"12" "GO:0000107" 1 0.983675216487765 0 1 "imidazoleglycerol-phosphate synthase activity" "MF"
"13" "GO:0000123" 1 0.84128341241703 0 4 "histone acetyltransferase complex" "CC"
"14" "GO:0000126" 1 0.931320566014769 0 3 "transcription factor TFIIIB complex" "CC"
"15" "GO:0000139" 1 0.756940239426269 0 10 "Golgi membrane" "CC"
"16" "GO:0000145" 1 0.731782579996622 0 23 "exocyst" "CC"
"17" "GO:0000148" 1 0.973307114628757 0 7 "1,3-beta-D-glucan synthase complex" "CC"
"18" "GO:0000151" 1 0.937432400030819 0 5 "ubiquitin ligase complex" "CC"
"19" "GO:0000154" 1 0.95499157554864 0 2 "rRNA modification" "BP"
"20" "GO:0000155" 1 0.843048386012728 0 19 "phosphorelay sensor kinase activity" "MF"
"21" "GO:0000159" 1 0.775765941917642 0 13 "protein phosphatase type 2A complex" "CC"
"23" "GO:0000162" 1 0.894070635194536 0 6 "tryptophan biosynthetic process" "BP"
"26" "GO:0000175" 1 0.97272096471021 0 3 "3'-5'-exoribonuclease activity" "MF"
"27" "GO:0000176" 1 0.99127686097172 0 1 "nuclear exosome (RNase complex)" "CC"
"28" "GO:0000178" 1 0.834651993696513 0 6 "exosome (RNase complex)" "CC"
"29" "GO:0000179" 1 0.95499157554864 0 2 "rRNA (adenine-N6,N6-)-dimethyltransferase activity" "MF"
"30" "GO:0000184" 1 0.985737487852013 0 4 "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" "BP"
"31" "GO:0000213" 1 0.963846652372687 0 1 "tRNA-intron endonuclease activity" "MF"
"32" "GO:0000220" 1 0.969869969052075 0 3 "vacuolar proton-transporting V-type ATPase, V0 domain" "CC"
"33" "GO:0000221" 1 0.963941213770943 0 2 "vacuolar proton-transporting V-type ATPase, V1 domain" "CC"
"34" "GO:0000226" 1 0.778663582641258 0 15 "microtubule cytoskeleton organization" "BP"
"35" "GO:0000228" 1 0.861353295289022 0 4 "nuclear chromosome" "CC"
"37" "GO:0000244" 1 0.982461536826592 0 1 "spliceosomal tri-snRNP complex assembly" "BP"
"38" "GO:0000245" 1 0.983320871035602 0 1 "spliceosomal complex assembly" "BP"
"39" "GO:0000256" 1 0.982787208135875 0 1 "allantoin catabolic process" "BP"
"40" "GO:0000266" 1 0.860806502181535 0 3 "mitochondrial fission" "BP"
"42" "GO:0000275" 1 0.809057295884211 0 6 "mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)" "CC"
"43" "GO:0000276" 1 0.687629624280087 0 6 "mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)" "CC"
"44" "GO:0000278" 1 0.970009474740397 0 1 "mitotic cell cycle" "BP"
"46" "GO:0000289" 1 0.798634963960232 0 8 "nuclear-transcribed mRNA poly(A) tail shortening" "BP"
"47" "GO:0000290" 1 0.934816637876645 0 3 "deadenylation-dependent decapping of nuclear-transcribed mRNA" "BP"
"48" "GO:0000338" 1 0.973048275251752 0 1 "protein deneddylation" "BP"
"49" "GO:0000339" 1 0.957509184742372 0 2 "RNA cap binding" "MF"
"50" "GO:0000373" 1 0.991976479328573 0 1 "Group II intron splicing" "BP"
