"category" "over_represented_pvalue" "under_represented_pvalue" "numDEInCat" "numInCat" "term" "ontology"
"1469" "GO:0019829" 0.00696629192462809 0.99997974521794 1 6 "cation-transporting ATPase activity" "MF"
"529" "GO:0005471" 0.00706023788885127 0.999983349014723 1 3 "ATP:ADP antiporter activity" "MF"
"1663" "GO:0036459" 0.00737124772688209 0.999005808780204 4 30 "thiol-dependent ubiquitinyl hydrolase activity" "MF"
"1195" "GO:0010333" 0.00771976880068521 0.998230252070514 9 17 "terpene synthase activity" "MF"
"1009" "GO:0008641" 0.00781043468087362 0.999710705738352 2 11 "small protein activating enzyme activity" "MF"
"829" "GO:0006754" 0.00815404310728349 0.999973344743323 1 5 "ATP biosynthetic process" "BP"
"856" "GO:0006857" 0.00867563492978037 0.998795223397939 4 25 "oligopeptide transport" "BP"
"930" "GO:0008146" 0.00890600359184628 0.998112079947311 8 15 "sulfotransferase activity" "MF"
"1345" "GO:0016758" 0.00987748510636672 0.995923537705276 14 114 "transferase activity, transferring hexosyl groups" "MF"
"1500" "GO:0030127" 0.0104314817483649 0.999951499078174 1 9 "COPII vesicle coat" "CC"
"953" "GO:0008270" 0.0105263662943976 0.992669586213807 71 789 "zinc ion binding" "MF"
"308" "GO:0004411" 0.0122086435833813 1 1 1 "homogentisate 1,2-dioxygenase activity" "MF"
"792" "GO:0006570" 0.0122086435833813 1 1 1 "tyrosine metabolic process" "BP"
"1232" "GO:0015743" 0.0125824609339395 0.999946983990515 1 3 "malate transport" "BP"
"1826" "GO:0047262" 0.0143912398424989 0.998461602900323 3 16 "polygalacturonate 4-alpha-galacturonosyltransferase activity" "MF"
"846" "GO:0006814" 0.0144319215721112 0.999912814517938 1 6 "sodium ion transport" "BP"
"904" "GO:0007165" 0.0155074030286208 0.995427467487734 7 104 "signal transduction" "BP"
"1854" "GO:0048544" 0.0159957545092136 0.998143652708921 3 23 "recognition of pollen" "BP"
"1388" "GO:0016887" 0.0160542706319664 0.993761494120699 11 94 "ATPase activity" "MF"
"205" "GO:0004030" 0.0161965016574164 0.999933948996847 1 2 "aldehyde dehydrogenase [NAD(P)+] activity" "MF"
"641" "GO:0006081" 0.0161965016574164 0.999933948996847 1 2 "cellular aldehyde metabolic process" "BP"
"151" "GO:0003887" 0.0171483750860517 0.99802545949141 3 17 "DNA-directed DNA polymerase activity" "MF"
"995" "GO:0008495" 0.0176739289839962 1 1 1 "protoheme IX farnesyltransferase activity" "MF"
"1836" "GO:0048034" 0.0176739289839962 1 1 1 "heme O biosynthetic process" "BP"
"1484" "GO:0022857" 0.0192856059415886 0.993723478407366 8 54 "transmembrane transporter activity" "MF"
"1881" "GO:0051015" 0.0195411563354615 0.999855771504065 1 4 "actin filament binding" "MF"
"194" "GO:0004000" 0.0202184576294872 1 1 1 "adenosine deaminase activity" "MF"
"314" "GO:0004419" 0.02051604048928 1 1 1 "hydroxymethylglutaryl-CoA lyase activity" "MF"
"918" "GO:0008081" 0.0206485768780344 0.99743043192563 3 18 "phosphoric diester hydrolase activity" "MF"
"41" "GO:0000272" 0.0215685452564563 0.999799174561614 1 7 "polysaccharide catabolic process" "BP"
"1270" "GO:0016161" 0.0215685452564563 0.999799174561614 1 7 "beta-amylase activity" "MF"
"1520" "GO:0030259" 0.0217613634147104 0.999809102444987 1 5 "lipid glycosylation" "BP"
"1221" "GO:0015299" 0.0221693830107851 0.997165542039446 3 18 "solute:proton antiporter activity" "MF"
"276" "GO:0004335" 0.0226911970159069 0.999869927822998 1 2 "galactokinase activity" "MF"
"1953" "GO:0071446" 0.0233493921656311 0.998149204007475 3 5 "cellular response to salicylic acid stimulus" "BP"
"1992" "GO:2000031" 0.0233493921656311 0.998149204007475 3 5 "regulation of salicylic acid mediated signaling pathway" "BP"
"1376" "GO:0016851" 0.0237047998842961 0.999810884991656 1 3 "magnesium chelatase activity" "MF"
"107" "GO:0003712" 0.0264597817860879 0.996755592283777 3 10 "transcription cofactor activity" "MF"
"1368" "GO:0016829" 0.0267244504874379 0.991226214752903 9 24 "lyase activity" "MF"
"1114" "GO:0009396" 0.0270030310818415 0.996766257299023 3 9 "folic acid-containing compound biosynthetic process" "BP"
"1485" "GO:0022891" 0.0270331480171594 0.994651681364473 4 29 "substrate-specific transmembrane transporter activity" "MF"
"1926" "GO:0055114" 0.0270591771697363 0.979600563571393 90 814 "oxidation-reduction process" "BP"
"850" "GO:0006821" 0.0273826289960459 0.998034587994739 2 11 "chloride transport" "BP"
"100" "GO:0003682" 0.0289651407200267 0.994182989309516 4 27 "chromatin binding" "MF"
"1307" "GO:0016579" 0.0292995005172198 0.993970948221153 4 35 "protein deubiquitination" "BP"
"880" "GO:0007010" 0.0293290139232039 0.999613866207966 1 9 "cytoskeleton organization" "BP"
"994" "GO:0008483" 0.0306117366270789 0.997535675481065 2 17 "transaminase activity" "MF"
"166" "GO:0003924" 0.0312779072884634 0.993183390660599 4 82 "GTPase activity" "MF"
"1383" "GO:0016874" 0.0312812953785063 0.999540993473224 1 14 "ligase activity" "MF"
"121" "GO:0003777" 0.0320726606491204 0.993042905121954 4 56 "microtubule motor activity" "MF"
"883" "GO:0007018" 0.0320726606491204 0.993042905121954 4 56 "microtubule-based movement" "BP"
"1351" "GO:0016773" 0.0321369972357037 0.995045881230212 3 29 "phosphotransferase activity, alcohol group as acceptor" "MF"
"911" "GO:0008017" 0.0329133672138455 0.991172863914475 5 74 "microtubule binding" "MF"
"509" "GO:0005199" 0.0363871888364369 0.995569888711866 4 6 "structural constituent of cell wall" "MF"
"94" "GO:0002161" 0.0375737000632711 0.99691470561389 2 9 "aminoacyl-tRNA editing activity" "MF"
"429" "GO:0004722" 0.0380050441141368 0.988059199204892 6 58 "protein serine/threonine phosphatase activity" "MF"
"1718" "GO:0043141" 0.0384080992665885 0.99950018960238 1 3 "ATP-dependent 5'-3' DNA helicase activity" "MF"
"1280" "GO:0016301" 0.0385652288605894 0.993459468589023 3 46 "kinase activity" "MF"
"943" "GO:0008234" 0.0387058477237126 0.987305716258479 7 30 "cysteine-type peptidase activity" "MF"
"806" "GO:0006629" 0.0414574648827397 0.982954612671568 9 95 "lipid metabolic process" "BP"
"648" "GO:0006099" 0.043234181156516 0.992747524392884 3 20 "tricarboxylic acid cycle" "BP"
"843" "GO:0006811" 0.0443351886717658 0.992417118526363 3 22 "ion transport" "BP"
"136" "GO:0003856" 0.0499110437594142 0.999361816194773 1 2 "3-dehydroquinate synthase activity" "MF"
"1317" "GO:0016624" 0.050405056275695 0.989688889858659 4 11 "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" "MF"
"1065" "GO:0009058" 0.0534647613940185 0.97707767892715 9 83 "biosynthetic process" "BP"
"99" "GO:0003678" 0.0546335306923293 0.994041613180649 2 15 "DNA helicase activity" "MF"
"476" "GO:0004830" 0.0556996392184919 0.999202799464548 1 2 "tryptophan-tRNA ligase activity" "MF"
"743" "GO:0006436" 0.0556996392184919 0.999202799464548 1 2 "tryptophanyl-tRNA aminoacylation" "BP"
"423" "GO:0004674" 0.056216998614468 0.985639896201442 4 41 "protein serine/threonine kinase activity" "MF"
"1810" "GO:0046835" 0.0592575180484271 0.998430058612786 1 8 "carbohydrate phosphorylation" "BP"
"723" "GO:0006415" 0.0611244358798538 0.989255034447783 3 11 "translational termination" "BP"
"392" "GO:0004630" 0.0618581663868609 0.996531200131234 2 3 "phospholipase D activity" "MF"
"1797" "GO:0046470" 0.0618581663868609 0.996531200131234 2 3 "phosphatidylcholine metabolic process" "BP"
"271" "GO:0004326" 0.0623483786470393 0.996487401335017 2 3 "tetrahydrofolylpolyglutamate synthase activity" "MF"
"264" "GO:0004252" 0.0637510256113145 0.970519639637315 10 80 "serine-type endopeptidase activity" "MF"
"595" "GO:0005819" 0.0670368565884276 0.992404750812508 2 9 "spindle" "CC"
"1590" "GO:0032147" 0.0670368565884276 0.992404750812508 2 9 "activation of protein kinase activity" "BP"
"1927" "GO:0060236" 0.0670368565884276 0.992404750812508 2 9 "regulation of mitotic spindle organization" "BP"
"426" "GO:0004713" 0.0716141438093169 0.988417736360681 3 7 "protein tyrosine kinase activity" "MF"
"1295" "GO:0016491" 0.0720778398497715 0.948193760000171 44 450 "oxidoreductase activity" "MF"
"477" "GO:0004831" 0.0725829227988703 0.998634196951474 1 2 "tyrosine-tRNA ligase activity" "MF"
"1555" "GO:0031047" 0.0726591922644839 0.990953959555643 2 12 "gene silencing by RNA" "BP"
"1631" "GO:0033862" 0.073145641479817 0.998612523906104 1 2 "UMP kinase activity" "MF"
"1200" "GO:0010468" 0.0769771906869787 0.991552707163126 2 6 "regulation of gene expression" "BP"
"1534" "GO:0030599" 0.0776098794533624 0.979217688510106 4 20 "pectinesterase activity" "MF"
"1688" "GO:0042545" 0.0776098794533624 0.979217688510106 4 20 "cell wall modification" "BP"
"954" "GO:0008271" 0.080133037428529 0.99020347658745 2 8 "secondary active sulfate transmembrane transporter activity" "MF"
"955" "GO:0008272" 0.080133037428529 0.99020347658745 2 8 "sulfate transport" "BP"
"1214" "GO:0015116" 0.080133037428529 0.99020347658745 2 8 "sulfate transmembrane transporter activity" "MF"
"1721" "GO:0043169" 0.0811671625327394 0.976552628277261 4 42 "cation binding" "MF"
"259" "GO:0004185" 0.0842270981584346 0.971776944116886 5 35 "serine-type carboxypeptidase activity" "MF"
"785" "GO:0006559" 0.0846452933511864 0.98904211868353 2 9 "L-phenylalanine catabolic process" "BP"
"387" "GO:0004616" 0.0868456077880941 0.988589378482979 2 9 "phosphogluconate dehydrogenase (decarboxylating) activity" "MF"
"1013" "GO:0008654" 0.0901397056104367 0.987658612852542 2 10 "phospholipid biosynthetic process" "BP"
"207" "GO:0004040" 0.0904561473102938 0.987395552317879 2 11 "amidase activity" "MF"
"1256" "GO:0016020" 0.0946406194215036 0.927191953847206 60 675 "membrane" "CC"
"520" "GO:0005337" 0.0951169174330359 0.9964686342141 1 4 "nucleoside transmembrane transporter activity" "MF"
"1652" "GO:0035091" 0.0958729887814926 0.986993272285718 2 8 "phosphatidylinositol binding" "MF"
"1453" "GO:0019499" 0.102990039413103 0.997204953929096 1 2 "cyanide metabolic process" "BP"
"1855" "GO:0050017" 0.102990039413103 0.997204953929096 1 2 "L-3-cyanoalanine synthase activity" "MF"
"674" "GO:0006260" 0.104372640012827 0.958036577604476 6 51 "DNA replication" "BP"
"1380" "GO:0016866" 0.112359649606434 0.974359468931165 3 11 "intramolecular transferase activity" "MF"
"1508" "GO:0030151" 0.11353761168395 0.995475099864237 1 3 "molybdenum ion binding" "MF"
"1261" "GO:0016049" 0.114636358257932 0.981655126589201 2 11 "cell growth" "BP"
"960" "GO:0008289" 0.117208775239056 0.948459005717758 7 43 "lipid binding" "MF"
"1415" "GO:0017183" 0.117803857506207 0.996313355228057 1 2 "peptidyl-diphthamide biosynthetic process from peptidyl-histidine" "BP"
"35" "GO:0000228" 0.118090162584761 0.986483991672724 2 4 "nuclear chromosome" "CC"
"638" "GO:0006072" 0.121373009561896 0.99355782967409 1 6 "glycerol-3-phosphate metabolic process" "BP"
"260" "GO:0004190" 0.123707029036018 0.947371923564477 6 65 "aspartic-type endopeptidase activity" "MF"
"518" "GO:0005315" 0.123729667550861 0.99459950904804 1 3 "inorganic phosphate transmembrane transporter activity" "MF"
"198" "GO:0004012" 0.124857179070083 0.979296622229758 2 10 "phospholipid-translocating ATPase activity" "MF"
"1239" "GO:0015914" 0.124857179070083 0.979296622229758 2 10 "phospholipid transport" "BP"
"1837" "GO:0048037" 0.125056364665579 0.995828808668712 1 2 "cofactor binding" "MF"
"583" "GO:0005777" 0.128771021968383 0.97764517321039 2 12 "peroxisome" "CC"
"1569" "GO:0031347" 0.131720528803371 0.967152866279975 3 12 "regulation of defense response" "BP"
"97" "GO:0003676" 0.132148517515707 0.895739822861413 61 635 "nucleic acid binding" "MF"
"536" "GO:0005516" 0.143610172768146 0.989738946472865 1 18 "calmodulin binding" "MF"
"390" "GO:0004619" 0.143736113431909 0.994431965967424 1 2 "phosphoglycerate mutase activity" "MF"
"1550" "GO:0030976" 0.146880852869326 0.989734382245421 1 10 "thiamine pyrophosphate binding" "MF"
"1381" "GO:0016868" 0.147935556401895 0.990319575982674 1 6 "intramolecular transferase activity, phosphotransferases" "MF"
"1519" "GO:0030247" 0.149138024018015 0.960638970434 3 12 "polysaccharide binding" "MF"
"550" "GO:0005643" 0.156408100984296 0.968896765180262 2 14 "nuclear pore" "CC"
"988" "GO:0008444" 0.159079690362867 0.993120315160394 1 2 "CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity" "MF"
"1024" "GO:0008757" 0.159562623480138 1 1 1 "S-adenosylmethionine-dependent methyltransferase activity" "MF"
"189" "GO:0003993" 0.1610267484319 0.95402884435009 3 16 "acid phosphatase activity" "MF"
"1310" "GO:0016597" 0.16190635398953 0.965225364900005 2 31 "amino acid binding" "MF"
"786" "GO:0006561" 0.164017168509671 0.988473138523745 1 5 "proline biosynthetic process" "BP"
"1254" "GO:0015995" 0.165695934748754 0.987180918819009 1 8 "chlorophyll biosynthetic process" "BP"
"96" "GO:0003333" 0.169554021811886 0.963739131654738 2 18 "amino acid transmembrane transport" "BP"
"1175" "GO:0009982" 0.170160568512052 0.963377169445809 2 19 "pseudouridine synthase activity" "MF"
"1123" "GO:0009451" 0.171662785637313 0.962590867271093 2 21 "RNA modification" "BP"
"117" "GO:0003747" 0.172357913060636 0.967734559098523 2 7 "translation release factor activity" "MF"
"322" "GO:0004449" 0.173291109672079 0.987847786192881 1 4 "isocitrate dehydrogenase (NAD+) activity" "MF"
"301" "GO:0004386" 0.175728191160997 0.984224593133308 1 24 "helicase activity" "MF"
"1518" "GO:0030246" 0.177773305574236 0.922699050167881 5 65 "carbohydrate binding" "MF"
"754" "GO:0006470" 0.178863717340799 0.915129878135903 6 77 "protein dephosphorylation" "BP"
"1357" "GO:0016788" 0.179737056879736 0.905460028127652 8 67 "hydrolase activity, acting on ester bonds" "MF"
"913" "GO:0008026" 0.185711462931354 0.982414115489045 1 21 "ATP-dependent helicase activity" "MF"
"914" "GO:0008033" 0.187261936567411 0.914830565680628 6 28 "tRNA processing" "BP"
"1182" "GO:0010155" 0.190293793807979 0.97826628682176 2 3 "regulation of proton transport" "BP"
"1495" "GO:0030071" 0.190736820499033 0.989927253898727 1 2 "regulation of mitotic metaphase/anaphase transition" "BP"
"1562" "GO:0031145" 0.190736820499033 0.989927253898727 1 2 "anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process" "BP"
"546" "GO:0005618" 0.195502656053106 0.915019898550666 5 33 "cell wall" "CC"
"1350" "GO:0016772" 0.195904412605934 0.980808834068226 1 14 "transferase activity, transferring phosphorus-containing groups" "MF"
"1198" "GO:0010388" 0.198080133783464 0.989089742123305 1 2 "cullin deneddylation" "BP"
"607" "GO:0005874" 0.200389329407673 0.951082451331165 2 29 "microtubule" "CC"
"1466" "GO:0019789" 0.200523980952511 0.982478845254748 1 5 "SUMO transferase activity" "MF"
"1356" "GO:0016787" 0.200528212297597 0.862134045159876 19 203 "hydrolase activity" "MF"
"1775" "GO:0045735" 0.201490149745499 0.929512242140179 4 12 "nutrient reservoir activity" "MF"
"1354" "GO:0016780" 0.202143121090464 0.985002519051998 1 3 "phosphotransferase activity, for other substituted phosphate groups" "MF"
"1022" "GO:0008725" 0.20377296154948 0.98187893894942 1 5 "DNA-3-methyladenine glycosylase activity" "MF"
"344" "GO:0004512" 0.212421506002647 0.981390444067053 1 4 "inositol-3-phosphate synthase activity" "MF"
"633" "GO:0006021" 0.212421506002647 0.981390444067053 1 4 "inositol biosynthetic process" "BP"
"972" "GO:0008374" 0.213080706349094 0.977578437796162 1 11 "O-acyltransferase activity" "MF"
"1367" "GO:0016820" 0.214907343055448 0.953637264144474 2 7 "hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances" "MF"
"1294" "GO:0016485" 0.215090358362172 0.955644523927396 2 6 "protein processing" "BP"
"1983" "GO:1901601" 0.217057364927212 0.986750321979234 1 2 "strigolactone biosynthetic process" "BP"
"1267" "GO:0016149" 0.218244926362173 0.977247777678034 1 8 "translation release factor activity, codon specific" "MF"
"1346" "GO:0016760" 0.221267777997711 0.974866618970447 1 18 "cellulose synthase (UDP-forming) activity" "MF"
"798" "GO:0006605" 0.221791731474586 0.981757213884666 1 3 "protein targeting" "BP"
"647" "GO:0006098" 0.222803903053349 0.946308907917346 2 11 "pentose-phosphate shunt" "BP"
"1215" "GO:0015171" 0.223917469947051 0.97463232651777 1 14 "amino acid transmembrane transporter activity" "MF"
"1968" "GO:0080019" 0.229473490001328 0.953970488840615 2 5 "fatty-acyl-CoA reductase (alcohol-forming) activity" "MF"
"1188" "GO:0010223" 0.233597604843155 0.979635219375785 1 3 "secondary shoot formation" "BP"
"1362" "GO:0016810" 0.236347412429649 0.939572144089449 2 13 "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" "MF"
"342" "GO:0004499" 0.237370363898092 0.939710059580132 2 12 "N,N-dimethylaniline monooxygenase activity" "MF"
"237" "GO:0004124" 0.2387782685484 0.974700327757059 1 5 "cysteine synthase activity" "MF"
"825" "GO:0006744" 0.24251760046318 0.977944273096887 1 3 "ubiquinone biosynthetic process" "BP"
"523" "GO:0005351" 0.244251135069297 0.97345700581009 1 5 "sugar:proton symporter activity" "MF"
"1010" "GO:0008643" 0.244251135069297 0.97345700581009 1 5 "carbohydrate transport" "BP"
"86" "GO:0001522" 0.244304211080784 0.933529247858233 2 21 "pseudouridine synthesis" "BP"
"74" "GO:0000910" 0.247063788355836 0.969408651891855 1 11 "cytokinesis" "BP"
"1050" "GO:0008964" 0.248662849170542 0.971371375795889 1 6 "phosphoenolpyruvate carboxylase activity" "MF"
"173" "GO:0003950" 0.24871059800363 0.93329097554758 2 15 "NAD+ ADP-ribosyltransferase activity" "MF"
"1696" "GO:0042626" 0.2487619730772 0.908107739652271 3 30 "ATPase activity, coupled to transmembrane movement of substances" "MF"
"1349" "GO:0016765" 0.251371311948518 0.909573265126975 3 19 "transferase activity, transferring alkyl or aryl (other than methyl) groups" "MF"
"1634" "GO:0033926" 0.255883444454892 0.967726557172955 1 9 "glycopeptide alpha-N-acetylgalactosaminidase activity" "MF"
"45" "GO:0000287" 0.257313360425129 0.841342376216537 10 87 "magnesium ion binding" "MF"
"973" "GO:0008375" 0.260084565411703 0.902822532514124 3 25 "acetylglucosaminyltransferase activity" "MF"
"936" "GO:0008180" 0.261681132952994 0.974050258694082 1 3 "COP9 signalosome" "CC"
"1369" "GO:0016831" 0.26639044617174 0.926985640006105 2 12 "carboxy-lyase activity" "MF"
"571" "GO:0005742" 0.269726880907547 0.939489532876297 2 5 "mitochondrial outer membrane translocase complex" "CC"
"370" "GO:0004579" 0.275417215436427 0.971034211208185 1 3 "dolichyl-diphosphooligosaccharide-protein glycotransferase activity" "MF"
"1462" "GO:0019752" 0.276506162628353 0.895635707240531 3 19 "carboxylic acid metabolic process" "BP"
"138" "GO:0003860" 0.276696757706204 0.927056071549338 2 8 "3-hydroxyisobutyryl-CoA hydrolase activity" "MF"
"1316" "GO:0016620" 0.278705960398034 0.915936850154701 2 29 "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" "MF"
"1785" "GO:0046034" 0.281796601094999 0.898410026762715 3 12 "ATP metabolic process" "BP"
"800" "GO:0006614" 0.282145497734816 0.91962233682427 2 12 "SRP-dependent cotranslational protein targeting to membrane" "BP"
"1780" "GO:0045900" 0.282389291379926 1 1 1 "negative regulation of translational elongation" "BP"
"149" "GO:0003883" 0.28245286950725 0.963828419413794 1 5 "CTP synthase activity" "MF"
"1335" "GO:0016717" 0.284653327167112 0.960840957905956 1 7 "oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water" "MF"
"842" "GO:0006810" 0.285482732236627 0.783389203378478 25 246 "transport" "BP"
"1302" "GO:0016567" 0.290648938424282 0.86270701350891 4 75 "protein ubiquitination" "BP"
"667" "GO:0006221" 0.295200716437464 0.914218357369713 2 11 "pyrimidine nucleotide biosynthetic process" "BP"
"872" "GO:0006913" 0.299032075345068 0.956484640443501 1 7 "nucleocytoplasmic transport" "BP"
"1042" "GO:0008889" 0.302348164687828 1 1 1 "glycerophosphodiester phosphodiesterase activity" "MF"
"1699" "GO:0042744" 0.315022850096386 0.854882227200016 4 21 "hydrogen peroxide catabolic process" "BP"
"1145" "GO:0009664" 0.322097395207421 0.853458879250296 4 17 "plant-type cell wall organization" "BP"
