"category" "over_represented_pvalue" "under_represented_pvalue" "numDEInCat" "numInCat" "term" "ontology"
"181" "GO:0003978" 1 0.978075577231463 0 6 "UDP-glucose 4-epimerase activity" "MF"
"182" "GO:0003979" 1 0.99245803846622 0 3 "UDP-glucose 6-dehydrogenase activity" "MF"
"183" "GO:0003980" 1 0.999208682184116 0 1 "UDP-glucose:glycoprotein glucosyltransferase activity" "MF"
"184" "GO:0003983" 1 0.997457066055696 0 2 "UTP:glucose-1-phosphate uridylyltransferase activity" "MF"
"185" "GO:0003984" 1 0.976090922342764 0 5 "acetolactate synthase activity" "MF"
"186" "GO:0003987" 1 0.998417965458252 0 2 "acetate-CoA ligase activity" "MF"
"187" "GO:0003989" 1 0.968541004225426 0 5 "acetyl-CoA carboxylase activity" "MF"
"188" "GO:0003991" 1 0.995938747939605 0 1 "acetylglutamate kinase activity" "MF"
"189" "GO:0003993" 1 0.962503451013362 0 14 "acid phosphatase activity" "MF"
"190" "GO:0003995" 1 0.960489382487324 0 9 "acyl-CoA dehydrogenase activity" "MF"
"191" "GO:0003997" 1 0.997627871714489 0 3 "acyl-CoA oxidase activity" "MF"
"192" "GO:0003998" 1 0.974784527027467 0 1 "acylphosphatase activity" "MF"
"193" "GO:0003999" 1 0.978976047652816 0 2 "adenine phosphoribosyltransferase activity" "MF"
"194" "GO:0004000" 1 0.99811088012915 0 1 "adenosine deaminase activity" "MF"
"195" "GO:0004001" 1 0.991347483684662 0 2 "adenosine kinase activity" "MF"
"196" "GO:0004003" 1 0.992143675276134 0 9 "ATP-dependent DNA helicase activity" "MF"
"197" "GO:0004004" 1 0.999208676982496 0 1 "ATP-dependent RNA helicase activity" "MF"
"198" "GO:0004012" 1 0.957028597367048 0 10 "phospholipid-translocating ATPase activity" "MF"
"199" "GO:0004013" 1 0.996412975858982 0 3 "adenosylhomocysteinase activity" "MF"
"200" "GO:0004014" 1 0.989368701307623 0 3 "adenosylmethionine decarboxylase activity" "MF"
"201" "GO:0004017" 1 0.946972308423452 0 7 "adenylate kinase activity" "MF"
"202" "GO:0004018" 1 0.999139149936207 0 1 "N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity" "MF"
"203" "GO:0004019" 1 0.998166960387999 0 2 "adenylosuccinate synthase activity" "MF"
"204" "GO:0004020" 1 0.9704150610392 0 3 "adenylylsulfate kinase activity" "MF"
"205" "GO:0004030" 1 0.997620659616573 0 2 "aldehyde dehydrogenase [NAD(P)+] activity" "MF"
"206" "GO:0004038" 1 0.998942563576613 0 1 "allantoinase activity" "MF"
"207" "GO:0004040" 1 0.96272986442805 0 11 "amidase activity" "MF"
"208" "GO:0004042" 1 0.994358417483637 0 3 "acetyl-CoA:L-glutamate N-acetyltransferase activity" "MF"
"209" "GO:0004044" 1 0.998346792783841 0 2 "amidophosphoribosyltransferase activity" "MF"
"210" "GO:0004045" 1 0.923435149147063 0 7 "aminoacyl-tRNA hydrolase activity" "MF"
"211" "GO:0004046" 1 0.992734013295004 0 2 "aminoacylase activity" "MF"
"212" "GO:0004047" 1 0.997621882609168 0 1 "aminomethyltransferase activity" "MF"
"213" "GO:0004048" 1 0.994656337813614 0 2 "anthranilate phosphoribosyltransferase activity" "MF"
"214" "GO:0004049" 1 0.999201821258133 0 1 "anthranilate synthase activity" "MF"
"215" "GO:0004055" 1 0.998877631514602 0 1 "argininosuccinate synthase activity" "MF"
"216" "GO:0004056" 1 0.999064377319792 0 1 "argininosuccinate lyase activity" "MF"
"217" "GO:0004057" 1 0.999208674780118 0 1 "arginyltransferase activity" "MF"
