"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"1012","GO:0008661",0.0416402883946987,0.999413543865088,1,3,"1-deoxy-D-xylulose-5-phosphate synthase activity","MF"
"1141","GO:0009664",0.04503352097716,0.995639422814207,2,14,"plant-type cell wall organization","BP"
"356","GO:0004553",0.0456187808314943,0.986571454388375,5,125,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF"
"958","GO:0008289",0.0458931656491921,0.991762955705751,3,40,"lipid binding","MF"
"229","GO:0004096",0.0465014063279365,0.99926698367289,1,3,"catalase activity","MF"
"1913","GO:0052866",0.0483981930812202,0.999205268271046,1,3,"phosphatidylinositol phosphate phosphatase activity","MF"
"1844","GO:0048544",0.0484129254273595,0.994899873691523,2,23,"recognition of pollen","BP"
"1474","GO:0022857",0.0484766490227329,0.991032663738959,3,49,"transmembrane transporter activity","MF"
"795","GO:0006596",0.0558786843984617,0.998936930491753,1,3,"polyamine biosynthetic process","BP"
"1188","GO:0010309",0.0582566535638972,0.999129526683877,1,2,"acireductone dioxygenase [iron(II)-requiring] activity","MF"
"1686","GO:0042626",0.059549523219605,0.992883828053227,2,28,"ATPase activity, coupled to transmembrane movement of substances","MF"
"1152","GO:0009765",0.0614743255615417,0.987719024402577,3,33,"photosynthesis, light harvesting","BP"
"995","GO:0008519",0.0619275924057873,0.998529576244123,1,4,"ammonium transmembrane transporter activity","MF"
"1223","GO:0015696",0.0619275924057873,0.998529576244123,1,4,"ammonium transport","BP"
"1954","GO:0072488",0.0619275924057873,0.998529576244123,1,4,"ammonium transmembrane transport","BP"
"1475","GO:0022891",0.0656050218382749,0.991741822169911,2,27,"substrate-specific transmembrane transporter activity","MF"
"616","GO:0005975",0.0696984729362497,0.969701735836016,8,256,"carbohydrate metabolic process","BP"
"699","GO:0006355",0.0703137679573103,0.960084136594959,16,510,"regulation of transcription, DNA-templated","BP"
"777","GO:0006541",0.071364808228209,0.99803915666764,1,4,"glutamine metabolic process","BP"
"1510","GO:0030259",0.074229248940824,0.997737211049824,1,5,"lipid glycosylation","BP"
"1432","GO:0019310",0.0754275483393502,0.997805610153776,1,4,"inositol catabolic process","BP"
"1847","GO:0050113",0.0754275483393502,0.997805610153776,1,4,"inositol oxygenase activity","MF"
"1286","GO:0016491",0.0761512410002067,0.959050907688863,13,428,"oxidoreductase activity","MF"
"1603","GO:0032957",0.0839489658497446,0.99709383311353,1,5,"inositol trisphosphate metabolic process","BP"
"1817","GO:0047325",0.0839489658497446,0.99709383311353,1,5,"inositol tetrakisphosphate 1-kinase activity","MF"
"1909","GO:0052725",0.0839489658497446,0.99709383311353,1,5,"inositol-1,3,4-trisphosphate 6-kinase activity","MF"
"1910","GO:0052726",0.0839489658497446,0.99709383311353,1,5,"inositol-1,3,4-trisphosphate 5-kinase activity","MF"
"845","GO:0006814",0.0886884191913381,0.996617909562715,1,6,"sodium ion transport","BP"
"1333","GO:0016747",0.0903604899613807,0.978315938463579,3,61,"transferase activity, transferring acyl groups other than amino-acyl groups","MF"
"1444","GO:0019509",0.090399459690367,0.996826945269675,1,4,"L-methionine biosynthetic process from methylthioadenosine","BP"
"1804","GO:0046856",0.0917401253821663,0.99627586080216,1,7,"phosphatidylinositol dephosphorylation","BP"
"1501","GO:0030170",0.0925156829535621,0.977514579192463,3,68,"pyridoxal phosphate binding","MF"
"873","GO:0006950",0.0936418417098616,0.97738030513608,3,47,"response to stress","BP"
"23","GO:0000162",0.0946608736689723,0.996137442152099,1,6,"tryptophan biosynthetic process","BP"
"1255","GO:0016114",0.0952748303880979,0.996086170390778,1,6,"terpenoid biosynthetic process","BP"
"305","GO:0004402",0.0992470546245828,0.995628013624549,1,7,"histone acetyltransferase activity","MF"
"545","GO:0005618",0.100230722448594,0.983894512031993,2,29,"cell wall","CC"
"685","GO:0006302",0.101320679648332,0.995994351447964,1,4,"double-strand break repair","BP"
"41","GO:0000272",0.101544708437419,0.995418911720165,1,7,"polysaccharide catabolic process","BP"
"1261","GO:0016161",0.101544708437419,0.995418911720165,1,7,"beta-amylase activity","MF"
"915","GO:0008061",0.102291196201416,0.996358393778769,1,3,"chitin binding","MF"
"272","GO:0004332",0.10403351467183,0.995316296710963,1,6,"fructose-bisphosphate aldolase activity","MF"
"295","GO:0004372",0.104181109503086,0.995172703755709,1,7,"glycine hydroxymethyltransferase activity","MF"
"787","GO:0006563",0.104181109503086,0.995172703755709,1,7,"L-serine metabolic process","BP"
"779","GO:0006544",0.113538905850583,0.99412858819165,1,8,"glycine metabolic process","BP"
"502","GO:0005089",0.116171873297005,0.993846486316379,1,8,"Rho guanyl-nucleotide exchange factor activity","MF"
"874","GO:0006952",0.119196567329882,0.979363740029849,2,19,"defense response","BP"
"533","GO:0005509",0.128778209026843,0.943853604721319,6,153,"calcium ion binding","MF"
"1379","GO:0016887",0.133217381684912,0.961967393465353,3,87,"ATPase activity","MF"
"1458","GO:0019825",0.13360366234483,0.992931622205889,1,4,"oxygen binding","MF"
"854","GO:0006855",0.145954685344139,0.970354444918658,2,41,"drug transmembrane transport","BP"
"1211","GO:0015238",0.145954685344139,0.970354444918658,2,41,"drug transmembrane transporter activity","MF"
"1212","GO:0015297",0.145954685344139,0.970354444918658,2,41,"antiporter activity","MF"
"929","GO:0008152",0.149255902797613,0.912200966496371,12,478,"metabolic process","BP"
"872","GO:0006914",0.153179479222161,0.98897164763908,1,9,"autophagy","BP"
"908","GO:0007275",0.162085330695739,0.965171158072192,2,34,"multicellular organism development","BP"
"1765","GO:0045735",0.162398646969405,0.987740811255458,1,8,"nutrient reservoir activity","MF"
"970","GO:0008374",0.168915594422632,0.986210900866914,1,11,"O-acyltransferase activity","MF"
"1509","GO:0030247",0.169585002063598,0.986228882319379,1,10,"polysaccharide binding","MF"
"1952","GO:0071949",0.169636256018114,0.986381088979598,1,9,"FAD binding","MF"
"1683","GO:0042578",0.170455274394127,0.985838959395219,1,12,"phosphoric ester hydrolase activity","MF"
"930","GO:0008168",0.171455476574462,0.933951712581525,4,117,"methyltransferase activity","MF"
"107","GO:0003712",0.176715033960196,0.985001842723624,1,10,"transcription cofactor activity","MF"
"1204","GO:0015079",0.181970623414314,0.98367755575937,1,13,"potassium ion transmembrane transporter activity","MF"
"341","GO:0004499",0.186617339435352,0.983044761665865,1,11,"N,N-dimethylaniline monooxygenase activity","MF"
"138","GO:0003860",0.191700630347328,0.982701211190075,1,8,"3-hydroxyisobutyryl-CoA hydrolase activity","MF"
"1916","GO:0055114",0.197100825044959,0.86464942969372,19,760,"oxidation-reduction process","BP"
"22","GO:0000160",0.198245410470863,0.951412843034296,2,43,"phosphorelay signal transduction system","BP"
"1147","GO:0009725",0.203203439415028,0.979091259357923,1,17,"response to hormone","BP"
"1208","GO:0015171",0.207847289497624,0.978355294446659,1,14,"amino acid transmembrane transporter activity","MF"
"173","GO:0003950",0.218767700606098,0.975910570353261,1,14,"NAD+ ADP-ribosyltransferase activity","MF"
"638","GO:0006073",0.221852113325538,0.975675490920775,1,11,"cellular glucan metabolic process","BP"
"1193","GO:0010411",0.221852113325538,0.975675490920775,1,11,"xyloglucan metabolic process","BP"
"1338","GO:0016762",0.221852113325538,0.975675490920775,1,11,"xyloglucan:xyloglucosyl transferase activity","MF"
"1679","GO:0042546",0.221852113325538,0.975675490920775,1,11,"cell wall biogenesis","BP"
"535","GO:0005516",0.224839921595279,0.974087450148474,1,18,"calmodulin binding","MF"
"623","GO:0005992",0.22819183162383,0.97345242042438,1,16,"trehalose biosynthetic process","BP"
"1829","GO:0048046",0.233706338712905,0.972659220157094,1,12,"apoplast","CC"
"965","GO:0008324",0.238870643254296,0.971032520259084,1,14,"cation transmembrane transporter activity","MF"
"1948","GO:0071805",0.240947240438206,0.970133894377968,1,17,"potassium ion transmembrane transport","BP"
"1524","GO:0030599",0.243648410062165,0.969425319865369,1,17,"pectinesterase activity","MF"
"1678","GO:0042545",0.243648410062165,0.969425319865369,1,17,"cell wall modification","BP"
"96","GO:0003333",0.244447553196949,0.969213925278917,1,17,"amino acid transmembrane transport","BP"
"931","GO:0008171",0.252645638603226,0.967577325465987,1,13,"O-methyltransferase activity","MF"
"1716","GO:0043248",0.256363774777055,0.967692926029277,1,9,"proteasome assembly","BP"
"1513","GO:0030286",0.258018430935034,0.967717778755801,1,8,"dynein complex","CC"
"408","GO:0004650",0.262057632931933,0.964237133609002,1,18,"polygalacturonase activity","MF"
"536","GO:0005524",0.274599899351964,0.791685295155863,26,1445,"ATP binding","MF"
"24","GO:0000165",0.282956347674827,0.959342961850435,1,11,"MAPK cascade","BP"
"79","GO:0000977",0.282956347674827,0.959342961850435,1,11,"RNA polymerase II regulatory region sequence-specific DNA binding","MF"
"1774","GO:0045944",0.293989059922193,0.955558779700243,1,12,"positive regulation of transcription from RNA polymerase II promoter","BP"
"531","GO:0005506",0.307643472553502,0.850339853703967,4,153,"iron ion binding","MF"
"106","GO:0003700",0.31890200807976,0.808443199015841,7,256,"transcription factor activity, sequence-specific DNA binding","MF"
"689","GO:0006310",0.349228377169372,0.933465468799933,1,21,"DNA recombination","BP"
"1464","GO:0019898",0.351094101735833,0.933864353719447,1,15,"extrinsic component of membrane","CC"
"1347","GO:0016787",0.354666903965403,0.80101023886622,5,197,"hydrolase activity","MF"
"1307","GO:0016620",0.374946636415519,0.921541580100435,1,28,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","MF"
"1329","GO:0016740",0.380535355242385,0.919168203909183,1,26,"transferase activity","MF"
"491","GO:0004867",0.384725831458575,0.920044969948608,1,13,"serine-type endopeptidase inhibitor activity","MF"
"1140","GO:0009654",0.396365169840354,0.913220822314564,1,17,"photosystem II oxygen evolving complex","CC"
"843","GO:0006812",0.405043243134827,0.906535492696107,1,35,"cation transport","BP"
"1894","GO:0051537",0.409164556430878,0.905826841634292,1,22,"2 iron, 2 sulfur cluster binding","MF"
"765","GO:0006508",0.415488700554796,0.75155790304671,5,250,"proteolysis","BP"
"1860","GO:0050660",0.421890824144164,0.826855710346692,2,76,"flavin adenine dinucleotide binding","MF"
"881","GO:0007017",0.436770988401615,0.890841110851386,1,24,"microtubule-based process","BP"
"104","GO:0003690",0.439186744294775,0.88881412274242,1,29,"double-stranded DNA binding","MF"
"1301","GO:0016597",0.440041816811287,0.888025697888306,1,32,"amino acid binding","MF"
"1861","GO:0050661",0.449274637463275,0.882467642953558,1,35,"NADP binding","MF"
"1335","GO:0016757",0.452458004508881,0.880449161473742,1,37,"transferase activity, transferring glycosyl groups","MF"
"422","GO:0004674",0.456269119049211,0.877985122877264,1,40,"protein serine/threonine kinase activity","MF"
"532","GO:0005507",0.456402796394301,0.879276580474915,1,26,"copper ion binding","MF"
"805","GO:0006629",0.482652557713134,0.78045828409841,2,92,"lipid metabolic process","BP"
"1178","GO:0010181",0.48290385243452,0.862141189055488,1,32,"FMN binding","MF"
"1726","GO:0043565",0.491489322857942,0.704033951285494,4,163,"sequence-specific DNA binding","MF"
"1304","GO:0016614",0.4951419365944,0.85400650416841,1,33,"oxidoreductase activity, acting on CH-OH group of donors","MF"
"122","GO:0003779",0.499952067745888,0.851008752138816,1,31,"actin binding","MF"
"97","GO:0003676",0.503967302093155,0.614027023365244,12,603,"nucleic acid binding","MF"
"644","GO:0006096",0.529544925883375,0.828893668660356,1,43,"glycolytic process","BP"
"1350","GO:0016791",0.5311023065637,0.828248491873563,1,37,"phosphatase activity","MF"
"121","GO:0003777",0.5349061399234,0.824150012435081,1,56,"microtubule motor activity","MF"
"882","GO:0007018",0.5349061399234,0.824150012435081,1,56,"microtubule-based movement","BP"
"1324","GO:0016705",0.568196139688599,0.705243621156188,2,114,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF"
"1336","GO:0016758",0.574154608853784,0.699723385409973,2,107,"transferase activity, transferring hexosyl groups","MF"
"1126","GO:0009523",0.578394299093403,0.792751447236387,1,25,"photosystem II","CC"
"673","GO:0006260",0.602619622252502,0.768224918242622,1,50,"DNA replication","BP"
"260","GO:0004190",0.651745534362693,0.719614016005756,1,61,"aspartic-type endopeptidase activity","MF"
"910","GO:0008017",0.65969940519627,0.710641947501787,1,74,"microtubule binding","MF"
"1062","GO:0009055",0.685652432356484,0.581976309111302,2,81,"electron carrier activity","MF"
"1893","GO:0051536",0.687984324445834,0.680756062056951,1,48,"iron-sulfur cluster binding","MF"
"1722","GO:0043531",0.713179038297848,0.648450797906181,1,91,"ADP binding","MF"
"547","GO:0005634",0.716233713756851,0.413508894887868,8,452,"nucleus","CC"
"166","GO:0003924",0.717246475851659,0.643644791392616,1,82,"GTPase activity","MF"
"807","GO:0006633",0.73026093241046,0.628110341910934,1,59,"fatty acid biosynthetic process","BP"
"1063","GO:0009058",0.747723482854949,0.603819774647305,1,78,"biosynthetic process","BP"
"1202","GO:0015035",0.758388882294628,0.591065673685329,1,47,"protein disulfide oxidoreductase activity","MF"
"45","GO:0000287",0.789723705859911,0.542468761374282,1,80,"magnesium ion binding","MF"
"1248","GO:0016021",0.795297421984639,0.300192756859028,11,617,"integral component of membrane","CC"
"1761","GO:0045454",0.909472364616761,0.311898577973209,1,94,"cell redox homeostasis","BP"
"566","GO:0005737",0.942200518047745,0.168245063309048,2,230,"cytoplasm","CC"
"1241","GO:0015979",0.95564254631237,0.185944326182415,1,88,"photosynthesis","BP"
"25","GO:0000166",0.957640319590664,0.112008114033878,3,335,"nucleotide binding","MF"
"530","GO:0005488",0.985600367459782,0.0764660417400147,1,291,"binding","MF"
"537","GO:0005525",0.985811034916828,0.0757755930213154,1,197,"GTP binding","MF"
"534","GO:0005515",0.991298526727841,0.0142973603055984,29,2424,"protein binding","MF"
"110","GO:0003723",0.996614337882524,0.0230881869242456,1,265,"RNA binding","MF"
"951","GO:0008270",0.999104284209502,0.00299532138806618,5,769,"zinc ion binding","MF"
"546","GO:0005622",0.999878503057037,0.000793850804211101,2,352,"intracellular","CC"
"599","GO:0005840",0.999992873256897,9.53074426442819e-05,1,329,"ribosome","CC"
"114","GO:0003735",0.999995682392558,6.00583809634512e-05,1,343,"structural constituent of ribosome","MF"
"719","GO:0006412",0.999995703542738,5.97759606605287e-05,1,347,"translation","BP"
"1","GO:0000015",1,0.898089973986705,0,5,"phosphopyruvate hydratase complex","CC"
"2","GO:0000027",1,0.971834378772386,0,1,"ribosomal large subunit assembly","BP"
"3","GO:0000042",1,0.98701670432945,0,1,"protein targeting to Golgi","BP"
"4","GO:0000045",1,0.956490865890542,0,1,"autophagosome assembly","BP"
"5","GO:0000049",1,0.850490562194412,0,9,"tRNA binding","MF"
"6","GO:0000062",1,0.908867557992856,0,4,"fatty-acyl-CoA binding","MF"
"7","GO:0000075",1,0.983494725712475,0,1,"cell cycle checkpoint","BP"
"8","GO:0000077",1,0.961644109170283,0,2,"DNA damage checkpoint","BP"
"9","GO:0000079",1,0.850931009211836,0,6,"regulation of cyclin-dependent protein serine/threonine kinase activity","BP"
"10","GO:0000103",1,0.873915068992201,0,6,"sulfate assimilation","BP"
"11","GO:0000105",1,0.867504725353494,0,7,"histidine biosynthetic process","BP"
"12","GO:0000107",1,0.984831530774855,0,1,"imidazoleglycerol-phosphate synthase activity","MF"
"13","GO:0000123",1,0.881233884629332,0,4,"histone acetyltransferase complex","CC"
"14","GO:0000126",1,0.942623756572789,0,3,"transcription factor TFIIIB complex","CC"
"15","GO:0000139",1,0.801615033538996,0,10,"Golgi membrane","CC"
"16","GO:0000145",1,0.720743646037831,0,23,"exocyst","CC"
"17","GO:0000148",1,0.931468244885104,0,7,"1,3-beta-D-glucan synthase complex","CC"
"18","GO:0000151",1,0.932549932344377,0,5,"ubiquitin ligase complex","CC"
"19","GO:0000154",1,0.962330406415312,0,2,"rRNA modification","BP"
"20","GO:0000155",1,0.792334124385659,0,19,"phosphorelay sensor kinase activity","MF"
"21","GO:0000159",1,0.801183411314437,0,13,"protein phosphatase type 2A complex","CC"
"26","GO:0000175",1,0.963582398219666,0,3,"3'-5'-exoribonuclease activity","MF"
"27","GO:0000176",1,0.987957845435726,0,1,"nuclear exosome (RNase complex)","CC"
"28","GO:0000178",1,0.869374551511576,0,6,"exosome (RNase complex)","CC"
"29","GO:0000179",1,0.962330406415312,0,2,"rRNA (adenine-N6,N6-)-dimethyltransferase activity","MF"
"30","GO:0000184",1,0.960294511403486,0,4,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay","BP"
"31","GO:0000213",1,0.973118393480641,0,1,"tRNA-intron endonuclease activity","MF"
"32","GO:0000220",1,0.962596871357467,0,3,"vacuolar proton-transporting V-type ATPase, V0 domain","CC"
"33","GO:0000221",1,0.967764547576087,0,2,"vacuolar proton-transporting V-type ATPase, V1 domain","CC"
"34","GO:0000226",1,0.786634913331528,0,15,"microtubule cytoskeleton organization","BP"
"35","GO:0000228",1,0.946103438257153,0,3,"nuclear chromosome","CC"
"37","GO:0000244",1,0.984156835625491,0,1,"spliceosomal tri-snRNP complex assembly","BP"
"38","GO:0000245",1,0.984664584917907,0,1,"spliceosomal complex assembly","BP"
"39","GO:0000256",1,0.984357088063938,0,1,"allantoin catabolic process","BP"
"40","GO:0000266",1,0.900794655619472,0,3,"mitochondrial fission","BP"
"42","GO:0000275",1,0.85451538995719,0,6,"mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)","CC"
"43","GO:0000276",1,0.777339242789539,0,6,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","CC"
"44","GO:0000278",1,0.976721499862254,0,1,"mitotic cell cycle","BP"
"46","GO:0000289",1,0.837132876363373,0,8,"nuclear-transcribed mRNA poly(A) tail shortening","BP"
"47","GO:0000290",1,0.944970682484316,0,3,"deadenylation-dependent decapping of nuclear-transcribed mRNA","BP"
"48","GO:0000338",1,0.978505169270694,0,1,"protein deneddylation","BP"
"49","GO:0000339",1,0.962604426020064,0,2,"RNA cap binding","MF"
"50","GO:0000373",1,0.988244762191145,0,1,"Group II intron splicing","BP"
"51","GO:0000387",1,0.668497767969441,0,11,"spliceosomal snRNP assembly","BP"
"52","GO:0000390",1,0.988893137930132,0,1,"spliceosomal complex disassembly","BP"
"53","GO:0000398",1,0.413559489376069,0,33,"mRNA splicing, via spliceosome","BP"
"54","GO:0000413",1,0.529687590979226,0,26,"protein peptidyl-prolyl isomerization","BP"
"55","GO:0000439",1,0.883787802828128,0,5,"core TFIIH complex","CC"
"56","GO:0000445",1,0.931029591647129,0,2,"THO complex part of transcription export complex","CC"
"57","GO:0000462",1,0.985248718918221,0,1,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP"
"58","GO:0000469",1,0.974338845463121,0,1,"cleavage involved in rRNA processing","BP"
"59","GO:0000502",1,0.951221281395053,0,4,"proteasome complex","CC"
"60","GO:0000723",1,0.828134237228771,0,12,"telomere maintenance","BP"
"61","GO:0000724",1,0.850068443774694,0,9,"double-strand break repair via homologous recombination","BP"
"62","GO:0000737",1,0.975250581455832,0,1,"DNA catabolic process, endonucleolytic","BP"
"63","GO:0000741",1,0.956368515439203,0,1,"karyogamy","BP"
"64","GO:0000774",1,0.940407200783873,0,3,"adenyl-nucleotide exchange factor activity","MF"
"65","GO:0000775",1,0.90012508116032,0,5,"chromosome, centromeric region","CC"
"66","GO:0000776",1,0.965212837867149,0,2,"kinetochore","CC"
"67","GO:0000784",1,0.98393762548644,0,1,"nuclear chromosome, telomeric region","CC"
"68","GO:0000785",1,0.904678067426631,0,3,"chromatin","CC"
"69","GO:0000786",1,0.100939104209709,0,64,"nucleosome","CC"
"70","GO:0000796",1,0.974935371432902,0,2,"condensin complex","CC"
"71","GO:0000808",1,0.949633759513381,0,3,"origin recognition complex","CC"
"72","GO:0000811",1,0.971928117077568,0,1,"GINS complex","CC"
"73","GO:0000902",1,0.934539719535028,0,4,"cell morphogenesis","BP"
"74","GO:0000910",1,0.83494165467754,0,11,"cytokinesis","BP"
"75","GO:0000922",1,0.906076688153683,0,6,"spindle pole","CC"
"76","GO:0000930",1,0.984047001385897,0,1,"gamma-tubulin complex","CC"
"77","GO:0000940",1,0.964933906890519,0,1,"condensed chromosome outer kinetochore","CC"
"78","GO:0000956",1,0.774125578450071,0,7,"nuclear-transcribed mRNA catabolic process","BP"
"80","GO:0000982",1,0.984634938591982,0,1,"transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding","MF"
"81","GO:0000987",1,0.984634938591982,0,1,"core promoter proximal region sequence-specific DNA binding","MF"
"82","GO:0000989",1,0.953603444771149,0,3,"transcription factor activity, transcription factor binding","MF"
"83","GO:0001026",1,0.985812408482638,0,1,"TFIIIB-type transcription factor activity","MF"
"84","GO:0001104",1,0.701289776306346,0,14,"RNA polymerase II transcription cofactor activity","MF"
"85","GO:0001510",1,0.869946343847538,0,8,"RNA methylation","BP"
"86","GO:0001522",1,0.672958456470308,0,21,"pseudouridine synthesis","BP"
"87","GO:0001671",1,0.980601438002473,0,1,"ATPase activator activity","MF"
"88","GO:0001678",1,0.909512386304346,0,6,"cellular glucose homeostasis","BP"
"89","GO:0001735",1,0.984253908740287,0,1,"prenylcysteine oxidase activity","MF"
"90","GO:0001882",1,0.989923135504662,0,1,"nucleoside binding","MF"
"91","GO:0002098",1,0.922966730893982,0,4,"tRNA wobble uridine modification","BP"
"92","GO:0002100",1,0.985222225065388,0,1,"tRNA wobble adenosine to inosine editing","BP"
"93","GO:0002143",1,0.983847775381452,0,1,"tRNA wobble position uridine thiolation","BP"
"94","GO:0002161",1,0.86796776624586,0,9,"aminoacyl-tRNA editing activity","MF"
"95","GO:0002949",1,0.983733923551569,0,1,"tRNA threonylcarbamoyladenosine modification","BP"
"99","GO:0003678",1,0.787083654853693,0,15,"DNA helicase activity","MF"
"100","GO:0003682",1,0.633390092954876,0,27,"chromatin binding","MF"
"101","GO:0003684",1,0.780463722994874,0,14,"damaged DNA binding","MF"
"102","GO:0003688",1,0.986220874502278,0,1,"DNA replication origin binding","MF"
"103","GO:0003689",1,0.989432079181808,0,1,"DNA clamp loader activity","MF"
"105","GO:0003697",1,0.777204932010761,0,11,"single-stranded DNA binding","MF"
"108","GO:0003713",1,0.79367168497258,0,8,"transcription coactivator activity","MF"
"109","GO:0003714",1,0.970075906239477,0,2,"transcription corepressor activity","MF"
"111","GO:0003724",1,0.957637893139354,0,4,"RNA helicase activity","MF"
"112","GO:0003725",1,0.939192184685203,0,3,"double-stranded RNA binding","MF"
"113","GO:0003729",1,0.871412272693386,0,5,"mRNA binding","MF"
"115","GO:0003743",1,0.370057819712246,0,42,"translation initiation factor activity","MF"
"116","GO:0003746",1,0.540943715085416,0,25,"translation elongation factor activity","MF"
"117","GO:0003747",1,0.889788087956356,0,6,"translation release factor activity","MF"
"118","GO:0003755",1,0.511358400109521,0,27,"peptidyl-prolyl cis-trans isomerase activity","MF"
"119","GO:0003756",1,0.984033954373048,0,1,"protein disulfide isomerase activity","MF"
"120","GO:0003774",1,0.824959516250138,0,13,"motor activity","MF"
"125","GO:0003830",1,0.944859928905316,0,3,"beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity","MF"
"126","GO:0003839",1,0.913644275225645,0,3,"gamma-glutamylcyclotransferase activity","MF"
"127","GO:0003840",1,0.985070453769086,0,1,"gamma-glutamyltransferase activity","MF"
"128","GO:0003841",1,0.981475087808941,0,1,"1-acylglycerol-3-phosphate O-acyltransferase activity","MF"
"129","GO:0003843",1,0.931468244885104,0,7,"1,3-beta-D-glucan synthase activity","MF"
"130","GO:0003844",1,0.964789455434272,0,3,"1,4-alpha-glucan branching enzyme activity","MF"
"131","GO:0003848",1,0.984430380288784,0,1,"2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity","MF"
"132","GO:0003849",1,0.88704427583394,0,5,"3-deoxy-7-phosphoheptulonate synthase activity","MF"
