"category" "over_represented_pvalue" "under_represented_pvalue" "numDEInCat" "numInCat" "term" "ontology"
"1986" "GO:2000031" 0.0185019133456365 0.999152585413265 2 5 "regulation of salicylic acid mediated signaling pathway" "BP"
"534" "GO:0005515" 0.0185622034627812 0.987949154864875 45 2437 "protein binding" "MF"
"1191" "GO:0010333" 0.0196464851034082 0.99776572791081 3 12 "terpene synthase activity" "MF"
"213" "GO:0004048" 0.0208079229499964 0.999891015298542 1 2 "anthranilate phosphoribosyltransferase activity" "MF"
"422" "GO:0004674" 0.0214489259568033 0.997120360632501 3 42 "protein serine/threonine kinase activity" "MF"
"874" "GO:0006952" 0.0218146669426473 0.995208827474147 5 23 "defense response" "BP"
"20" "GO:0000155" 0.0226147222358147 0.999756693143532 1 19 "phosphorelay sensor kinase activity" "MF"
"479" "GO:0004842" 0.0235229084209434 0.995325062583865 4 83 "ubiquitin-protein transferase activity" "MF"
"1275" "GO:0016301" 0.0240255963042675 0.998206833018083 2 46 "kinase activity" "MF"
"1297" "GO:0016567" 0.0269291377225959 0.994434814665031 4 77 "protein ubiquitination" "BP"
"928" "GO:0008146" 0.0270684045016358 0.996516957669404 3 12 "sulfotransferase activity" "MF"
"23" "GO:0000162" 0.0319615721366 0.999570541229421 1 6 "tryptophan biosynthetic process" "BP"
"190" "GO:0003995" 0.0324504993011537 0.999535289210456 1 8 "acyl-CoA dehydrogenase activity" "MF"
"1353" "GO:0016790" 0.0343869746658037 0.999601149612408 1 3 "thiolester hydrolase activity" "MF"
"1256" "GO:0016049" 0.0373241793233247 0.999366665039835 1 10 "cell growth" "BP"
"1848" "GO:0048544" 0.0388795734676641 0.996353451116937 2 24 "recognition of pollen" "BP"
"1363" "GO:0016829" 0.0389102735989386 0.993802109788677 3 19 "lyase activity" "MF"
"1383" "GO:0016887" 0.0416456225310729 0.992616511342174 3 88 "ATPase activity" "MF"
"1007" "GO:0008641" 0.0437005907858551 0.999121014355814 1 11 "small protein activating enzyme activity" "MF"
"1359" "GO:0016813" 0.0441558431248165 0.999257745167849 1 4 "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" "MF"
"864" "GO:0006887" 0.0445551079818903 0.995556603766737 2 20 "exocytosis" "BP"
"913" "GO:0008033" 0.0453595562236909 0.992119792550153 3 25 "tRNA processing" "BP"
"1216" "GO:0015299" 0.0455376433089631 0.999011683970941 1 17 "solute:proton antiporter activity" "MF"
"16" "GO:0000145" 0.0458214611375272 0.995287501687997 2 25 "exocyst" "CC"
"566" "GO:0005737" 0.0469890949693529 0.979983318210529 9 233 "cytoplasm" "CC"
"1022" "GO:0008757" 0.0505417660523334 1 1 1 "S-adenosylmethionine-dependent methyltransferase activity" "MF"
"316" "GO:0004422" 0.057988878552914 1 1 1 "hypoxanthine phosphoribosyltransferase activity" "MF"
"854" "GO:0006855" 0.0586357528500262 0.992925088861663 2 42 "drug transmembrane transport" "BP"
"1213" "GO:0015238" 0.0586357528500262 0.992925088861663 2 42 "drug transmembrane transporter activity" "MF"
"1215" "GO:0015297" 0.0586357528500262 0.992925088861663 2 42 "antiporter activity" "MF"
"419" "GO:0004671" 0.0586844404387164 1 1 1 "protein C-terminal S-isoprenylcysteine carboxyl O-methyltransferase activity" "MF"
"757" "GO:0006481" 0.0586844404387164 1 1 1 "C-terminal protein methylation" "BP"
"530" "GO:0005488" 0.0635571974813776 0.979267692396772 5 293 "binding" "MF"
"300" "GO:0004386" 0.0640866847658243 0.99799397698641 1 24 "helicase activity" "MF"
"1460" "GO:0019789" 0.0658906483912349 0.998222261244096 1 5 "SUMO transferase activity" "MF"
"912" "GO:0008026" 0.0664103429291298 0.997857144172831 1 21 "ATP-dependent helicase activity" "MF"
"97" "GO:0003676" 0.067066699577808 0.960145151445721 19 612 "nucleic acid binding" "MF"
"263" "GO:0004252" 0.0677913147360537 0.985461928378273 3 74 "serine-type endopeptidase activity" "MF"
"433" "GO:0004739" 0.0756511716370562 0.997431333842269 1 8 "pyruvate dehydrogenase (acetyl-transferring) activity" "MF"
"641" "GO:0006086" 0.0756511716370562 0.997431333842269 1 8 "acetyl-CoA biosynthetic process from pyruvate" "BP"
"1341" "GO:0016760" 0.0776392054594064 0.997082980955444 1 18 "cellulose synthase (UDP-forming) activity" "MF"
"1589" "GO:0032300" 0.0801357103576401 0.997787300466031 1 3 "mismatch repair complex" "CC"
"490" "GO:0004866" 0.0829522939352735 0.989690265793107 2 8 "endopeptidase inhibitor activity" "MF"
"369" "GO:0004579" 0.0920340143860155 0.997064878089052 1 3 "dolichyl-diphosphooligosaccharide-protein glycotransferase activity" "MF"
"1495" "GO:0030130" 0.092441305774989 0.99631771558202 1 6 "clathrin coat of trans-Golgi network vesicle" "CC"
"1497" "GO:0030132" 0.092441305774989 0.99631771558202 1 6 "clathrin coat of coated pit" "CC"
"1398" "GO:0017025" 0.0933939756273735 0.996386407509092 1 5 "TBP-class protein binding" "MF"
"659" "GO:0006166" 0.0934104344876361 0.996974437265279 1 3 "purine ribonucleoside salvage" "BP"
"585" "GO:0005783" 0.0944751541416876 0.977433622748225 3 33 "endoplasmic reticulum" "CC"
"1474" "GO:0019953" 0.108149149379695 0.995915458209794 1 3 "sexual reproduction" "BP"
"327" "GO:0004462" 0.108241364425324 0.995411461644611 1 4 "lactoylglutathione lyase activity" "MF"
"444" "GO:0004788" 0.114727091872106 0.996518048704653 1 2 "thiamine diphosphokinase activity" "MF"
"830" "GO:0006772" 0.114727091872106 0.996518048704653 1 2 "thiamine metabolic process" "BP"
"1090" "GO:0009229" 0.114727091872106 0.996518048704653 1 2 "thiamine diphosphate biosynthetic process" "BP"
"1543" "GO:0030975" 0.114727091872106 0.996518048704653 1 2 "thiamine binding" "MF"
"123" "GO:0003824" 0.115417659376577 0.931875384677604 14 697 "catalytic activity" "MF"
"510" "GO:0005215" 0.115971677130067 0.95525322281163 5 163 "transporter activity" "MF"
"684" "GO:0006298" 0.124424712576021 0.992496890739362 1 14 "mismatch repair" "BP"
"1545" "GO:0030983" 0.124424712576021 0.992496890739362 1 14 "mismatched DNA binding" "MF"
"1811" "GO:0046907" 0.124921511383935 0.993445591930857 1 5 "intracellular transport" "BP"
"872" "GO:0006914" 0.125439086462237 0.992684160910786 1 9 "autophagy" "BP"
"1478" "GO:0022857" 0.128580125544871 0.975598913094129 2 51 "transmembrane transporter activity" "MF"
"843" "GO:0006812" 0.133875767185215 0.990897571900994 1 35 "cation transport" "BP"
"759" "GO:0006486" 0.134563947308221 0.990919672758916 1 24 "protein glycosylation" "BP"
"1098" "GO:0009264" 0.135566853136219 1 1 1 "deoxyribonucleotide catabolic process" "BP"
"1100" "GO:0009279" 0.135566853136219 1 1 1 "cell outer membrane" "CC"
"1214" "GO:0015288" 0.135566853136219 1 1 1 "porin activity" "MF"
"1233" "GO:0015891" 0.135566853136219 1 1 1 "siderophore transport" "BP"
"1496" "GO:0030131" 0.135613394358738 0.991047462394826 1 14 "clathrin adaptor complex" "CC"
"1837" "GO:0048278" 0.136189284757924 0.995034694100041 1 2 "vesicle docking" "BP"
"925" "GO:0008131" 0.136189284758049 0.995034694100031 1 2 "primary amine oxidase activity" "MF"
"1103" "GO:0009308" 0.136189284758049 0.995034694100031 1 2 "amine metabolic process" "BP"
"1399" "GO:0017038" 0.136811271060144 0.993371129010844 1 3 "protein import" "BP"
"1227" "GO:0015743" 0.139772188231199 0.992237255365993 1 4 "malate transport" "BP"
"1368" "GO:0016841" 0.139935863109983 0.990978134998474 1 8 "ammonia-lyase activity" "MF"
"1340" "GO:0016758" 0.140733848745368 0.958661388222228 3 108 "transferase activity, transferring hexosyl groups" "MF"
"1211" "GO:0015173" 0.140859177322715 0.992112059733595 1 4 "aromatic amino acid transmembrane transporter activity" "MF"
"1230" "GO:0015801" 0.140859177322715 0.992112059733595 1 4 "aromatic amino acid transport" "BP"
"611" "GO:0005887" 0.142441203741912 0.991411740939788 1 5 "integral component of plasma membrane" "CC"
"784" "GO:0006559" 0.143382075532293 0.990370950483065 1 9 "L-phenylalanine catabolic process" "BP"
"1527" "GO:0030570" 0.145249212212927 0.992496804880192 1 3 "pectate lyase activity" "MF"
"207" "GO:0004040" 0.147700574117965 0.989542455274898 1 11 "amidase activity" "MF"
"949" "GO:0008253" 0.151083117118612 0.99383780318923 1 2 "5'-nucleotidase activity" "MF"
"1820" "GO:0047262" 0.151602739153589 0.988637784161463 1 16 "polygalacturonate 4-alpha-galacturonosyltransferase activity" "MF"
"1510" "GO:0030244" 0.151723535778586 0.988379382199868 1 24 "cellulose biosynthetic process" "BP"
"1476" "GO:0020037" 0.154496626870276 0.928993368277858 6 167 "heme binding" "MF"
"1023" "GO:0008759" 0.156203330640702 0.993393859858432 1 2 "UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase activity" "MF"
"1364" "GO:0016831" 0.156482942460047 0.9882197235131 1 11 "carboxy-lyase activity" "MF"
"1355" "GO:0016798" 0.15668814848513 0.988608908236076 1 8 "hydrolase activity, acting on glycosyl bonds" "MF"
"1726" "GO:0043531" 0.164362892512845 0.963482342182085 2 92 "ADP binding" "MF"
"1339" "GO:0016757" 0.166328010924989 0.985752525342882 1 37 "transferase activity, transferring glycosyl groups" "MF"
"1251" "GO:0016020" 0.17453766311269 0.884759414207194 17 658 "membrane" "CC"
"1626" "GO:0033897" 0.179086720555175 0.987017232975908 1 4 "ribonuclease T2 activity" "MF"
"535" "GO:0005516" 0.179934639891 0.983651248932016 1 19 "calmodulin binding" "MF"
"494" "GO:0004872" 0.184821892295626 0.990597518654656 1 2 "receptor activity" "MF"
"107" "GO:0003712" 0.1919750292802 0.982175200328904 1 10 "transcription cofactor activity" "MF"
"1479" "GO:0022891" 0.193408067952832 0.980692020231368 1 28 "substrate-specific transmembrane transporter activity" "MF"
"923" "GO:0008121" 0.193498461278066 0.986352594423873 1 3 "ubiquinol-cytochrome-c reductase activity" "MF"
"1708" "GO:0043086" 0.194357137339412 0.989543983268266 1 2 "negative regulation of catalytic activity" "BP"
"356" "GO:0004553" 0.194691184254234 0.951862378002196 2 126 "hydrolase activity, hydrolyzing O-glycosyl compounds" "MF"
"1153" "GO:0009744" 0.197967543377691 0.98298463098256 1 5 "response to sucrose" "BP"
"1728" "GO:0043562" 0.197967543377691 0.98298463098256 1 5 "cellular response to nitrogen levels" "BP"
"797" "GO:0006605" 0.198379736616825 0.983919774732231 1 4 "protein targeting" "BP"
"1932" "GO:0070469" 0.201313703848984 0.988735862989981 1 2 "respiratory chain" "CC"
"1528" "GO:0030599" 0.203398405176959 0.978970045637455 1 18 "pectinesterase activity" "MF"
"1682" "GO:0042545" 0.203398405176959 0.978970045637455 1 18 "cell wall modification" "BP"
"96" "GO:0003333" 0.207207443936983 0.978140771629836 1 18 "amino acid transmembrane transport" "BP"
"958" "GO:0008289" 0.214682962016707 0.944781210457674 2 40 "lipid binding" "MF"
"1657" "GO:0036459" 0.218381863864052 0.975077741362261 1 30 "thiol-dependent ubiquitinyl hydrolase activity" "MF"
"973" "GO:0008380" 0.221190983384808 0.981904809266617 1 3 "RNA splicing" "BP"
"1068" "GO:0009073" 0.225903765878562 0.974361908173883 1 13 "aromatic amino acid family biosynthetic process" "BP"
"162" "GO:0003918" 0.24045020179736 0.972697143301269 1 7 "DNA topoisomerase type II (ATP-hydrolyzing) activity" "MF"
"1313" "GO:0016627" 0.248740521283927 0.967774040370166 1 20 "oxidoreductase activity, acting on the CH-CH group of donors" "MF"
"1456" "GO:0019752" 0.250210689428535 0.96764777072541 1 17 "carboxylic acid metabolic process" "BP"
"1513" "GO:0030247" 0.251348305545824 0.968354399781193 1 11 "polysaccharide binding" "MF"
"1614" "GO:0033178" 0.25138959975034 0.971851633051848 1 5 "proton-transporting two-sector ATPase complex, catalytic domain" "CC"
"189" "GO:0003993" 0.25668004389229 0.966117035297221 1 15 "acid phosphatase activity" "MF"
"768" "GO:0006520" 0.260895536623446 0.963923050080068 1 27 "cellular amino acid metabolic process" "BP"
"927" "GO:0008138" 0.26150628611648 0.964756857419208 1 15 "protein tyrosine/serine/threonine phosphatase activity" "MF"
"805" "GO:0006629" 0.262653941594616 0.921820970543404 2 92 "lipid metabolic process" "BP"
"45" "GO:0000287" 0.286260298060847 0.883459062301636 3 83 "magnesium ion binding" "MF"
"766" "GO:0006511" 0.303231612408742 0.873113565970199 3 76 "ubiquitin-dependent protein catabolic process" "BP"
"1302" "GO:0016579" 0.308332902251363 0.948166378159589 1 35 "protein deubiquitination" "BP"
"1305" "GO:0016597" 0.311718670217779 0.947072105144751 1 32 "amino acid binding" "MF"
"379" "GO:0004602" 0.313707165236244 0.9530747660877 1 6 "glutathione peroxidase activity" "MF"
"863" "GO:0006886" 0.316629958582668 0.844329482763053 4 122 "intracellular protein transport" "BP"
"121" "GO:0003777" 0.316692775212359 0.944584023745752 1 56 "microtubule motor activity" "MF"
"882" "GO:0007018" 0.316692775212359 0.944584023745752 1 56 "microtubule-based movement" "BP"
"940" "GO:0008233" 0.319990990241383 0.946354551409484 1 13 "peptidase activity" "MF"
"1150" "GO:0009733" 0.320444479094943 0.899771491698894 2 13 "response to auxin" "BP"
"1817" "GO:0046961" 0.325293501140802 0.946248355272603 1 9 "proton-transporting ATPase activity, rotational mechanism" "MF"
"675" "GO:0006265" 0.330151528723653 0.942972653835144 1 12 "DNA topological change" "BP"
"1387" "GO:0016925" 0.331496144489653 0.9457850863811 1 7 "protein sumoylation" "BP"
"971" "GO:0008375" 0.335797063683336 0.938499495441447 1 24 "acetylglucosaminyltransferase activity" "MF"
"429" "GO:0004725" 0.345955973143006 0.934913429345318 1 20 "protein tyrosine phosphatase activity" "MF"
"1864" "GO:0050660" 0.349420636476069 0.874470560609996 2 76 "flavin adenine dinucleotide binding" "MF"
"259" "GO:0004185" 0.360779310424785 0.927452605952208 1 33 "serine-type carboxypeptidase activity" "MF"
"941" "GO:0008234" 0.364880895532002 0.926190276016599 1 26 "cysteine-type peptidase activity" "MF"
"1809" "GO:0046872" 0.376365762000807 0.753611628982638 8 322 "metal ion binding" "MF"
"753" "GO:0006470" 0.38005615965553 0.855153567188919 2 78 "protein dephosphorylation" "BP"
"1279" "GO:0016311" 0.380899127205849 0.919460688783794 1 22 "dephosphorylation" "BP"
"507" "GO:0005198" 0.383628340939978 0.918527387869617 1 20 "structural molecule activity" "MF"
"697" "GO:0006352" 0.386823799422754 0.916859747326942 1 21 "DNA-templated transcription, initiation" "BP"
"1247" "GO:0015991" 0.395663727674305 0.849423080556958 2 25 "ATP hydrolysis coupled proton transport" "BP"
"1081" "GO:0009116" 0.403006056505902 0.909236294626621 1 20 "nucleoside metabolic process" "BP"
"104" "GO:0003690" 0.403194555163265 0.907895747645874 1 29 "double-stranded DNA binding" "MF"
"1252" "GO:0016021" 0.409627042047146 0.681528665891393 19 626 "integral component of membrane" "CC"
"166" "GO:0003924" 0.411616169479401 0.901748939493142 1 83 "GTPase activity" "MF"
"1156" "GO:0009772" 0.418215953818755 0.839369199543957 2 15 "photosynthetic electron transport in photosystem II" "BP"
"545" "GO:0005618" 0.419471054906393 0.899414306712215 1 30 "cell wall" "CC"
"910" "GO:0008017" 0.429797759825973 0.892067552486874 1 74 "microtubule binding" "MF"
"1753" "GO:0045156" 0.431949407944632 0.829146823073459 2 16 "electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity" "MF"
"492" "GO:0004869" 0.435858698065967 0.903275715578879 1 6 "cysteine-type endopeptidase inhibitor activity" "MF"
"24" "GO:0000165" 0.453030355421889 0.88654279232536 1 11 "MAPK cascade" "BP"
"79" "GO:0000977" 0.453030355421889 0.88654279232536 1 11 "RNA polymerase II regulatory region sequence-specific DNA binding" "MF"
"1778" "GO:0045944" 0.45363072205926 0.88542436666928 1 12 "positive regulation of transcription from RNA polymerase II promoter" "BP"
"260" "GO:0004190" 0.46348110417891 0.872644623643401 1 62 "aspartic-type endopeptidase activity" "MF"
"1613" "GO:0033177" 0.475009443485133 0.877630291476703 1 8 "proton-transporting two-sector ATPase complex, proton-transporting domain" "CC"
"1715" "GO:0043169" 0.482834412385368 0.861213517880636 1 43 "cation binding" "MF"
"616" "GO:0005975" 0.4857527736182 0.734528602206103 3 258 "carbohydrate metabolic process" "BP"
"903" "GO:0007165" 0.489333521646163 0.855397154423498 1 103 "signal transduction" "BP"
"807" "GO:0006633" 0.497053942396164 0.769892981697151 2 60 "fatty acid biosynthetic process" "BP"
"1482" "GO:0030001" 0.525350146179235 0.7464061131809 2 54 "metal ion transport" "BP"
"890" "GO:0007034" 0.528199367597922 0.83635332416979 1 14 "vacuolar transport" "BP"
"1455" "GO:0019684" 0.53014820367415 0.704037780086495 3 31 "photosynthesis, light reaction" "BP"
"487" "GO:0004857" 0.536016587926626 0.826292072804628 1 25 "enzyme inhibitor activity" "MF"
"1308" "GO:0016614" 0.540587682644707 0.821487901878292 1 33 "oxidoreductase activity, acting on CH-OH group of donors" "MF"
"1354" "GO:0016791" 0.543042411963444 0.819147791817829 1 37 "phosphatase activity" "MF"
"22" "GO:0000160" 0.575126648691097 0.792754216469011 1 43 "phosphorelay signal transduction system" "BP"
"1615" "GO:0033179" 0.589629138424231 0.788320908810788 1 14 "proton-transporting V-type ATPase, V0 domain" "CC"
"428" "GO:0004722" 0.60344479724678 0.766850172506515 1 59 "protein serine/threonine phosphatase activity" "MF"
"1063" "GO:0009058" 0.607165588185551 0.762689656780141 1 79 "biosynthetic process" "BP"
"1203" "GO:0015031" 0.609444465962939 0.762512274801027 1 42 "protein transport" "BP"
"532" "GO:0005507" 0.61140626678432 0.763022280521109 1 27 "copper ion binding" "MF"
"543" "GO:0005576" 0.615140980395301 0.761062165977393 1 22 "extracellular region" "CC"
"571" "GO:0005743" 0.631432415146285 0.748798329528205 1 16 "mitochondrial inner membrane" "CC"
"1464" "GO:0019843" 0.633824516617081 0.647558023852852 2 27 "rRNA binding" "MF"
"1920" "GO:0055114" 0.636648314290543 0.46635326895666 15 765 "oxidation-reduction process" "BP"
"673" "GO:0006260" 0.638163741449656 0.734032298169853 1 51 "DNA replication" "BP"
"264" "GO:0004298" 0.645265081755744 0.732736429474459 1 20 "threonine-type endopeptidase activity" "MF"
"598" "GO:0005839" 0.645265081755744 0.732736429474459 1 20 "proteasome core complex" "CC"
"1900" "GO:0051603" 0.645265081755744 0.732736429474459 1 20 "proteolysis involved in cellular protein catabolic process" "BP"
"110" "GO:0003723" 0.657386102976141 0.501371371650765 6 267 "RNA binding" "MF"
"1268" "GO:0016192" 0.66430291587661 0.606058578011418 2 91 "vesicle-mediated transport" "BP"
"951" "GO:0008270" 0.674573072227081 0.432207877737173 13 772 "zinc ion binding" "MF"
"713" "GO:0006396" 0.677075529473667 0.691568641532907 1 72 "RNA processing" "BP"
"876" "GO:0006979" 0.683909315536405 0.686466771067427 1 38 "response to oxidative stress" "BP"
"1480" "GO:0022900" 0.705134627109543 0.670787653099468 1 15 "electron transport chain" "BP"
"98" "GO:0003677" 0.718813077949621 0.363906101352413 20 759 "DNA binding" "MF"
"1126" "GO:0009521" 0.726482248635848 0.644668171171324 1 15 "photosystem" "CC"
"1155" "GO:0009767" 0.747729794952617 0.615003071311808 1 17 "photosynthetic electron transport chain" "BP"
"1266" "GO:0016168" 0.768857212790388 0.585576327466227 1 17 "chlorophyll binding" "MF"
"873" "GO:0006950" 0.76935877929382 0.575198356550665 1 47 "response to stress" "BP"
"1154" "GO:0009765" 0.787369750750356 0.550580919976329 1 33 "photosynthesis, light harvesting" "BP"
"1832" "GO:0048038" 0.797550768526229 0.538752291585869 1 22 "quinone binding" "MF"
"699" "GO:0006355" 0.808385914097702 0.28811129804935 10 513 "regulation of transcription, DNA-templated" "BP"
"841" "GO:0006810" 0.811891426754783 0.341993194674996 4 237 "transport" "BP"
"930" "GO:0008168" 0.83056340869433 0.473504458036487 1 117 "methyltransferase activity" "MF"
"537" "GO:0005525" 0.875540636323037 0.267790002785096 3 198 "GTP binding" "MF"
"1290" "GO:0016491" 0.88084509431164 0.224240442356184 5 427 "oxidoreductase activity" "MF"
"1205" "GO:0015078" 0.892783561362334 0.356408862023015 1 31 "hydrogen ion transmembrane transporter activity" "MF"
"1238" "GO:0015935" 0.903855222541525 0.330432567207815 1 33 "small ribosomal subunit" "CC"
"533" "GO:0005509" 0.923534811720099 0.209903584543753 2 152 "calcium ion binding" "MF"
"1351" "GO:0016787" 0.925206320418438 0.205907365200902 2 199 "hydrolase activity" "MF"
"1124" "GO:0009507" 0.927525785723467 0.268669261468677 1 50 "chloroplast" "CC"
"926" "GO:0008137" 0.933195508897241 0.255230398063102 1 37 "NADH dehydrogenase (ubiquinone) activity" "MF"
"1730" "GO:0043565" 0.944264919183971 0.163758758081287 2 164 "sequence-specific DNA binding" "MF"
"25" "GO:0000166" 0.964072179374217 0.0975293027445091 3 337 "nucleotide binding" "MF"
"106" "GO:0003700" 0.966003663704258 0.0933051165143987 3 258 "transcription factor activity, sequence-specific DNA binding" "MF"
"907" "GO:0007264" 0.983747571851716 0.0853983375948267 1 83 "small GTPase mediated signal transduction" "BP"
"546" "GO:0005622" 0.989554547569557 0.0204620370086542 13 359 "intracellular" "CC"
"547" "GO:0005634" 0.994048388923646 0.018302561185632 4 452 "nucleus" "CC"
"719" "GO:0006412" 0.999245526490599 0.00182589556479486 12 356 "translation" "BP"
"114" "GO:0003735" 0.999326495816652 0.00164204609905682 12 352 "structural constituent of ribosome" "MF"
"599" "GO:0005840" 0.999465922766719 0.00136244707212826 11 337 "ribosome" "CC"
"1" "GO:0000015" 1 0.892498171677711 0 5 "phosphopyruvate hydratase complex" "CC"
"2" "GO:0000027" 1 0.952066748537095 0 1 "ribosomal large subunit assembly" "BP"
"3" "GO:0000042" 1 0.999280471054039 0 1 "protein targeting to Golgi" "BP"
"4" "GO:0000045" 1 0.900897273186235 0 1 "autophagosome assembly" "BP"
"5" "GO:0000049" 1 0.869708121442367 0 9 "tRNA binding" "MF"
"6" "GO:0000062" 1 0.879683285131184 0 4 "fatty-acyl-CoA binding" "MF"
"7" "GO:0000075" 1 0.994359980926806 0 1 "cell cycle checkpoint" "BP"
"8" "GO:0000077" 1 0.967384170616482 0 2 "DNA damage checkpoint" "BP"
"9" "GO:0000079" 1 0.772525355076252 0 6 "regulation of cyclin-dependent protein serine/threonine kinase activity" "BP"
"10" "GO:0000103" 1 0.851733750899746 0 6 "sulfate assimilation" "BP"
"11" "GO:0000105" 1 0.874092633693532 0 7 "histidine biosynthetic process" "BP"
"12" "GO:0000107" 1 0.999247849683115 0 1 "imidazoleglycerol-phosphate synthase activity" "MF"
"13" "GO:0000123" 1 0.775290308074139 0 4 "histone acetyltransferase complex" "CC"
"14" "GO:0000126" 1 0.947100746664506 0 3 "transcription factor TFIIIB complex" "CC"
"15" "GO:0000139" 1 0.764620335491445 0 10 "Golgi membrane" "CC"
"17" "GO:0000148" 1 0.994974087846459 0 7 "1,3-beta-D-glucan synthase complex" "CC"
"18" "GO:0000151" 1 0.988000608414264 0 5 "ubiquitin ligase complex" "CC"
"19" "GO:0000154" 1 0.969406999389809 0 2 "rRNA modification" "BP"
"21" "GO:0000159" 1 0.914965779776358 0 13 "protein phosphatase type 2A complex" "CC"
"26" "GO:0000175" 1 0.995553059662559 0 3 "3'-5'-exoribonuclease activity" "MF"
"27" "GO:0000176" 1 0.999280471054124 0 1 "nuclear exosome (RNase complex)" "CC"
"28" "GO:0000178" 1 0.833849524760017 0 6 "exosome (RNase complex)" "CC"
"29" "GO:0000179" 1 0.969406999389809 0 2 "rRNA (adenine-N6,N6-)-dimethyltransferase activity" "MF"
"30" "GO:0000184" 1 0.997124969399916 0 4 "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" "BP"
"31" "GO:0000213" 1 0.956491879771486 0 1 "tRNA-intron endonuclease activity" "MF"
"32" "GO:0000220" 1 0.997842956119579 0 3 "vacuolar proton-transporting V-type ATPase, V0 domain" "CC"
