"category" "over_represented_pvalue" "under_represented_pvalue" "numDEInCat" "numInCat" "term" "ontology"
"513" "GO:0005247" 0.00264250371550573 0.999944946117699 2 10 "voltage-gated chloride channel activity" "MF"
"855" "GO:0006857" 0.00308296302498781 0.999681294627838 4 25 "oligopeptide transport" "BP"
"293" "GO:0004370" 0.00313158451620741 1 1 1 "glycerol kinase activity" "MF"
"743" "GO:0006437" 0.00319300927193717 1 1 1 "tyrosyl-tRNA aminoacylation" "BP"
"32" "GO:0000220" 0.00328614365375777 0.999996400338471 1 3 "vacuolar proton-transporting V-type ATPase, V0 domain" "CC"
"465" "GO:0004820" 0.00328666412223069 0.999996399197296 1 3 "glycine-tRNA ligase activity" "MF"
"732" "GO:0006426" 0.00328666412223069 0.999996399197296 1 3 "glycyl-tRNA aminoacylation" "BP"
"468" "GO:0004823" 0.00331299383727166 0.99999725541636 1 2 "leucine-tRNA ligase activity" "MF"
"735" "GO:0006429" 0.00331299383727166 0.99999725541636 1 2 "leucyl-tRNA aminoacylation" "BP"
"847" "GO:0006817" 0.00358750768279244 0.999996781298206 1 2 "phosphate ion transport" "BP"
"270" "GO:0004326" 0.00383911333171414 0.999996313520759 1 2 "tetrahydrofolylpolyglutamate synthase activity" "MF"
"24" "GO:0000165" 0.00434587572508003 0.999164545015553 8 16 "MAPK cascade" "BP"
"79" "GO:0000977" 0.00434587572508003 0.999164545015553 8 16 "RNA polymerase II regulatory region sequence-specific DNA binding" "MF"
"30" "GO:0000184" 0.00436826197229178 0.999992841610624 1 4 "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" "BP"
"111" "GO:0003724" 0.00437121640167817 0.999992831915478 1 4 "RNA helicase activity" "MF"
"1782" "GO:0045944" 0.00488563745079399 0.999011109908669 8 17 "positive regulation of transcription from RNA polymerase II promoter" "BP"
"1173" "GO:0009976" 0.00496708734949602 1 1 1 "tocopherol cyclase activity" "MF"
"1342" "GO:0016757" 0.00514941382821932 0.999160052268964 5 39 "transferase activity, transferring glycosyl groups" "MF"
"1343" "GO:0016758" 0.00585385521733425 0.997911983164825 12 114 "transferase activity, transferring hexosyl groups" "MF"
"528" "GO:0005471" 0.00591694209103817 0.999988315949574 1 3 "ATP:ADP antiporter activity" "MF"
"1852" "GO:0048544" 0.00625078524120126 0.999214593476087 4 24 "recognition of pollen" "BP"
"305" "GO:0004402" 0.00654988164465715 0.999800480451308 2 7 "histone acetyltransferase activity" "MF"
"1467" "GO:0019829" 0.00655585662320295 0.999982071957372 1 6 "cation-transporting ATPase activity" "MF"
"828" "GO:0006754" 0.00719586864865654 0.999979257775938 1 5 "ATP biosynthetic process" "BP"
"953" "GO:0008271" 0.00772401897219765 0.999974392517343 1 7 "secondary active sulfate transmembrane transporter activity" "MF"
"954" "GO:0008272" 0.00772401897219765 0.999974392517343 1 7 "sulfate transport" "BP"
"1212" "GO:0015116" 0.00772401897219765 0.999974392517343 1 7 "sulfate transmembrane transporter activity" "MF"
"942" "GO:0008234" 0.0090062773584735 0.997816591564394 7 30 "cysteine-type peptidase activity" "MF"
"917" "GO:0008081" 0.00940281056466302 0.999128179205667 3 18 "phosphoric diester hydrolase activity" "MF"
"999" "GO:0008536" 0.0119744198155879 0.999934632530555 1 11 "Ran GTPase binding" "MF"
"845" "GO:0006814" 0.0120633335964011 0.999939166021472 1 6 "sodium ion transport" "BP"
"166" "GO:0003924" 0.0124690147589347 0.997938956802462 4 82 "GTPase activity" "MF"
"498" "GO:0004970" 0.0130650509462814 0.999921505614951 1 12 "ionotropic glutamate receptor activity" "MF"
"994" "GO:0008495" 0.0132621190967619 1 1 1 "protoheme IX farnesyltransferase activity" "MF"
"1834" "GO:0048034" 0.0132621190967619 1 1 1 "heme O biosynthetic process" "BP"
"1386" "GO:0016887" 0.0135680580212315 0.996126211143216 7 90 "ATPase activity" "MF"
"1349" "GO:0016773" 0.0150696755442871 0.998258249235082 3 29 "phosphotransferase activity, alcohol group as acceptor" "MF"
"929" "GO:0008146" 0.0151111206170061 0.997416310035333 5 12 "sulfotransferase activity" "MF"
"194" "GO:0004000" 0.0151419207935016 1 1 1 "adenosine deaminase activity" "MF"
"313" "GO:0004419" 0.0153618492200161 1 1 1 "hydroxymethylglutaryl-CoA lyase activity" "MF"
"849" "GO:0006821" 0.0158584705073899 0.999149621347642 2 11 "chloride transport" "BP"
"952" "GO:0008270" 0.0169357817146131 0.988598222446288 52 784 "zinc ion binding" "MF"
"275" "GO:0004335" 0.0172068081795206 0.999925444352266 1 2 "galactokinase activity" "MF"
"41" "GO:0000272" 0.0175657038725945 0.999867059805474 1 7 "polysaccharide catabolic process" "BP"
"1268" "GO:0016161" 0.0175657038725945 0.999867059805474 1 7 "beta-amylase activity" "MF"
"1374" "GO:0016851" 0.0181901766623859 0.999888963489127 1 3 "magnesium chelatase activity" "MF"
"1278" "GO:0016301" 0.0185622091092198 0.997620827002059 3 46 "kinase activity" "MF"
"724" "GO:0006418" 0.0199262435458888 0.998662814989981 2 35 "tRNA aminoacylation for protein translation" "BP"
"1661" "GO:0036459" 0.0202669572672312 0.997376162835382 3 30 "thiol-dependent ubiquitinyl hydrolase activity" "MF"
"457" "GO:0004812" 0.0209371261411069 0.998555944625213 2 36 "aminoacyl-tRNA ligase activity" "MF"
"422" "GO:0004674" 0.022498113214285 0.995691331090797 4 41 "protein serine/threonine kinase activity" "MF"
"842" "GO:0006811" 0.0243403019069622 0.998236559569898 2 21 "ion transport" "BP"
"1381" "GO:0016874" 0.0263885112910723 0.999674069494911 1 14 "ligase activity" "MF"
"1924" "GO:0055114" 0.0276960784968674 0.980276689320304 61 792 "oxidation-reduction process" "BP"
"263" "GO:0004252" 0.02867050486614 0.989059431390051 9 80 "serine-type endopeptidase activity" "MF"
"35" "GO:0000228" 0.0308575274558919 0.99726276799877 3 5 "nuclear chromosome" "CC"
"45" "GO:0000287" 0.033499190512622 0.986131914607014 10 85 "magnesium ion binding" "MF"
"805" "GO:0006629" 0.0353538955115575 0.987727642819585 7 94 "lipid metabolic process" "BP"
"1482" "GO:0022857" 0.03680583742318 0.989987659129756 5 52 "transmembrane transporter activity" "MF"
"136" "GO:0003856" 0.0374062949348829 0.999643996845641 1 2 "3-dehydroquinate synthase activity" "MF"
"428" "GO:0004722" 0.0380154206060016 0.989515452367779 5 58 "protein serine/threonine phosphatase activity" "MF"
"594" "GO:0005819" 0.0393945260008451 0.996682154701674 2 9 "spindle" "CC"
"1588" "GO:0032147" 0.0393945260008451 0.996682154701674 2 9 "activation of protein kinase activity" "BP"
"1925" "GO:0060236" 0.0393945260008451 0.996682154701674 2 9 "regulation of mitotic spindle organization" "BP"
"260" "GO:0004190" 0.0406183206650505 0.986979908208092 6 65 "aspartic-type endopeptidase activity" "MF"
"1553" "GO:0031047" 0.0429815768511902 0.996008519338072 2 12 "gene silencing by RNA" "BP"
"843" "GO:0006812" 0.0432676355321333 0.995599181305027 2 35 "cation transport" "BP"
"1293" "GO:0016491" 0.0437037156657786 0.971826768937625 31 439 "oxidoreductase activity" "MF"
"1198" "GO:0010468" 0.0452884246132958 0.996323731640619 2 6 "regulation of gene expression" "BP"
"903" "GO:0007165" 0.0453481547253733 0.986638101983775 5 104 "signal transduction" "BP"
"1808" "GO:0046835" 0.0457582214508731 0.999069163690041 1 8 "carbohydrate phosphorylation" "BP"
"1773" "GO:0045735" 0.0470894832382492 0.988655184209641 5 13 "nutrient reservoir activity" "MF"
"386" "GO:0004616" 0.0515180641611123 0.994967950783072 2 9 "phosphogluconate dehydrogenase (decarboxylating) activity" "MF"
"1012" "GO:0008654" 0.0536158590800997 0.99453586328991 2 10 "phospholipid biosynthetic process" "BP"
"207" "GO:0004040" 0.0538782066383879 0.994405140902838 2 11 "amidase activity" "MF"
"476" "GO:0004831" 0.0543499962485645 0.999241806943714 1 2 "tyrosine-tRNA ligase activity" "MF"
"100" "GO:0003682" 0.0569074250768113 0.989069818666639 3 27 "chromatin binding" "MF"
"1305" "GO:0016579" 0.057049683811399 0.988853168003879 3 35 "protein deubiquitination" "BP"
"1650" "GO:0035091" 0.0570550575409383 0.994252771231683 2 8 "phosphatidylinositol binding" "MF"
"1824" "GO:0047262" 0.0573629174885541 0.993532573662524 2 16 "polygalacturonate 4-alpha-galacturonosyltransferase activity" "MF"
"854" "GO:0006855" 0.0672198232009403 0.985841057580643 3 42 "drug transmembrane transport" "BP"
"1216" "GO:0015238" 0.0672198232009403 0.985841057580643 3 42 "drug transmembrane transporter activity" "MF"
"1218" "GO:0015297" 0.0672198232009403 0.985841057580643 3 42 "antiporter activity" "MF"
"425" "GO:0004713" 0.0686338146329413 0.992953879415087 2 6 "protein tyrosine kinase activity" "MF"
"1259" "GO:0016049" 0.0690103839390389 0.991766379672121 2 11 "cell growth" "BP"
"97" "GO:0003676" 0.0723576084866363 0.947711424200018 45 625 "nucleic acid binding" "MF"
"1064" "GO:0009058" 0.0725590501099653 0.975819680690158 5 79 "biosynthetic process" "BP"
"198" "GO:0004012" 0.0754232199231768 0.990683681672102 2 10 "phospholipid-translocating ATPase activity" "MF"
"1237" "GO:0015914" 0.0754232199231768 0.990683681672102 2 10 "phospholipid transport" "BP"
"1451" "GO:0019499" 0.0772450895983673 0.998449894621991 1 2 "cyanide metabolic process" "BP"
"1853" "GO:0050017" 0.0772450895983673 0.998449894621991 1 2 "L-3-cyanoalanine synthase activity" "MF"
"582" "GO:0005777" 0.078063352361529 0.989882100588534 2 12 "peroxisome" "CC"
"508" "GO:0005199" 0.0792781107828522 0.992872757532665 2 4 "structural constituent of cell wall" "MF"
"189" "GO:0003993" 0.0832636099910109 0.982228558735624 3 16 "acid phosphatase activity" "MF"
"1355" "GO:0016788" 0.0850183254985207 0.967305137485143 6 64 "hydrolase activity, acting on ester bonds" "MF"
"1506" "GO:0030151" 0.0854555745848558 0.997471948139412 1 3 "molybdenum ion binding" "MF"
"1114" "GO:0009408" 0.0857456269996762 0.98842099929475 2 11 "response to heat" "BP"
"959" "GO:0008289" 0.0873961229438246 0.966831639085378 6 43 "lipid binding" "MF"
"1413" "GO:0017183" 0.0884761535053628 0.997954133818857 1 2 "peptidyl-diphthamide biosynthetic process from peptidyl-histidine" "BP"
"107" "GO:0003712" 0.0886798829393758 0.987979095269518 2 10 "transcription cofactor activity" "MF"
"1814" "GO:0046873" 0.0901914667922612 0.986870084645775 2 16 "metal ion transmembrane transporter activity" "MF"
"1483" "GO:0022891" 0.0916077944187474 0.985993774202244 2 28 "substrate-specific transmembrane transporter activity" "MF"
"637" "GO:0006072" 0.092060306294881 0.996340672595894 1 6 "glycerol-3-phosphate metabolic process" "BP"
"1951" "GO:0071446" 0.0927286314510447 0.989501243990078 2 5 "cellular response to salicylic acid stimulus" "BP"
"1990" "GO:2000031" 0.0927286314510447 0.989501243990078 2 5 "regulation of salicylic acid mediated signaling pathway" "BP"
"1315" "GO:0016624" 0.0931693835046621 0.996068072173 1 8 "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" "MF"
"517" "GO:0005315" 0.0932017924929849 0.996981750163048 1 3 "inorganic phosphate transmembrane transporter activity" "MF"
"1219" "GO:0015299" 0.0987584629096117 0.99524821223979 1 17 "solute:proton antiporter activity" "MF"
"1532" "GO:0030599" 0.101343336297753 0.984051496085742 2 18 "pectinesterase activity" "MF"
"1686" "GO:0042545" 0.101343336297753 0.984051496085742 2 18 "cell wall modification" "BP"
"1174" "GO:0009982" 0.105453705593572 0.982942601653745 2 19 "pseudouridine synthase activity" "MF"
"1122" "GO:0009451" 0.106598552961072 0.982519512236415 2 21 "RNA modification" "BP"
"1378" "GO:0016866" 0.107503280621515 0.983696544614816 2 10 "intramolecular transferase activity" "MF"
"389" "GO:0004619" 0.108255752651926 0.996904194232981 1 2 "phosphoglycerate mutase activity" "MF"
"535" "GO:0005516" 0.111578279228683 0.993884416245562 1 18 "calmodulin binding" "MF"
"1379" "GO:0016868" 0.112332603967014 0.99450507537448 1 6 "intramolecular transferase activity, phosphotransferases" "MF"
"1548" "GO:0030976" 0.112377189237351 0.994076274991304 1 10 "thiamine pyrophosphate binding" "MF"
"647" "GO:0006099" 0.117461264920285 0.979686482928244 2 20 "tricarboxylic acid cycle" "BP"
"987" "GO:0008444" 0.120029950748517 0.996169515787305 1 2 "CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity" "MF"
"1023" "GO:0008757" 0.120192336861206 1 1 1 "S-adenosylmethionine-dependent methyltransferase activity" "MF"
"1719" "GO:0043169" 0.123516408476338 0.96641509486476 3 42 "cation binding" "MF"
"1252" "GO:0015995" 0.126383023696558 0.992666665510392 1 8 "chlorophyll biosynthetic process" "BP"
"606" "GO:0005874" 0.126419027003318 0.976659010112642 2 29 "microtubule" "CC"
"1365" "GO:0016820" 0.134540554588163 0.978412508219788 2 7 "hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances" "MF"
"1292" "GO:0016485" 0.134605332977617 0.979409296812961 2 6 "protein processing" "BP"
"1694" "GO:0042626" 0.136736098387634 0.961758378150293 3 30 "ATPase activity, coupled to transmembrane movement of substances" "MF"
"300" "GO:0004386" 0.137421587423909 0.990499247845037 1 24 "helicase activity" "MF"
"646" "GO:0006098" 0.140222185958795 0.974703308534313 2 11 "pentose-phosphate shunt" "BP"
"912" "GO:0008026" 0.144506143363482 0.989527946266269 1 21 "ATP-dependent helicase activity" "MF"
"1348" "GO:0016772" 0.150972534820703 0.988813081836985 1 14 "transferase activity, transferring phosphorus-containing groups" "MF"
"753" "GO:0006470" 0.152672183905793 0.936510391654937 5 77 "protein dephosphorylation" "BP"
"1464" "GO:0019789" 0.152739739289313 0.990058379264268 1 5 "SUMO transferase activity" "MF"
"722" "GO:0006415" 0.152761848162963 0.970968662402948 2 11 "translational termination" "BP"
"1352" "GO:0016780" 0.153595043109123 0.991557044447615 1 3 "phosphotransferase activity, for other substituted phosphate groups" "MF"
"1021" "GO:0008725" 0.155270831893818 0.989714454429505 1 5 "DNA-3-methyladenine glycosylase activity" "MF"
"86" "GO:0001522" 0.155871397473958 0.967986709446807 2 21 "pseudouridine synthesis" "BP"
"1113" "GO:0009396" 0.158344396621264 0.9883341229307 1 8 "folic acid-containing compound biosynthetic process" "BP"
"173" "GO:0003950" 0.158450604487806 0.968028478076648 2 15 "NAD+ ADP-ribosyltransferase activity" "MF"
"343" "GO:0004512" 0.161829745967552 0.989463644428618 1 4 "inositol-3-phosphate synthase activity" "MF"
"632" "GO:0006021" 0.161829745967552 0.989463644428618 1 4 "inositol biosynthetic process" "BP"
"971" "GO:0008374" 0.163753528716101 0.987033774210147 1 11 "O-acyltransferase activity" "MF"
"1981" "GO:1901601" 0.16505837304067 0.992570980748414 1 2 "strigolactone biosynthetic process" "BP"
"1265" "GO:0016149" 0.167188404975839 0.986945747597328 1 8 "translation release factor activity, codon specific" "MF"
"797" "GO:0006605" 0.168972472379144 0.989702227357636 1 3 "protein targeting" "BP"
"570" "GO:0005742" 0.172505102157669 0.971360257799359 2 5 "mitochondrial outer membrane translocase complex" "CC"
"1213" "GO:0015171" 0.172837853678795 0.985208365663501 1 14 "amino acid transmembrane transporter activity" "MF"
"1187" "GO:0010223" 0.178260991394268 0.988484524475629 1 3 "secondary shoot formation" "BP"
"799" "GO:0006614" 0.181807674667806 0.961065265129573 2 12 "SRP-dependent cotranslational protein targeting to membrane" "BP"
"237" "GO:0004124" 0.182738374367915 0.9855742079706 1 5 "cysteine synthase activity" "MF"
"96" "GO:0003333" 0.183664470234624 0.983009839289432 1 17 "amino acid transmembrane transport" "BP"
"694" "GO:0006338" 0.186265319187345 0.95847678330863 2 15 "chromatin remodeling" "BP"
"522" "GO:0005351" 0.18706304526641 0.984853131991769 1 5 "sugar:proton symporter activity" "MF"
"1009" "GO:0008643" 0.18706304526641 0.984853131991769 1 5 "carbohydrate transport" "BP"
"913" "GO:0008033" 0.188314630009984 0.928621626987108 4 26 "tRNA processing" "BP"
"74" "GO:0000910" 0.190469862015416 0.982262057463862 1 11 "cytokinesis" "BP"
"1049" "GO:0008964" 0.190748781464832 0.983604318982885 1 6 "phosphoenolpyruvate carboxylase activity" "MF"
"841" "GO:0006810" 0.206591155891233 0.857086877055349 19 243 "transport" "BP"
"974" "GO:0008380" 0.207619011402965 0.965783000220003 2 4 "RNA splicing" "BP"
"369" "GO:0004579" 0.211479032212689 0.983510753443543 1 3 "dolichyl-diphosphooligosaccharide-protein glycotransferase activity" "MF"
"94" "GO:0002161" 0.212191217869742 0.978241509580292 1 9 "aminoacyl-tRNA editing activity" "MF"
"1778" "GO:0045900" 0.216687656999729 1 1 1 "negative regulation of translational elongation" "BP"
"149" "GO:0003883" 0.217491209113349 0.979230833813025 1 5 "CTP synthase activity" "MF"
"1714" "GO:0043130" 0.222370238014325 0.956355491857815 2 5 "ubiquitin binding" "MF"
"545" "GO:0005618" 0.225214615657533 0.920633051208523 3 31 "cell wall" "CC"
"871" "GO:0006913" 0.231188925807266 0.974815846803445 1 7 "nucleocytoplasmic transport" "BP"
"1041" "GO:0008889" 0.232766622710717 1 1 1 "glycerophosphodiester phosphodiesterase activity" "MF"
"1752" "GO:0045040" 0.249894894134694 0.976496418650952 1 3 "protein import into mitochondrial outer membrane" "BP"
"99" "GO:0003678" 0.250351256788998 0.967790444888746 1 15 "DNA helicase activity" "MF"
"1347" "GO:0016765" 0.250408653147727 0.93153051849353 2 18 "transferase activity, transferring alkyl or aryl (other than methyl) groups" "MF"
"1567" "GO:0031347" 0.252048032825468 0.93344105087302 2 12 "regulation of defense response" "BP"
"1254" "GO:0016020" 0.254621353033385 0.798558790858856 37 661 "membrane" "CC"
"629" "GO:0006012" 0.254715879406417 0.968049199882623 1 9 "galactose metabolic process" "BP"
"259" "GO:0004185" 0.257683974102792 0.902487805687249 3 35 "serine-type carboxypeptidase activity" "MF"
"34" "GO:0000226" 0.258473489695151 0.965545643665886 1 15 "microtubule cytoskeleton organization" "BP"
"716" "GO:0006401" 0.26187624844462 0.967224613605298 1 7 "RNA catabolic process" "BP"
"1697" "GO:0042744" 0.267959993485083 0.900074028414679 3 20 "hydrogen peroxide catabolic process" "BP"
"874" "GO:0006952" 0.281861981660339 0.865215580101578 5 22 "defense response" "BP"
"1138" "GO:0009611" 0.284731534870652 0.892100501383479 3 17 "response to wounding" "BP"
"1516" "GO:0030246" 0.288393739827615 0.882391744227026 3 64 "carbohydrate binding" "MF"
"759" "GO:0006486" 0.289801941395752 0.955034357159533 1 24 "protein glycosylation" "BP"
"1783" "GO:0046034" 0.292202094707224 0.915719349834284 2 11 "ATP metabolic process" "BP"
"1360" "GO:0016810" 0.295139420363381 0.955074117477848 1 12 "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" "MF"
"341" "GO:0004499" 0.298239896210028 0.954400073931569 1 11 "N,N-dimethylaniline monooxygenase activity" "MF"
"921" "GO:0008107" 0.302974366077574 1 1 1 "galactoside 2-alpha-L-fucosyltransferase activity" "MF"
"1099" "GO:0009264" 0.302974366077574 1 1 1 "deoxyribonucleotide catabolic process" "BP"
"1101" "GO:0009279" 0.302974366077574 1 1 1 "cell outer membrane" "CC"
"1160" "GO:0009834" 0.302974366077574 1 1 1 "plant-type secondary cell wall biogenesis" "BP"
"1205" "GO:0015020" 0.302974366077574 1 1 1 "glucuronosyltransferase activity" "MF"
"1217" "GO:0015288" 0.302974366077574 1 1 1 "porin activity" "MF"
"1236" "GO:0015891" 0.302974366077574 1 1 1 "siderophore transport" "BP"
"1441" "GO:0019348" 0.302974366077574 1 1 1 "dolichol metabolic process" "BP"
"1841" "GO:0048278" 0.303739628779058 0.972616865740117 1 2 "vesicle docking" "BP"
"926" "GO:0008131" 0.303740166746694 0.972616759103435 1 2 "primary amine oxidase activity" "MF"
"1104" "GO:0009308" 0.303740166746694 0.972616759103435 1 2 "amine metabolic process" "BP"
"1181" "GO:0010155" 0.303741042931392 0.972616585424368 1 2 "regulation of proton transport" "BP"
"1476" "GO:0019915" 0.304064273761269 0.972552468912302 1 2 "lipid storage" "BP"
"1388" "GO:0016901" 0.30450651857555 0.964015859755197 1 3 "oxidoreductase activity, acting on the CH-OH group of donors, quinone or similar compound as acceptor" "MF"
"754" "GO:0006471" 0.305268446140077 0.959701799442185 1 4 "protein ADP-ribosylation" "BP"
"1930" "GO:0070008" 0.305269286913891 0.959701559255155 1 4 "serine-type exopeptidase activity" "MF"
"365" "GO:0004571" 0.306270796152618 0.956967881223245 1 5 "mannosyl-oligosaccharide 1,2-alpha-mannosidase activity" "MF"
"413" "GO:0004657" 0.306571003579509 0.972052173274632 1 2 "proline dehydrogenase activity" "MF"
"786" "GO:0006562" 0.306571003579509 0.972052173274632 1 2 "proline catabolic process" "BP"
"1371" "GO:0016841" 0.308363834478367 0.952665927536915 1 8 "ammonia-lyase activity" "MF"
"1812" "GO:0046856" 0.308689306146313 0.952558523995109 1 8 "phosphatidylinositol dephosphorylation" "BP"
"1279" "GO:0016307" 0.312092585469878 0.949056969587954 1 13 "phosphatidylinositol phosphate kinase activity" "MF"
"1796" "GO:0046488" 0.312092585469878 0.949056969587954 1 13 "phosphatidylinositol metabolic process" "BP"
"784" "GO:0006559" 0.314750736499207 0.949833144682943 1 9 "L-phenylalanine catabolic process" "BP"
"681" "GO:0006284" 0.318461486091141 0.896998405946471 2 20 "base-excision repair" "BP"
"1942" "GO:0070569" 0.319673205013693 0.949782703815402 1 7 "uridylyltransferase activity" "MF"
"1966" "GO:0080019" 0.320297937212799 0.955273616548539 1 4 "fatty-acyl-CoA reductase (alcohol-forming) activity" "MF"
"679" "GO:0006281" 0.325048353271728 0.82400985152805 5 105 "DNA repair" "BP"
"1303" "GO:0016573" 0.330935698694266 0.945879559625771 1 7 "histone acetylation" "BP"
"1300" "GO:0016567" 0.332197758012499 0.853956979459397 3 75 "protein ubiquitination" "BP"
"950" "GO:0008253" 0.333158289112832 0.966405242660444 1 2 "5'-nucleotidase activity" "MF"
"1850" "GO:0048500" 0.336380815111348 0.94393102763866 1 7 "signal recognition particle" "CC"
"944" "GO:0008236" 0.33647204122023 0.885351574687608 2 26 "serine-type peptidase activity" "MF"
"964" "GO:0008312" 0.337862264967091 0.941546380541916 1 9 "7S RNA binding" "MF"
"774" "GO:0006535" 0.342145450999355 0.939269871908328 1 10 "cysteine biosynthetic process from serine" "BP"
"1770" "GO:0045492" 0.343850066082752 0.963953643819362 1 2 "xylan biosynthetic process" "BP"
"1648" "GO:0034968" 0.343861898958713 0.936622782861915 1 15 "histone lysine methylation" "BP"
"1186" "GO:0010215" 0.360020883709038 0.932897189069448 1 9 "cellulose microfibril organization" "BP"
"1565" "GO:0031225" 0.360020883709038 0.932897189069448 1 9 "anchored component of membrane" "CC"
"875" "GO:0006974" 0.362111709463377 0.932970969219438 1 8 "cellular response to DNA damage stimulus" "BP"
"1892" "GO:0051260" 0.368229868914841 0.935715592131943 1 5 "protein homooligomerization" "BP"
"1339" "GO:0016746" 0.368404976545335 0.924705548475902 1 24 "transferase activity, transferring acyl groups" "MF"
"179" "GO:0003968" 0.36941071923557 0.932899396278943 1 6 "RNA-directed RNA polymerase activity" "MF"
"1767" "GO:0045300" 0.37277062394536 0.933955897401021 1 5 "acyl-[acyl-carrier-protein] desaturase activity" "MF"
