"category" "over_represented_pvalue" "under_represented_pvalue" "numDEInCat" "numInCat" "term" "ontology"
"931" "GO:0008171" 0.0206078961080417 0.998685844358531 2 15 "O-methyltransferase activity" "MF"
"1951" "GO:0071705" 0.0208318257852499 0.999891116099461 1 2 "nitrogen compound transport" "BP"
"1019" "GO:0008716" 0.0215216365488603 0.999883744676904 1 2 "D-alanine-D-alanine ligase activity" "MF"
"1510" "GO:0030244" 0.0242634493798806 0.998237700061545 2 25 "cellulose biosynthetic process" "BP"
"1794" "GO:0046524" 0.0275929626569633 0.999713130968244 1 4 "sucrose-phosphate synthase activity" "MF"
"1977" "GO:1901601" 0.0279535304658114 0.999803225629253 1 2 "strigolactone biosynthetic process" "BP"
"581" "GO:0005774" 0.028390649987173 0.999729739296972 1 3 "vacuolar membrane" "CC"
"862" "GO:0006885" 0.028390649987173 0.999729739296972 1 3 "regulation of pH" "BP"
"1141" "GO:0009651" 0.028390649987173 0.999729739296972 1 3 "response to salt stress" "BP"
"1219" "GO:0015385" 0.028390649987173 0.999729739296972 1 3 "sodium:proton antiporter activity" "MF"
"1918" "GO:0055075" 0.028390649987173 0.999729739296972 1 3 "potassium ion homeostasis" "BP"
"229" "GO:0004096" 0.0288630265392221 0.999720610732232 1 3 "catalase activity" "MF"
"851" "GO:0006826" 0.0290802471840063 0.999786919780946 1 2 "iron ion transport" "BP"
"860" "GO:0006879" 0.0290802471840063 0.999786919780946 1 2 "cellular iron ion homeostasis" "BP"
"282" "GO:0004352" 0.0308808181731877 0.999679886187924 1 3 "glutamate dehydrogenase (NAD+) activity" "MF"
"1690" "GO:0042626" 0.0309543843776857 0.997416709245875 2 29 "ATPase activity, coupled to transmembrane movement of substances" "MF"
"841" "GO:0006810" 0.0310955449414533 0.989455171196488 7 241 "transport" "BP"
"235" "GO:0004112" 0.0332827576390876 0.99972027810051 1 2 "cyclic-nucleotide phosphodiesterase activity" "MF"
"1319" "GO:0016639" 0.0369191717811199 0.999484379621926 1 4 "oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor" "MF"
"981" "GO:0008428" 0.0376671920517464 0.999640913340456 1 2 "ribonuclease inhibitor activity" "MF"
"1886" "GO:0051252" 0.0376671920517464 0.999640913340456 1 2 "regulation of RNA metabolic process" "BP"
"756" "GO:0006480" 0.0377930108085426 0.999638486870416 1 2 "N-terminal protein amino acid methylation" "BP"
"1185" "GO:0010223" 0.0378740137582691 0.999516937473335 1 3 "secondary shoot formation" "BP"
"98" "GO:0003677" 0.0431665666521309 0.977246598738309 16 768 "DNA binding" "MF"
"620" "GO:0005985" 0.04344553457487 0.999205379441761 1 6 "sucrose metabolic process" "BP"
"1264" "GO:0016157" 0.04344553457487 0.999205379441761 1 6 "sucrose synthase activity" "MF"
"1352" "GO:0016788" 0.0436977996465402 0.992205750858819 3 65 "hydrolase activity, acting on ester bonds" "MF"
"938" "GO:0008199" 0.0460458906147452 0.999283294884352 1 3 "ferric iron binding" "MF"
"510" "GO:0005215" 0.0471452811416981 0.986017162024886 5 167 "transporter activity" "MF"
"547" "GO:0005634" 0.048577672345693 0.978241974857299 10 454 "nucleus" "CC"
"488" "GO:0004861" 0.0492568340595005 0.999178631319293 1 3 "cyclin-dependent protein serine/threonine kinase inhibitor activity" "MF"
"892" "GO:0007050" 0.0492568340595005 0.999178631319293 1 3 "cell cycle arrest" "BP"
"421" "GO:0004673" 0.050470182435669 0.998924589283752 1 6 "protein histidine kinase activity" "MF"
"1176" "GO:0010105" 0.050470182435669 0.998924589283752 1 6 "negative regulation of ethylene-activated signaling pathway" "BP"
"1660" "GO:0038199" 0.050470182435669 0.998924589283752 1 6 "ethylene receptor activity" "MF"
"1870" "GO:0050896" 0.050470182435669 0.998924589283752 1 6 "response to stimulus" "BP"
"1903" "GO:0051740" 0.050470182435669 0.998924589283752 1 6 "ethylene binding" "MF"
"785" "GO:0006561" 0.0515083575660163 0.998923607903063 1 5 "proline biosynthetic process" "BP"
"1048" "GO:0008964" 0.0550134126947167 0.998719899815924 1 6 "phosphoenolpyruvate carboxylase activity" "MF"
"845" "GO:0006814" 0.0558158745243803 0.998681851872138 1 6 "sodium ion transport" "BP"
"149" "GO:0003883" 0.0585190290955653 0.998606570386309 1 5 "CTP synthase activity" "MF"
"589" "GO:0005789" 0.0630534940800883 0.992210041467637 2 31 "endoplasmic reticulum membrane" "CC"
"295" "GO:0004372" 0.0655613986436667 0.998122949228269 1 7 "glycine hydroxymethyltransferase activity" "MF"
"787" "GO:0006563" 0.0655613986436667 0.998122949228269 1 7 "L-serine metabolic process" "BP"
"523" "GO:0005375" 0.0669215264436902 0.998471303525867 1 3 "copper ion transmembrane transporter activity" "MF"
"1651" "GO:0035434" 0.0669215264436902 0.998471303525867 1 3 "copper ion transmembrane transport" "BP"
"779" "GO:0006544" 0.0720822264472506 0.997678664193945 1 8 "glycine metabolic process" "BP"
"1956" "GO:0071949" 0.0761109633701043 0.997407776414566 1 8 "FAD binding" "MF"
"958" "GO:0008289" 0.0806244511290056 0.988444942481515 2 40 "lipid binding" "MF"
"9" "GO:0000079" 0.0865643400747191 0.996789073810779 1 6 "regulation of cyclin-dependent protein serine/threonine kinase activity" "BP"
"837" "GO:0006796" 0.087011123842794 0.996755238839132 1 6 "phosphate-containing compound metabolic process" "BP"
"1823" "GO:0047429" 0.0887324025122878 0.996754885983235 1 5 "nucleoside-triphosphate diphosphatase activity" "MF"
"1244" "GO:0015977" 0.0966039625765748 0.995789411004426 1 8 "carbon fixation" "BP"
"876" "GO:0006979" 0.0987315470584199 0.984130561155449 2 39 "response to oxidative stress" "BP"
"1469" "GO:0019901" 0.0989102553278616 0.995581840571942 1 8 "protein kinase binding" "MF"
"970" "GO:0008374" 0.106258718385056 0.994693223267221 1 11 "O-acyltransferase activity" "MF"
"108" "GO:0003713" 0.120528602509175 0.993381230871668 1 8 "transcription coactivator activity" "MF"
"319" "GO:0004427" 0.124930280649639 0.992609668493383 1 11 "inorganic diphosphatase activity" "MF"
"858" "GO:0006869" 0.126594845428388 0.992823511936446 1 7 "lipid transport" "BP"
"610" "GO:0005886" 0.131201288978322 0.991828555873145 1 11 "plasma membrane" "CC"
"1525" "GO:0030529" 0.132223340969583 0.991776836439272 1 10 "intracellular ribonucleoprotein complex" "CC"
"638" "GO:0006073" 0.134228640329632 0.991436662070702 1 11 "cellular glucan metabolic process" "BP"
"1195" "GO:0010411" 0.134228640329632 0.991436662070702 1 11 "xyloglucan metabolic process" "BP"
"1342" "GO:0016762" 0.134228640329632 0.991436662070702 1 11 "xyloglucan:xyloglucosyl transferase activity" "MF"
"1683" "GO:0042546" 0.134228640329632 0.991436662070702 1 11 "cell wall biogenesis" "BP"
"1149" "GO:0009725" 0.134255825367758 0.991144350005225 1 17 "response to hormone" "BP"
"1290" "GO:0016491" 0.136513039533143 0.93151126504325 8 433 "oxidoreductase activity" "MF"
"666" "GO:0006221" 0.138492407408375 0.990868264446208 1 11 "pyrimidine nucleotide biosynthetic process" "BP"
"20" "GO:0000155" 0.139417816763772 0.990370937219475 1 19 "phosphorelay sensor kinase activity" "MF"
"1833" "GO:0048046" 0.142423066469741 0.990250309995374 1 12 "apoplast" "CC"
"1216" "GO:0015299" 0.144545916348651 0.989693236277449 1 17 "solute:proton antiporter activity" "MF"
"1470" "GO:0019904" 0.147988012078617 0.989532792954652 1 11 "protein domain specific binding" "MF"
"1513" "GO:0030247" 0.155862991757354 0.988259602194005 1 12 "polysaccharide binding" "MF"
"671" "GO:0006241" 0.162069386338266 0.987373331061808 1 11 "CTP biosynthetic process" "BP"
"1596" "GO:0032502" 0.162742706436532 0.98694368652076 1 15 "developmental process" "BP"
"408" "GO:0004650" 0.168480759955145 0.985816919050699 1 18 "polygalacturonase activity" "MF"
"535" "GO:0005516" 0.172282430672589 0.985103720933924 1 19 "calmodulin binding" "MF"
"493" "GO:0004871" 0.181472467077876 0.983641463201924 1 15 "signal transducer activity" "MF"
"1476" "GO:0020037" 0.182480298884252 0.928031404558025 4 173 "heme binding" "MF"
"647" "GO:0006099" 0.184813613139347 0.98272635397796 1 20 "tricarboxylic acid cycle" "BP"
"1809" "GO:0046872" 0.189757562703135 0.90757797630315 6 327 "metal ion binding" "MF"
"24" "GO:0000165" 0.192018561393497 0.981912560412502 1 12 "MAPK cascade" "BP"
"79" "GO:0000977" 0.192018561393497 0.981912560412502 1 12 "RNA polymerase II regulatory region sequence-specific DNA binding" "MF"
"1383" "GO:0016887" 0.196007201927891 0.951733087690562 2 88 "ATPase activity" "MF"
"1778" "GO:0045944" 0.199729364691792 0.980239133497503 1 13 "positive regulation of transcription from RNA polymerase II promoter" "BP"
"1143" "GO:0009664" 0.20313211151387 0.979319280017672 1 15 "plant-type cell wall organization" "BP"
"855" "GO:0006857" 0.212110197989154 0.976805243720017 1 24 "oligopeptide transport" "BP"
"1919" "GO:0055085" 0.238262257346079 0.884340638970135 5 318 "transmembrane transport" "BP"
"1311" "GO:0016620" 0.248403274996317 0.967522373785532 1 28 "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" "MF"
"1333" "GO:0016740" 0.248535334457602 0.967570316470919 1 26 "transferase activity" "MF"
"123" "GO:0003824" 0.249065332092554 0.845914352785192 10 703 "catalytic activity" "MF"
"768" "GO:0006520" 0.2514838937855 0.966710224393444 1 27 "cellular amino acid metabolic process" "BP"
"805" "GO:0006629" 0.254471181792081 0.926070579562823 2 92 "lipid metabolic process" "BP"
"606" "GO:0005874" 0.259703776824621 0.964289286452114 1 29 "microtubule" "CC"
"1479" "GO:0022891" 0.273920841336039 0.960031002338067 1 29 "substrate-specific transmembrane transporter activity" "MF"
"843" "GO:0006812" 0.275622474504659 0.959280742395538 1 35 "cation transport" "BP"
"545" "GO:0005618" 0.297036310146089 0.95247727560153 1 30 "cell wall" "CC"
"1137" "GO:0009611" 0.29995267286457 0.952221703918935 1 20 "response to wounding" "BP"
"420" "GO:0004672" 0.300089244284341 0.810761122631611 9 729 "protein kinase activity" "MF"
"752" "GO:0006468" 0.300089244284341 0.810761122631611 9 729 "protein phosphorylation" "BP"
"874" "GO:0006952" 0.305055086527357 0.950469533679889 1 20 "defense response" "BP"
"378" "GO:0004601" 0.312029856602748 0.947159373508644 1 31 "peroxidase activity" "MF"
"1180" "GO:0010181" 0.319274967588411 0.944447807023523 1 32 "FMN binding" "MF"
"531" "GO:0005506" 0.322146582104921 0.860256233910349 3 164 "iron ion binding" "MF"
"543" "GO:0005576" 0.324740988056484 0.942932630539276 1 24 "extracellular region" "CC"
"1866" "GO:0050662" 0.344063851208627 0.93455898765159 1 36 "coenzyme binding" "MF"
"908" "GO:0007275" 0.345557809123013 0.934040807863481 1 34 "multicellular organism development" "BP"
"1920" "GO:0055114" 0.353847717916712 0.757022903199892 11 777 "oxidation-reduction process" "BP"
"1354" "GO:0016791" 0.357750534950599 0.928757267307525 1 37 "phosphatase activity" "MF"
"1251" "GO:0016020" 0.376131585676071 0.748139638524192 9 662 "membrane" "CC"
"1062" "GO:0009055" 0.377627489578798 0.857145573127558 2 81 "electron carrier activity" "MF"
"121" "GO:0003777" 0.38077074948119 0.917771834656483 1 56 "microtubule motor activity" "MF"
"882" "GO:0007018" 0.38077074948119 0.917771834656483 1 56 "microtubule-based movement" "BP"
"1715" "GO:0043169" 0.381332389863859 0.917892405762788 1 43 "cation binding" "MF"
"536" "GO:0005524" 0.381789057396415 0.715796514840467 16 1463 "ATP binding" "MF"
"1328" "GO:0016705" 0.426261790201638 0.823285998668013 2 124 "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" "MF"
"1478" "GO:0022857" 0.446207416410953 0.883589972415978 1 52 "transmembrane transporter activity" "MF"
"1512" "GO:0030246" 0.454480172323877 0.878418994590962 1 62 "carbohydrate binding" "MF"
"873" "GO:0006950" 0.466612986981661 0.871592571765939 1 47 "response to stress" "BP"
"1337" "GO:0016747" 0.476636543472574 0.86478456368208 1 61 "transferase activity, transferring acyl groups other than amino-acyl groups" "MF"
"910" "GO:0008017" 0.487087272714689 0.857691387166993 1 74 "microtubule binding" "MF"
"428" "GO:0004722" 0.487627395625193 0.857728927339682 1 59 "protein serine/threonine phosphatase activity" "MF"
"260" "GO:0004190" 0.501715680466622 0.848133757170136 1 63 "aspartic-type endopeptidase activity" "MF"
"1505" "GO:0030170" 0.529762898528235 0.827848229488851 1 71 "pyridoxal phosphate binding" "MF"
"807" "GO:0006633" 0.530431309689157 0.827734721292378 1 59 "fatty acid biosynthetic process" "BP"
"713" "GO:0006396" 0.539242425614211 0.82066666431707 1 72 "RNA processing" "BP"
"1204" "GO:0015035" 0.543818876718894 0.81818343531351 1 47 "protein disulfide oxidoreductase activity" "MF"
"1252" "GO:0016021" 0.576677439883644 0.567523571401321 8 630 "integral component of membrane" "CC"
"753" "GO:0006470" 0.59145404501531 0.777485597117301 1 78 "protein dephosphorylation" "BP"
"263" "GO:0004252" 0.616681499735938 0.754299473303317 1 80 "serine-type endopeptidase activity" "MF"
"903" "GO:0007165" 0.623562374462485 0.747204661016184 1 103 "signal transduction" "BP"
"45" "GO:0000287" 0.635131131609833 0.736252746073355 1 83 "magnesium ion binding" "MF"
"1340" "GO:0016758" 0.705285675564948 0.658322274662612 1 109 "transferase activity, transferring hexosyl groups" "MF"
"907" "GO:0007264" 0.733983538415209 0.622702430647593 1 83 "small GTPase mediated signal transduction" "BP"
"1765" "GO:0045454" 0.742737501805948 0.610703359140933 1 94 "cell redox homeostasis" "BP"
"530" "GO:0005488" 0.754971100081671 0.492139939439516 2 295 "binding" "MF"
"566" "GO:0005737" 0.769131024856546 0.472916459778988 2 234 "cytoplasm" "CC"
"765" "GO:0006508" 0.805459368505904 0.419857623507029 2 265 "proteolysis" "BP"
"696" "GO:0006351" 0.818820753441098 0.494758063197804 1 118 "transcription, DNA-templated" "BP"
"534" "GO:0005515" 0.829189491740783 0.234570383016591 22 2448 "protein binding" "MF"
"533" "GO:0005509" 0.869341140965231 0.400209148419393 1 154 "calcium ion binding" "MF"
"97" "GO:0003676" 0.872229171269589 0.238509938245246 5 622 "nucleic acid binding" "MF"
"929" "GO:0008152" 0.906355821199051 0.214185179204194 3 485 "metabolic process" "BP"
"25" "GO:0000166" 0.908499677358042 0.240861203868112 2 340 "nucleotide binding" "MF"
"1351" "GO:0016787" 0.916918793580873 0.292844728081944 1 202 "hydrolase activity" "MF"
"537" "GO:0005525" 0.917681362264242 0.290964175839623 1 198 "GTP binding" "MF"
"110" "GO:0003723" 0.967311296189971 0.146553704746392 1 269 "RNA binding" "MF"
"951" "GO:0008270" 0.998801016058818 0.00625857579714878 2 774 "zinc ion binding" "MF"
"1" "GO:0000015" 1 0.939491727080254 0 5 "phosphopyruvate hydratase complex" "CC"
"2" "GO:0000027" 1 0.984230756998283 0 1 "ribosomal large subunit assembly" "BP"
"3" "GO:0000042" 1 0.991709050008783 0 1 "protein targeting to Golgi" "BP"
"4" "GO:0000045" 1 0.976664180612494 0 1 "autophagosome assembly" "BP"
"5" "GO:0000049" 1 0.907871391641991 0 9 "tRNA binding" "MF"
"6" "GO:0000062" 1 0.946926913436152 0 4 "fatty-acyl-CoA binding" "MF"
"7" "GO:0000075" 1 0.989919609271306 0 1 "cell cycle checkpoint" "BP"
"8" "GO:0000077" 1 0.977192432424016 0 2 "DNA damage checkpoint" "BP"
"10" "GO:0000103" 1 0.925271036066319 0 6 "sulfate assimilation" "BP"
"11" "GO:0000105" 1 0.920080804256468 0 7 "histidine biosynthetic process" "BP"
"12" "GO:0000107" 1 0.990569821863204 0 1 "imidazoleglycerol-phosphate synthase activity" "MF"
"13" "GO:0000123" 1 0.936048537869363 0 4 "histone acetyltransferase complex" "CC"
"14" "GO:0000126" 1 0.9658160000218 0 3 "transcription factor TFIIIB complex" "CC"
"15" "GO:0000139" 1 0.880180615190398 0 10 "Golgi membrane" "CC"
"16" "GO:0000145" 1 0.767918178955958 0 25 "exocyst" "CC"
"17" "GO:0000148" 1 0.954799904116987 0 7 "1,3-beta-D-glucan synthase complex" "CC"
"18" "GO:0000151" 1 0.957066187949288 0 5 "ubiquitin ligase complex" "CC"
"19" "GO:0000154" 1 0.977534363011869 0 2 "rRNA modification" "BP"
"21" "GO:0000159" 1 0.874308282973087 0 13 "protein phosphatase type 2A complex" "CC"
"23" "GO:0000162" 1 0.941207895459053 0 6 "tryptophan biosynthetic process" "BP"
"26" "GO:0000175" 1 0.976405462697656 0 3 "3'-5'-exoribonuclease activity" "MF"
"27" "GO:0000176" 1 0.992198508433497 0 1 "nuclear exosome (RNase complex)" "CC"
"28" "GO:0000178" 1 0.922965567865302 0 6 "exosome (RNase complex)" "CC"
"29" "GO:0000179" 1 0.977534363011869 0 2 "rRNA (adenine-N6,N6-)-dimethyltransferase activity" "MF"
"30" "GO:0000184" 1 0.975914518194801 0 4 "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" "BP"
"31" "GO:0000213" 1 0.984860637850434 0 1 "tRNA-intron endonuclease activity" "MF"
"32" "GO:0000220" 1 0.975880544920044 0 3 "vacuolar proton-transporting V-type ATPase, V0 domain" "CC"
"33" "GO:0000221" 1 0.980184704875271 0 2 "vacuolar proton-transporting V-type ATPase, V1 domain" "CC"
"34" "GO:0000226" 1 0.863632051499719 0 15 "microtubule cytoskeleton organization" "BP"
"35" "GO:0000228" 1 0.967687848697112 0 3 "nuclear chromosome" "CC"
"36" "GO:0000234" 1 0.980710987700843 0 2 "phosphoethanolamine N-methyltransferase activity" "MF"
"37" "GO:0000244" 1 0.990238774529303 0 1 "spliceosomal tri-snRNP complex assembly" "BP"
"38" "GO:0000245" 1 0.990485250310737 0 1 "spliceosomal complex assembly" "BP"
"39" "GO:0000256" 1 0.990335347223419 0 1 "allantoin catabolic process" "BP"
"40" "GO:0000266" 1 0.944798842335528 0 3 "mitochondrial fission" "BP"
"41" "GO:0000272" 1 0.935818897406003 0 7 "polysaccharide catabolic process" "BP"
"42" "GO:0000275" 1 0.915227122523604 0 6 "mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)" "CC"
"43" "GO:0000276" 1 0.874253176865804 0 6 "mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)" "CC"
"44" "GO:0000278" 1 0.986624846391495 0 1 "mitotic cell cycle" "BP"
"46" "GO:0000289" 1 0.902532672937529 0 8 "nuclear-transcribed mRNA poly(A) tail shortening" "BP"
"47" "GO:0000290" 1 0.966954958446883 0 3 "deadenylation-dependent decapping of nuclear-transcribed mRNA" "BP"
"48" "GO:0000338" 1 0.987496032609716 0 1 "protein deneddylation" "BP"
"49" "GO:0000339" 1 0.977769969848414 0 2 "RNA cap binding" "MF"
"50" "GO:0000373" 1 0.992347438982715 0 1 "Group II intron splicing" "BP"
"51" "GO:0000387" 1 0.804324144347778 0 11 "spliceosomal snRNP assembly" "BP"
"52" "GO:0000390" 1 0.992683063088012 0 1 "spliceosomal complex disassembly" "BP"
"53" "GO:0000398" 1 0.609828082745478 0 33 "mRNA splicing, via spliceosome" "BP"
"54" "GO:0000413" 1 0.69673219940735 0 26 "protein peptidyl-prolyl isomerization" "BP"
"55" "GO:0000439" 1 0.93224311324443 0 5 "core TFIIH complex" "CC"
"56" "GO:0000445" 1 0.962003620477731 0 2 "THO complex part of transcription export complex" "CC"
"57" "GO:0000462" 1 0.990787261766967 0 1 "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" "BP"
"58" "GO:0000469" 1 0.985458788653518 0 1 "cleavage involved in rRNA processing" "BP"
"59" "GO:0000502" 1 0.968389199117845 0 4 "proteasome complex" "CC"
"60" "GO:0000723" 1 0.891026742944715 0 12 "telomere maintenance" "BP"
"61" "GO:0000724" 1 0.907816541011675 0 9 "double-strand break repair via homologous recombination" "BP"
"62" "GO:0000737" 1 0.985905265415242 0 1 "DNA catabolic process, endonucleolytic" "BP"
"63" "GO:0000741" 1 0.97660356924799 0 1 "karyogamy" "BP"
"64" "GO:0000774" 1 0.964696863472557 0 3 "adenyl-nucleotide exchange factor activity" "MF"
"65" "GO:0000775" 1 0.94055599003406 0 5 "chromosome, centromeric region" "CC"
"66" "GO:0000776" 1 0.978979980582768 0 2 "kinetochore" "CC"
"67" "GO:0000784" 1 0.990133159190381 0 1 "nuclear chromosome, telomeric region" "CC"
"68" "GO:0000785" 1 0.946771338518489 0 3 "chromatin" "CC"
"69" "GO:0000786" 1 0.28861094413965 0 64 "nucleosome" "CC"
"70" "GO:0000796" 1 0.983862534996 0 2 "condensin complex" "CC"
"71" "GO:0000808" 1 0.969245690646829 0 3 "origin recognition complex" "CC"
"72" "GO:0000811" 1 0.984276760222307 0 1 "GINS complex" "CC"
"73" "GO:0000902" 1 0.959759447030455 0 4 "cell morphogenesis" "BP"
"74" "GO:0000910" 1 0.895992712267844 0 11 "cytokinesis" "BP"
"75" "GO:0000922" 1 0.942086856730705 0 6 "spindle pole" "CC"
"76" "GO:0000930" 1 0.990185856294809 0 1 "gamma-tubulin complex" "CC"
"77" "GO:0000940" 1 0.980836500842233 0 1 "condensed chromosome outer kinetochore" "CC"
"78" "GO:0000956" 1 0.87074659739135 0 7 "nuclear-transcribed mRNA catabolic process" "BP"
"80" "GO:0000982" 1 0.9904705670892 0 1 "transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding" "MF"
"81" "GO:0000987" 1 0.9904705670892 0 1 "core promoter proximal region sequence-specific DNA binding" "MF"
"82" "GO:0000989" 1 0.971193976372217 0 3 "transcription factor activity, transcription factor binding" "MF"
"83" "GO:0001026" 1 0.991081397863965 0 1 "TFIIIB-type transcription factor activity" "MF"
"84" "GO:0001104" 1 0.819417742567221 0 14 "RNA polymerase II transcription cofactor activity" "MF"
"85" "GO:0001510" 1 0.89310010414834 0 9 "RNA methylation" "BP"
"86" "GO:0001522" 1 0.790396511509203 0 21 "pseudouridine synthesis" "BP"
"87" "GO:0001671" 1 0.98851728026692 0 1 "ATPase activator activity" "MF"
"88" "GO:0001678" 1 0.943281326339798 0 6 "cellular glucose homeostasis" "BP"
"89" "GO:0001735" 1 0.990285562463468 0 1 "prenylcysteine oxidase activity" "MF"
"90" "GO:0001882" 1 0.993289971408358 0 1 "nucleoside binding" "MF"
"91" "GO:0002098" 1 0.954185524241369 0 4 "tRNA wobble uridine modification" "BP"
"92" "GO:0002100" 1 0.990773433155102 0 1 "tRNA wobble adenosine to inosine editing" "BP"
"93" "GO:0002143" 1 0.990089861524949 0 1 "tRNA wobble position uridine thiolation" "BP"
"94" "GO:0002161" 1 0.91711693703013 0 9 "aminoacyl-tRNA editing activity" "MF"
"95" "GO:0002949" 1 0.990034981556773 0 1 "tRNA threonylcarbamoyladenosine modification" "BP"
"96" "GO:0003333" 1 0.842834893581428 0 17 "amino acid transmembrane transport" "BP"
"99" "GO:0003678" 1 0.863891537205425 0 15 "DNA helicase activity" "MF"
"100" "GO:0003682" 1 0.759596190704058 0 27 "chromatin binding" "MF"
"101" "GO:0003684" 1 0.861876476511445 0 14 "damaged DNA binding" "MF"
"102" "GO:0003688" 1 0.991294411008885 0 1 "DNA replication origin binding" "MF"
"103" "GO:0003689" 1 0.992960161729493 0 1 "DNA clamp loader activity" "MF"
"104" "GO:0003690" 1 0.711719093778929 0 29 "double-stranded DNA binding" "MF"
"105" "GO:0003697" 1 0.865419458537536 0 11 "single-stranded DNA binding" "MF"
"107" "GO:0003712" 1 0.892182584411764 0 10 "transcription cofactor activity" "MF"
"109" "GO:0003714" 1 0.981323961750111 0 2 "transcription corepressor activity" "MF"
"111" "GO:0003724" 1 0.971759826734569 0 4 "RNA helicase activity" "MF"
"112" "GO:0003725" 1 0.96408958884045 0 3 "double-stranded RNA binding" "MF"
"113" "GO:0003729" 1 0.925927131693157 0 5 "mRNA binding" "MF"
"114" "GO:0003735" 1 0.000943061782585149 0 352 "structural constituent of ribosome" "MF"
"115" "GO:0003743" 1 0.566703830708255 0 42 "translation initiation factor activity" "MF"
"116" "GO:0003746" 1 0.705404002866191 0 25 "translation elongation factor activity" "MF"
"117" "GO:0003747" 1 0.933366660171525 0 6 "translation release factor activity" "MF"
"118" "GO:0003755" 1 0.683537867353166 0 27 "peptidyl-prolyl cis-trans isomerase activity" "MF"
"119" "GO:0003756" 1 0.990179570550459 0 1 "protein disulfide isomerase activity" "MF"
"120" "GO:0003774" 1 0.888617752144423 0 13 "motor activity" "MF"
"122" "GO:0003779" 1 0.672072902922023 0 31 "actin binding" "MF"
"124" "GO:0003825" 1 0.992605840930526 0 1 "alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity" "MF"
"125" "GO:0003830" 1 0.966899601777202 0 3 "beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity" "MF"
"126" "GO:0003839" 1 0.951308693110011 0 3 "gamma-glutamylcyclotransferase activity" "MF"
"127" "GO:0003840" 1 0.990694211403961 0 1 "gamma-glutamyltransferase activity" "MF"
"128" "GO:0003841" 1 0.988941802159372 0 1 "1-acylglycerol-3-phosphate O-acyltransferase activity" "MF"
"129" "GO:0003843" 1 0.954799904116987 0 7 "1,3-beta-D-glucan synthase activity" "MF"
"130" "GO:0003844" 1 0.977029785702127 0 3 "1,4-alpha-glucan branching enzyme activity" "MF"
"131" "GO:0003848" 1 0.99037078200869 0 1 "2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity" "MF"
"132" "GO:0003849" 1 0.93390053460841 0 5 "3-deoxy-7-phosphoheptulonate synthase activity" "MF"
"133" "GO:0003852" 1 0.981360001922089 0 2 "2-isopropylmalate synthase activity" "MF"
"134" "GO:0003854" 1 0.911894171469678 0 7 "3-beta-hydroxy-delta5-steroid dehydrogenase activity" "MF"
