"category" "over_represented_pvalue" "under_represented_pvalue" "numDEInCat" "numInCat" "term" "ontology"
"929" "GO:0008152" 0.00476103524682832 0.99705439536968 50 488 "metabolic process" "BP"
"106" "GO:0003700" 0.00485049327582995 0.99725803673346 37 267 "transcription factor activity, sequence-specific DNA binding" "MF"
"272" "GO:0004332" 0.00527286081277506 0.999721372701429 3 6 "fructose-bisphosphate aldolase activity" "MF"
"545" "GO:0005618" 0.00570090497551633 0.99873305681913 7 30 "cell wall" "CC"
"1391" "GO:0016998" 0.00576403741352167 0.999816503924872 3 4 "cell wall macromolecule catabolic process" "BP"
"1309" "GO:0016620" 0.00577891881955729 0.998878239750393 6 28 "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" "MF"
"511" "GO:0005216" 0.00588215039001888 0.998848451095433 6 29 "ion channel activity" "MF"
"1326" "GO:0016705" 0.00588967256992811 0.997561414222211 16 119 "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" "MF"
"502" "GO:0005089" 0.00759898612092295 0.999461666784343 3 8 "Rho guanyl-nucleotide exchange factor activity" "MF"
"1092" "GO:0009234" 0.00824058977614667 1 2 2 "menaquinone biosynthetic process" "BP"
"1226" "GO:0015743" 0.0086324451248369 0.999837064275732 2 3 "malate transport" "BP"
"915" "GO:0008061" 0.00992788361097074 1 2 2 "chitin binding" "MF"
"123" "GO:0003824" 0.0103282178662834 0.992960578270742 64 693 "catalytic activity" "MF"
"1474" "GO:0020037" 0.0107579671631907 0.994395156588456 24 173 "heme binding" "MF"
"1477" "GO:0022891" 0.011927569801417 0.997280618466603 6 29 "substrate-specific transmembrane transporter activity" "MF"
"958" "GO:0008289" 0.0120427680540441 0.996499003866191 8 40 "lipid binding" "MF"
"1313" "GO:0016630" 0.0121242005355921 0.999725852829319 2 3 "protochlorophyllide reductase activity" "MF"
"1448" "GO:0019538" 0.0121424628871112 0.997764328994059 5 19 "protein metabolic process" "BP"
"531" "GO:0005506" 0.0122183514011096 0.99395782292928 20 158 "iron ion binding" "MF"
"1508" "GO:0030244" 0.0135525851634696 0.997334710381059 5 24 "cellulose biosynthetic process" "BP"
"928" "GO:0008146" 0.0136672385697944 0.998222171232244 4 10 "sulfotransferase activity" "MF"
"1188" "GO:0010309" 0.013779779693049 1 2 2 "acireductone dioxygenase [iron(II)-requiring] activity" "MF"
"1038" "GO:0008878" 0.0166266916561895 0.999375658433264 2 4 "glucose-1-phosphate adenylyltransferase activity" "MF"
"17" "GO:0000148" 0.0181562120383762 0.998214464543453 3 8 "1,3-beta-D-glucan synthase complex" "CC"
"129" "GO:0003843" 0.0181562120383762 0.998214464543453 3 8 "1,3-beta-D-glucan synthase activity" "MF"
"639" "GO:0006075" 0.0181562120383762 0.998214464543453 3 8 "(1->3)-beta-D-glucan biosynthetic process" "BP"
"508" "GO:0005199" 0.0212866160013963 0.998374245652598 3 5 "structural constituent of cell wall" "MF"
"1150" "GO:0009742" 0.0219688774061843 0.997572692162839 3 9 "brassinosteroid mediated signaling pathway" "BP"
"1274" "GO:0016307" 0.0234150543049238 0.997138775684829 3 12 "phosphatidylinositol phosphate kinase activity" "MF"
"1791" "GO:0046488" 0.0234150543049238 0.997138775684829 3 12 "phosphatidylinositol metabolic process" "BP"
"1189" "GO:0010333" 0.0271446445520991 0.996743032335446 3 9 "terpene synthase activity" "MF"
"941" "GO:0008234" 0.0277256719623867 0.992377576298516 6 28 "cysteine-type peptidase activity" "MF"
"1808" "GO:0046872" 0.0298747306124497 0.98080098308741 36 325 "metal ion binding" "MF"
"842" "GO:0006811" 0.031910068020166 0.993574527542017 4 21 "ion transport" "BP"
"410" "GO:0004652" 0.0345417000194719 0.99587946514644 3 7 "polynucleotide adenylyltransferase activity" "MF"
"1730" "GO:0043631" 0.0345417000194719 0.99587946514644 3 7 "RNA polyadenylation" "BP"
"1651" "GO:0035556" 0.0347624128689029 0.99496556132556 3 13 "intracellular signal transduction" "BP"
"960" "GO:0008295" 0.0361230242857944 0.997611068362986 2 5 "spermidine biosynthetic process" "BP"
"1461" "GO:0019829" 0.0372048212258309 0.997290274754723 2 6 "cation-transporting ATPase activity" "MF"
"328" "GO:0004470" 0.0372347149442004 0.997286897472853 2 6 "malic enzyme activity" "MF"
"329" "GO:0004471" 0.0372347149442004 0.997286897472853 2 6 "malate dehydrogenase (decarboxylating) (NAD+) activity" "MF"
"845" "GO:0006814" 0.0378039115036468 0.997222297314984 2 6 "sodium ion transport" "BP"
"1476" "GO:0022857" 0.0394773096310432 0.985283797676471 8 53 "transmembrane transporter activity" "MF"
"873" "GO:0006950" 0.0413563834507548 0.983626325314045 9 49 "response to stress" "BP"
"1446" "GO:0019509" 0.0434766151460507 0.997234097010011 2 4 "L-methionine biosynthetic process from methylthioadenosine" "BP"
"1343" "GO:0016772" 0.0453864411187508 0.992595940811084 3 14 "transferase activity, transferring phosphorus-containing groups" "MF"
"1688" "GO:0042626" 0.0469480552338382 0.986897158614688 5 29 "ATPase activity, coupled to transmembrane movement of substances" "MF"
"378" "GO:0004601" 0.0481180716240018 0.9831451075838 7 35 "peroxidase activity" "MF"
"536" "GO:0005524" 0.0489646231937322 0.960956771681196 111 1462 "ATP binding" "MF"
"1288" "GO:0016491" 0.0491257260726342 0.965745095813903 44 437 "oxidoreductase activity" "MF"
"1608" "GO:0033014" 0.049791084919663 0.995736458639483 2 6 "tetrapyrrole biosynthetic process" "BP"
"854" "GO:0006855" 0.0501664471307975 0.983471824537384 6 42 "drug transmembrane transport" "BP"
"1212" "GO:0015238" 0.0501664471307975 0.983471824537384 6 42 "drug transmembrane transporter activity" "MF"
"1214" "GO:0015297" 0.0501664471307975 0.983471824537384 6 42 "antiporter activity" "MF"
"952" "GO:0008271" 0.0502775651972569 0.9954445584124 2 7 "secondary active sulfate transmembrane transporter activity" "MF"
"953" "GO:0008272" 0.0502775651972569 0.9954445584124 2 7 "sulfate transport" "BP"
"1207" "GO:0015116" 0.0502775651972569 0.9954445584124 2 7 "sulfate transmembrane transporter activity" "MF"
"617" "GO:0005978" 0.0513432897695038 0.995293135795892 2 7 "glycogen biosynthetic process" "BP"
"41" "GO:0000272" 0.0514955150493114 0.995271356427821 2 7 "polysaccharide catabolic process" "BP"
"1263" "GO:0016161" 0.0514955150493114 0.995271356427821 2 7 "beta-amylase activity" "MF"
"124" "GO:0003825" 0.0535492988253252 1 1 1 "alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity" "MF"
"925" "GO:0008131" 0.0535514498955014 1 1 1 "primary amine oxidase activity" "MF"
"1101" "GO:0009308" 0.0535514498955014 1 1 1 "amine metabolic process" "BP"
"512" "GO:0005245" 0.0535519449193818 1 1 1 "voltage-gated calcium channel activity" "MF"
"1024" "GO:0008760" 0.0535526680437889 1 1 1 "UDP-N-acetylglucosamine 1-carboxyvinyltransferase activity" "MF"
"1431" "GO:0019277" 0.0535526680437889 1 1 1 "UDP-N-acetylgalactosamine biosynthetic process" "BP"
"127" "GO:0003840" 0.0535527576939604 1 1 1 "gamma-glutamyltransferase activity" "MF"
"1021" "GO:0008734" 0.0535578835154209 1 1 1 "L-aspartate oxidase activity" "MF"
"1138" "GO:0009638" 0.0536522724478533 1 1 1 "phototropism" "BP"
"323" "GO:0004451" 0.0536588782220516 1 1 1 "isocitrate lyase activity" "MF"
"80" "GO:0000982" 0.0540172631294463 1 1 1 "transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding" "MF"
"81" "GO:0000987" 0.0540172631294463 1 1 1 "core promoter proximal region sequence-specific DNA binding" "MF"
"1336" "GO:0016756" 0.0540172631294463 1 1 1 "glutathione gamma-glutamylcysteinyltransferase activity" "MF"
"1815" "GO:0046938" 0.0540172631294463 1 1 1 "phytochelatin biosynthetic process" "BP"
"976" "GO:0008410" 0.0544237862270361 1 1 1 "CoA-transferase activity" "MF"
"413" "GO:0004657" 0.0555809760524923 1 1 1 "proline dehydrogenase activity" "MF"
"786" "GO:0006562" 0.0555809760524923 1 1 1 "proline catabolic process" "BP"
"313" "GO:0004419" 0.0606994404560974 1 1 1 "hydroxymethylglutaryl-CoA lyase activity" "MF"
"1048" "GO:0008964" 0.0614841707994003 0.99406953516644 2 6 "phosphoenolpyruvate carboxylase activity" "MF"
"1624" "GO:0033897" 0.0643096998248064 0.994883186229768 2 4 "ribonuclease T2 activity" "MF"
"1051" "GO:0008974" 0.0645733157903847 1 1 1 "phosphoribulokinase activity" "MF"
"758" "GO:0006482" 0.0656412545131937 1 1 1 "protein demethylation" "BP"
"1910" "GO:0052689" 0.0656412545131937 1 1 1 "carboxylic ester hydrolase activity" "MF"
"305" "GO:0004402" 0.0657362509258878 0.993072407183807 2 7 "histone acetyltransferase activity" "MF"
"1803" "GO:0046835" 0.0698724529979279 0.992103388342978 2 8 "carbohydrate phosphorylation" "BP"
"1045" "GO:0008935" 0.0767068431034283 1 1 1 "1,4-dihydroxy-2-naphthoyl-CoA synthase activity" "MF"
"1454" "GO:0019752" 0.0772871587283792 0.984004615314177 3 16 "carboxylic acid metabolic process" "BP"
"320" "GO:0004435" 0.0780676540134313 0.990599199593629 2 8 "phosphatidylinositol phospholipase C activity" "MF"
"485" "GO:0004852" 0.0805008094574108 1 1 1 "uroporphyrinogen-III synthase activity" "MF"
"1081" "GO:0009116" 0.0815104409036185 0.977805045158525 4 20 "nucleoside metabolic process" "BP"
"1765" "GO:0045492" 0.0826784240620496 1 1 1 "xylan biosynthetic process" "BP"
"260" "GO:0004190" 0.083802214216533 0.96533900803394 7 61 "aspartic-type endopeptidase activity" "MF"
"1208" "GO:0015171" 0.0860042359257644 0.981544535550537 3 15 "amino acid transmembrane transporter activity" "MF"
"1691" "GO:0042744" 0.0874695237293402 0.971698324191473 5 22 "hydrogen peroxide catabolic process" "BP"
"1400" "GO:0017057" 0.0929507852635907 0.988613648651339 2 6 "6-phosphogluconolactonase activity" "MF"
"198" "GO:0004012" 0.0958044948655487 0.986674920087258 2 9 "phospholipid-translocating ATPase activity" "MF"
"1232" "GO:0015914" 0.0958044948655487 0.986674920087258 2 9 "phospholipid transport" "BP"
"876" "GO:0006979" 0.0959916457078694 0.957444179176549 8 44 "response to oxidative stress" "BP"
"1346" "GO:0016779" 0.0966940523832362 0.971023589593841 4 29 "nucleotidyltransferase activity" "MF"
"908" "GO:0007275" 0.0970855075864517 0.962563443672181 6 36 "multicellular organism development" "BP"
"532" "GO:0005507" 0.0977779484821146 0.962834416186342 6 30 "copper ion binding" "MF"
"263" "GO:0004252" 0.0984496971095158 0.95259572481069 9 76 "serine-type endopeptidase activity" "MF"
"1594" "GO:0032502" 0.0991258764564041 0.97739529140039 3 15 "developmental process" "BP"
"1879" "GO:0051087" 0.100219404366702 0.977270271576332 3 14 "chaperone binding" "MF"
"1362" "GO:0016831" 0.103613647739067 0.984616204897916 2 10 "carboxy-lyase activity" "MF"
"1571" "GO:0031519" 0.10423529174571 0.997135220581486 1 2 "PcG protein complex" "CC"
"1573" "GO:0031668" 0.104235461060925 0.997135211011059 1 2 "cellular response to extracellular stimulus" "BP"
"1776" "GO:0045910" 0.104235501107084 0.997135208747475 1 2 "negative regulation of DNA recombination" "BP"
"497" "GO:0004930" 0.10423610558057 0.997135174579872 1 2 "G-protein coupled receptor activity" "MF"
"1784" "GO:0046373" 0.104237829112627 0.997135077156784 1 2 "L-arabinose metabolic process" "BP"
"1797" "GO:0046556" 0.104237829112627 0.997135077156784 1 2 "alpha-L-arabinofuranosidase activity" "MF"
"771" "GO:0006527" 0.104243411875538 0.997134761577672 1 2 "arginine catabolic process" "BP"
"1029" "GO:0008792" 0.104243411875538 0.997134761577672 1 2 "arginine decarboxylase activity" "MF"
"518" "GO:0005319" 0.104595597054271 0.9971148163342 1 2 "lipid transporter activity" "MF"
"1065" "GO:0009063" 0.10471569751997 1 1 1 "cellular amino acid catabolic process" "BP"
"1927" "GO:0070204" 0.10471569751997 1 1 1 "2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity" "MF"
"1039" "GO:0008883" 0.10502784997076 0.997090236668718 1 2 "glutamyl-tRNA reductase activity" "MF"
"513" "GO:0005247" 0.107532099497578 0.983682501445323 2 10 "voltage-gated chloride channel activity" "MF"
"1254" "GO:0016049" 0.108955875796301 0.983337897677239 2 10 "cell growth" "BP"
"205" "GO:0004030" 0.109084531911013 0.996854174243676 1 2 "aldehyde dehydrogenase [NAD(P)+] activity" "MF"
"640" "GO:0006081" 0.109084531911013 0.996854174243676 1 2 "cellular aldehyde metabolic process" "BP"
"275" "GO:0004335" 0.11136821910423 0.996716987769015 1 2 "galactokinase activity" "MF"
"258" "GO:0004181" 0.112551168077388 0.996644703254482 1 2 "metallocarboxypeptidase activity" "MF"
"1963" "GO:0080048" 0.11621132914246 0.996415744353483 1 2 "GDP-D-glucose phosphorylase activity" "MF"
"232" "GO:0004107" 0.116622888143937 0.996389496712791 1 2 "chorismate synthase activity" "MF"
"1807" "GO:0046856" 0.118329101617568 0.981820642522769 2 8 "phosphatidylinositol dephosphorylation" "BP"
"1690" "GO:0042742" 0.118465837449019 1 1 1 "defense response to bacterium" "BP"
"380" "GO:0004605" 0.11878995715061 0.996249606685525 1 2 "phosphatidate cytidylyltransferase activity" "MF"
"1112" "GO:0009415" 0.120946415740706 1 1 1 "response to water" "BP"
"96" "GO:0003333" 0.121407728191924 0.969062399781639 3 18 "amino acid transmembrane transport" "BP"
"9" "GO:0000079" 0.12314621893278 0.982151377912876 2 6 "regulation of cyclin-dependent protein serine/threonine kinase activity" "BP"
"629" "GO:0006012" 0.124481870998951 0.979788202336382 2 9 "galactose metabolic process" "BP"
"1361" "GO:0016829" 0.127361725820822 0.967305002949448 3 16 "lyase activity" "MF"
"1827" "GO:0047918" 0.132336295793126 0.995310463485762 1 2 "GDP-mannose 3,5-epimerase activity" "MF"
"1273" "GO:0016301" 0.13364426350639 0.947658935712653 5 46 "kinase activity" "MF"
"1276" "GO:0016310" 0.137968996456113 0.975039023086548 2 12 "phosphorylation" "BP"
"843" "GO:0006812" 0.140993524391896 0.951062851799405 4 35 "cation transport" "BP"
"849" "GO:0006821" 0.145750275796365 0.97307138090185 2 11 "chloride transport" "BP"
"647" "GO:0006099" 0.150781831938754 0.957224664042749 3 20 "tricarboxylic acid cycle" "BP"
"98" "GO:0003677" 0.151320288871249 0.876365409986514 78 769 "DNA binding" "MF"
"1037" "GO:0008864" 0.151691289805914 0.993771127867565 1 2 "formyltetrahydrofolate deformylase activity" "MF"
"1012" "GO:0008661" 0.152214915716273 0.991711191950619 1 3 "1-deoxy-D-xylulose-5-phosphate synthase activity" "MF"
"1155" "GO:0009785" 0.152270578078947 0.991704897466093 1 3 "blue light signaling pathway" "BP"
"1160" "GO:0009882" 0.152270578078947 0.991704897466093 1 3 "blue light photoreceptor activity" "MF"
"1511" "GO:0030247" 0.152754181222137 0.971387218741019 2 10 "polysaccharide binding" "MF"
"528" "GO:0005471" 0.153393847662532 0.991577324404167 1 3 "ATP:ADP antiporter activity" "MF"
"276" "GO:0004345" 0.153597420944865 0.991554091714046 1 3 "glucose-6-phosphate dehydrogenase activity" "MF"
"581" "GO:0005774" 0.153974323134126 0.991510986940874 1 3 "vacuolar membrane" "CC"
"862" "GO:0006885" 0.153974323134126 0.991510986940874 1 3 "regulation of pH" "BP"
"1139" "GO:0009651" 0.153974323134126 0.991510986940874 1 3 "response to salt stress" "BP"
"1218" "GO:0015385" 0.153974323134126 0.991510986940874 1 3 "sodium:proton antiporter activity" "MF"
"1917" "GO:0055075" 0.153974323134126 0.991510986940874 1 3 "potassium ion homeostasis" "BP"
"1552" "GO:0031123" 0.154871664819353 0.991407885565824 1 3 "RNA 3'-end processing" "BP"
"825" "GO:0006749" 0.156761844013984 0.991188513398716 1 3 "glutathione metabolic process" "BP"
"281" "GO:0004351" 0.15769168238237 0.991079501697138 1 3 "glutamate decarboxylase activity" "MF"
"775" "GO:0006536" 0.15769168238237 0.991079501697138 1 3 "glutamate metabolic process" "BP"
"82" "GO:0000989" 0.158376693456221 0.990998729803964 1 3 "transcription factor activity, transcription factor binding" "MF"
"1369" "GO:0016851" 0.158916735288951 0.990934774441894 1 3 "magnesium chelatase activity" "MF"
"539" "GO:0005542" 0.159317620470172 0.993099256153321 1 2 "folic acid binding" "MF"
"1250" "GO:0016021" 0.162492208989759 0.869221291821288 64 634 "integral component of membrane" "CC"
"493" "GO:0004871" 0.162854920809808 0.95365141791622 3 15 "signal transducer activity" "MF"
"1685" "GO:0042578" 0.162893591831035 0.967397429068326 2 12 "phosphoric ester hydrolase activity" "MF"
"1467" "GO:0019901" 0.163415200445122 0.969430995282636 2 8 "protein kinase binding" "MF"
"1303" "GO:0016597" 0.163715118953759 0.940270322589385 4 32 "amino acid binding" "MF"
"1438" "GO:0019419" 0.164232122288634 0.990292201621632 1 3 "sulfate reduction" "BP"
"905" "GO:0007186" 0.165561014958772 0.96741198583139 2 10 "G-protein coupled receptor signaling pathway" "BP"
"1847" "GO:0048544" 0.166788446563985 0.949869635162438 3 23 "recognition of pollen" "BP"
"1242" "GO:0015977" 0.172138649159438 0.966734877250909 2 8 "carbon fixation" "BP"
"231" "GO:0004106" 0.175538997824842 0.991544156080158 1 2 "chorismate mutase activity" "MF"
"1787" "GO:0046417" 0.175538997824842 0.991544156080158 1 2 "chorismate metabolic process" "BP"
"1173" "GO:0010038" 0.179354848964182 0.991153017183822 1 2 "response to metal ion" "BP"
"182" "GO:0003979" 0.181600010807423 0.988024861659588 1 3 "UDP-glucose 6-dehydrogenase activity" "MF"
"107" "GO:0003712" 0.183069460203393 0.961633991128618 2 10 "transcription cofactor activity" "MF"
"446" "GO:0004791" 0.189900850743029 0.986848951319982 1 3 "thioredoxin-disulfide reductase activity" "MF"
"1440" "GO:0019430" 0.189900850743029 0.986848951319982 1 3 "removal of superoxide radicals" "BP"
"972" "GO:0008378" 0.192825956198703 0.956717419435754 2 13 "galactosyltransferase activity" "MF"
"851" "GO:0006826" 0.193525079096905 0.989614329628465 1 2 "iron ion transport" "BP"
"860" "GO:0006879" 0.193525079096905 0.989614329628465 1 2 "cellular iron ion homeostasis" "BP"
"1483" "GO:0030036" 0.195073312643253 0.986085528292039 1 3 "actin cytoskeleton organization" "BP"
"1793" "GO:0046524" 0.19761032750952 0.984012566327757 1 4 "sucrose-phosphate synthase activity" "MF"
"404" "GO:0004645" 0.197613189157587 0.984012081024057 1 4 "phosphorylase activity" "MF"
"935" "GO:0008184" 0.197613189157587 0.984012081024057 1 4 "glycogen phosphorylase activity" "MF"
"200" "GO:0004014" 0.198740044205499 0.985529936372027 1 3 "adenosylmethionine decarboxylase activity" "MF"
"796" "GO:0006597" 0.198740044205499 0.985529936372027 1 3 "spermine biosynthetic process" "BP"
"314" "GO:0004420" 0.199390498041613 0.983709106685209 1 4 "hydroxymethylglutaryl-CoA reductase (NADPH) activity" "MF"
"1237" "GO:0015936" 0.199390498041613 0.983709106685209 1 4 "coenzyme A metabolic process" "BP"
"330" "GO:0004474" 0.199495739416044 0.985413938351053 1 3 "malate synthase activity" "MF"
"645" "GO:0006097" 0.199495739416044 0.985413938351053 1 3 "glyoxylate cycle" "BP"
"903" "GO:0007165" 0.199996256305379 0.886444887461703 9 104 "signal transduction" "BP"
"438" "GO:0004749" 0.203605181480687 0.98477416974851 1 3 "ribose phosphate diphosphokinase activity" "MF"
"1084" "GO:0009156" 0.203605181480687 0.98477416974851 1 3 "ribonucleoside monophosphate biosynthetic process" "BP"
"1213" "GO:0015288" 0.217044894935781 1 1 1 "porin activity" "MF"
"1695" "GO:0042779" 0.217044894935781 1 1 1 "tRNA 3'-trailer cleavage" "BP"
"1384" "GO:0016920" 0.218949742502276 0.986503836374893 1 2 "pyroglutamyl-peptidase activity" "MF"
"1367" "GO:0016844" 0.220166925552621 0.948096814158166 2 10 "strictosidine synthase activity" "MF"
"917" "GO:0008081" 0.221856691486117 0.924606099656779 3 20 "phosphoric diester hydrolase activity" "MF"
"814" "GO:0006662" 0.223738763796332 0.912381172621192 4 18 "glycerol ether metabolic process" "BP"
"174" "GO:0003951" 0.2266132041185 0.97867262634752 1 4 "NAD+ kinase activity" "MF"
"823" "GO:0006741" 0.2266132041185 0.97867262634752 1 4 "NADP biosynthetic process" "BP"
"1452" "GO:0019674" 0.2266132041185 0.97867262634752 1 4 "NAD metabolic process" "BP"
"519" "GO:0005337" 0.226711485758346 0.978653075836168 1 4 "nucleoside transmembrane transporter activity" "MF"
"646" "GO:0006098" 0.233392995448145 0.942039282577318 2 11 "pentose-phosphate shunt" "BP"
"390" "GO:0004623" 0.234785527761681 0.984331384677175 1 2 "phospholipase A2 activity" "MF"
"1858" "GO:0050482" 0.234785527761681 0.984331384677175 1 2 "arachidonic acid secretion" "BP"
"1205" "GO:0015095" 0.239370126860716 0.941447133044465 2 9 "magnesium ion transmembrane transporter activity" "MF"
"1224" "GO:0015693" 0.239370126860716 0.941447133044465 2 9 "magnesium ion transport" "BP"
"1132" "GO:0009584" 0.240585507373671 0.974295159316536 1 5 "detection of visible light" "BP"
"1133" "GO:0009585" 0.240585507373671 0.974295159316536 1 5 "red, far-red light phototransduction" "BP"
"1159" "GO:0009881" 0.240585507373671 0.974295159316536 1 5 "photoreceptor activity" "MF"
"1394" "GO:0017006" 0.240585507373671 0.974295159316536 1 5 "protein-tetrapyrrole linkage" "BP"
"1412" "GO:0018298" 0.240585507373671 0.974295159316536 1 5 "protein-chromophore linkage" "BP"
"1357" "GO:0016813" 0.240807120656943 0.97574495168489 1 4 "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" "MF"
"1186" "GO:0010277" 0.242923023917757 0.97376353744195 1 5 "chlorophyllide a oxygenase [overall] activity" "MF"
"1089" "GO:0009228" 0.24465053855187 0.974915747250799 1 4 "thiamine biosynthetic process" "BP"
"1665" "GO:0042132" 0.246561171177487 0.9744976906658 1 4 "fructose 1,6-bisphosphate 1-phosphatase activity" "MF"
"1085" "GO:0009165" 0.246957981572637 0.974410378067269 1 4 "nucleotide biosynthetic process" "BP"
"45" "GO:0000287" 0.248320853295562 0.857310115946604 8 80 "magnesium ion binding" "MF"
"651" "GO:0006108" 0.25001305509324 0.932717569258189 2 15 "malate metabolic process" "BP"
"1331" "GO:0016740" 0.256520979393571 0.904583217535616 3 26 "transferase activity" "MF"
"1381" "GO:0016887" 0.256833706652974 0.850606572755922 8 90 "ATPase activity" "MF"
"1741" "GO:0044249" 0.258471230104564 0.971803344718803 1 4 "cellular biosynthetic process" "BP"
"1206" "GO:0015098" 0.259048249262048 0.969928772305526 1 5 "molybdate ion transmembrane transporter activity" "MF"
"1223" "GO:0015689" 0.259048249262048 0.969928772305526 1 5 "molybdate ion transport" "BP"
"1782" "GO:0046274" 0.259057328373875 0.980636214354575 1 2 "lignin catabolic process" "BP"
"1911" "GO:0052716" 0.259057328373875 0.980636214354575 1 2 "hydroquinone:oxygen oxidoreductase activity" "MF"
"408" "GO:0004650" 0.260398207237023 0.903858954851652 3 21 "polygalacturonase activity" "MF"
"236" "GO:0004121" 0.2618237089007 0.980186174041066 1 2 "cystathionine beta-lyase activity" "MF"
"1945" "GO:0071266" 0.2618237089007 0.980186174041066 1 2 "'de novo' L-methionine biosynthetic process" "BP"
"1068" "GO:0009073" 0.263175931649362 0.927790045835829 2 13 "aromatic amino acid family biosynthetic process" "BP"
