"category" "over_represented_pvalue" "under_represented_pvalue" "numDEInCat" "numInCat" "term" "ontology"
"448" "GO:0004794" 0.00713235812513373 0.999987300559066 1 2 "L-threonine ammonia-lyase activity" "MF"
"1390" "GO:0016998" 0.00769522928931896 0.999808954184883 2 4 "cell wall macromolecule catabolic process" "BP"
"230" "GO:0004097" 0.00844868630220807 0.999976236047048 1 3 "catechol oxidase activity" "MF"
"1779" "GO:0046148" 0.00844868630220807 0.999976236047048 1 3 "pigment biosynthetic process" "BP"
"765" "GO:0006508" 0.00894509785643715 0.997614470580291 7 251 "proteolysis" "BP"
"360" "GO:0004560" 0.00919608271868261 0.999978866219453 1 2 "alpha-L-fucosidase activity" "MF"
"856" "GO:0006857" 0.00928013083056392 0.999593268014819 2 24 "oligopeptide transport" "BP"
"356" "GO:0004553" 0.0112487320267676 0.998192277602883 4 126 "hydrolase activity, hydrolyzing O-glycosyl compounds" "MF"
"1324" "GO:0016702" 0.011898353269625 0.998767180219237 3 24 "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen" "MF"
"1460" "GO:0019829" 0.0120179533335355 0.999939838884328 1 6 "cation-transporting ATPase activity" "MF"
"1225" "GO:0015743" 0.0124747395803986 0.999948097267694 1 3 "malate transport" "BP"
"930" "GO:0008152" 0.0124933577950362 0.99522439428048 11 478 "metabolic process" "BP"
"1459" "GO:0019825" 0.0138558752028387 0.999530636358165 2 4 "oxygen binding" "MF"
"314" "GO:0004420" 0.0153465953227101 0.99991155379296 1 4 "hydroxymethylglutaryl-CoA reductase (NADPH) activity" "MF"
"1236" "GO:0015936" 0.0153465953227101 0.99991155379296 1 4 "coenzyme A metabolic process" "BP"
"229" "GO:0004096" 0.015359153767457 0.999364329942499 2 5 "catalase activity" "MF"
"1077" "GO:0009097" 0.0178935697007831 0.999892950646662 1 3 "isoleucine biosynthetic process" "BP"
"1366" "GO:0016844" 0.0191048143614705 0.998893663287482 2 10 "strictosidine synthase activity" "MF"
"638" "GO:0006073" 0.0217490007466124 0.998627905845657 2 11 "cellular glucan metabolic process" "BP"
"1194" "GO:0010411" 0.0217490007466124 0.998627905845657 2 11 "xyloglucan metabolic process" "BP"
"1339" "GO:0016762" 0.0217490007466124 0.998627905845657 2 11 "xyloglucan:xyloglucosyl transferase activity" "MF"
"1680" "GO:0042546" 0.0217490007466124 0.998627905845657 2 11 "cell wall biogenesis" "BP"
"1365" "GO:0016841" 0.0218276188067377 0.99979511479846 1 7 "ammonia-lyase activity" "MF"
"1831" "GO:0048046" 0.0225517173881419 0.998529784756908 2 12 "apoplast" "CC"
"1723" "GO:0043531" 0.0247885596808946 0.9964061479668 3 92 "ADP binding" "MF"
"88" "GO:0001678" 0.0274221914486172 0.999684855128274 1 6 "cellular glucose homeostasis" "BP"
"302" "GO:0004396" 0.0274221914486172 0.999684855128274 1 6 "hexokinase activity" "MF"
"538" "GO:0005536" 0.0274221914486172 0.999684855128274 1 6 "glucose binding" "MF"
"784" "GO:0006559" 0.0274251578223002 0.999669154118815 1 8 "L-phenylalanine catabolic process" "BP"
"932" "GO:0008171" 0.0287854123127599 0.997837099823623 2 13 "O-methyltransferase activity" "MF"
"844" "GO:0006812" 0.0310565799408986 0.99737000171428 2 36 "cation transport" "BP"
"519" "GO:0005337" 0.0319181419910477 0.99961470312336 1 4 "nucleoside transmembrane transporter activity" "MF"
"510" "GO:0005215" 0.032232262283947 0.99133049007623 5 159 "transporter activity" "MF"
"446" "GO:0004791" 0.0324704163110858 0.9996451490648 1 3 "thioredoxin-disulfide reductase activity" "MF"
"1439" "GO:0019430" 0.0324704163110858 0.9996451490648 1 3 "removal of superoxide radicals" "BP"
"1821" "GO:0047429" 0.0376848656322215 0.997250621725159 2 6 "nucleoside-triphosphate diphosphatase activity" "MF"
"1689" "GO:0042742" 0.0377548216087926 1 1 1 "defense response to bacterium" "BP"
"1802" "GO:0046835" 0.0382326501035121 0.999354336562943 1 8 "carbohydrate phosphorylation" "BP"
"1113" "GO:0009415" 0.0390951877308517 1 1 1 "response to water" "BP"
"1356" "GO:0016813" 0.0406071132930145 0.999374040114702 1 4 "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines" "MF"
"1090" "GO:0009228" 0.0427962917986914 0.999304071152656 1 4 "thiamine biosynthetic process" "BP"
"1325" "GO:0016705" 0.04475826782773 0.991818540008393 3 114 "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" "MF"
"545" "GO:0005618" 0.0457008997580798 0.99527609513831 2 29 "cell wall" "CC"
"1183" "GO:0010215" 0.047105098124282 0.999016510970485 1 8 "cellulose microfibril organization" "BP"
"1558" "GO:0031225" 0.047105098124282 0.999016510970485 1 8 "anchored component of membrane" "CC"
"1807" "GO:0046872" 0.0505439457307866 0.977119858139107 10 325 "metal ion binding" "MF"
"1064" "GO:0009058" 0.0511301234356856 0.990216385258568 3 79 "biosynthetic process" "BP"
"1253" "GO:0016049" 0.0511312012093035 0.998806748320042 1 10 "cell growth" "BP"
"842" "GO:0006810" 0.0519711096809278 0.978783856551608 8 235 "transport" "BP"
"1433" "GO:0019310" 0.0546813645810239 0.998857988856278 1 4 "inositol catabolic process" "BP"
"1849" "GO:0050113" 0.0546813645810239 0.998857988856278 1 4 "inositol oxygenase activity" "MF"
"1502" "GO:0030170" 0.0587774500853879 0.992818983498692 2 68 "pyridoxal phosphate binding" "MF"
"1349" "GO:0016788" 0.0628892823818803 0.986999683855993 3 63 "hydrolase activity, acting on ester bonds" "MF"
"1846" "GO:0048544" 0.0652261028394824 0.997931887378505 1 22 "recognition of pollen" "BP"
"1868" "GO:0050832" 0.0667739239256672 0.99817597084318 1 5 "defense response to fungus" "BP"
"522" "GO:0005351" 0.067436700898378 0.998139061301017 1 5 "sugar:proton symporter activity" "MF"
"1009" "GO:0008643" 0.067436700898378 0.998139061301017 1 5 "carbohydrate transport" "BP"
"566" "GO:0005737" 0.0703716978984429 0.971383449165547 7 232 "cytoplasm" "CC"
"1395" "GO:0017025" 0.0755701065745818 0.997655043030463 1 5 "TBP-class protein binding" "MF"
"1338" "GO:0016760" 0.07686253572147 0.99714558496738 1 18 "cellulose synthase (UDP-forming) activity" "MF"
"149" "GO:0003883" 0.0769714748252262 0.997565818286968 1 5 "CTP synthase activity" "MF"
"260" "GO:0004190" 0.0881445865081546 0.986516591217679 2 61 "aspartic-type endopeptidase activity" "MF"
"1307" "GO:0016616" 0.0893108863842262 0.986336967488232 2 46 "oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor" "MF"
"841" "GO:0006809" 0.092691971723765 1 1 1 "nitric oxide biosynthetic process" "BP"
"1724" "GO:0043546" 0.092691971723765 1 1 1 "molybdopterin cofactor binding" "MF"
"1857" "GO:0050464" 0.092691971723765 1 1 1 "nitrate reductase (NADPH) activity" "MF"
"461" "GO:0004816" 0.0959998713268386 0.99758984030904 1 2 "asparagine-tRNA ligase activity" "MF"
"727" "GO:0006421" 0.0959998713268386 0.99758984030904 1 2 "asparaginyl-tRNA aminoacylation" "BP"
"531" "GO:0005506" 0.0961716364784879 0.969760972154834 4 153 "iron ion binding" "MF"
"1306" "GO:0016615" 0.0968540089659174 0.995759275720145 1 8 "malate dehydrogenase activity" "MF"
"1485" "GO:0030060" 0.097795590763292 0.995760453117815 1 7 "L-malate dehydrogenase activity" "MF"
"347" "GO:0004519" 0.0978475116082296 0.995506642868729 1 11 "endonuclease activity" "MF"
"1797" "GO:0046577" 0.100300833594807 0.99607911783149 1 4 "long-chain-alcohol oxidase activity" "MF"
"699" "GO:0006355" 0.102851443044656 0.940769907843518 14 514 "regulation of transcription, DNA-templated" "BP"
"684" "GO:0006298" 0.106304191859211 0.994568646847602 1 14 "mismatch repair" "BP"
"1542" "GO:0030983" 0.106304191859211 0.994568646847602 1 14 "mismatched DNA binding" "MF"
"1499" "GO:0030151" 0.121073007987963 0.994232702951191 1 4 "molybdenum ion binding" "MF"
"408" "GO:0004650" 0.122129123959318 0.992668616028283 1 18 "polygalacturonase activity" "MF"
"909" "GO:0007275" 0.123936459459101 0.977326887390901 2 34 "multicellular organism development" "BP"
"1663" "GO:0042128" 0.123957628542125 0.994599383257391 1 3 "nitrate assimilation" "BP"
"612" "GO:0005956" 0.124738482986259 0.993867894742554 1 4 "protein kinase CK2 complex" "CC"
"1463" "GO:0019887" 0.126906303131603 0.992967139579416 1 6 "protein kinase regulator activity" "MF"
"651" "GO:0006108" 0.127540538812483 0.992078062358756 1 15 "malate metabolic process" "BP"
"98" "GO:0003677" 0.129472735843347 0.915653288190371 20 747 "DNA binding" "MF"
"283" "GO:0004356" 0.129763969205308 0.992637809205486 1 6 "glutamate-ammonia ligase activity" "MF"
"778" "GO:0006542" 0.129763969205308 0.992637809205486 1 6 "glutamine biosynthetic process" "BP"
"1623" "GO:0033897" 0.129995458744323 0.993323986287204 1 4 "ribonuclease T2 activity" "MF"
"173" "GO:0003950" 0.130290425763232 0.991764263713266 1 14 "NAD+ ADP-ribosyltransferase activity" "MF"
"1453" "GO:0019752" 0.13163056315219 0.991512201313434 1 16 "carboxylic acid metabolic process" "BP"
"22" "GO:0000160" 0.138826501316179 0.972614151936613 2 43 "phosphorelay signal transduction system" "BP"
"1507" "GO:0030244" 0.141182066841516 0.989991721396568 1 24 "cellulose biosynthetic process" "BP"
"1099" "GO:0009269" 0.149212256588507 0.991125288878709 1 4 "response to desiccation" "BP"
"106" "GO:0003700" 0.149396490139177 0.923383180212231 8 259 "transcription factor activity, sequence-specific DNA binding" "MF"
"1536" "GO:0030915" 0.155341535452926 0.989041369741385 1 7 "Smc5-Smc6 complex" "CC"
"1214" "GO:0015299" 0.158123306949505 0.987536045106687 1 18 "solute:proton antiporter activity" "MF"
"1808" "GO:0046873" 0.170281119093476 0.985576091573583 1 16 "metal ion transmembrane transporter activity" "MF"
"123" "GO:0003824" 0.177729295910899 0.894544741822863 11 694 "catalytic activity" "MF"
"692" "GO:0006334" 0.178226754684683 0.943675566559173 3 35 "nucleosome assembly" "BP"
"929" "GO:0008146" 0.178962245264384 0.984792783337869 1 9 "sulfotransferase activity" "MF"
"15" "GO:0000139" 0.182958555489771 0.983891881251384 1 10 "Golgi membrane" "CC"
"1171" "GO:0009982" 0.188594863252037 0.981999120194554 1 19 "pseudouridine synthase activity" "MF"
"1120" "GO:0009451" 0.194285302507769 0.980757788562506 1 21 "RNA modification" "BP"
"1343" "GO:0016773" 0.202302613877688 0.978800829361647 1 29 "phosphotransferase activity, alcohol group as acceptor" "MF"
"189" "GO:0003993" 0.209722153366647 0.977855577921638 1 15 "acid phosphatase activity" "MF"
"666" "GO:0006221" 0.224387810694652 0.975105446659813 1 11 "pyrimidine nucleotide biosynthetic process" "BP"
"86" "GO:0001522" 0.224666641902667 0.973946453189058 1 21 "pseudouridine synthesis" "BP"
"724" "GO:0006418" 0.225136831071538 0.973331336777493 1 36 "tRNA aminoacylation for protein translation" "BP"
"457" "GO:0004812" 0.228893601374597 0.972372038455136 1 37 "aminoacyl-tRNA ligase activity" "MF"
"768" "GO:0006520" 0.240734480950234 0.969579223829897 1 27 "cellular amino acid metabolic process" "BP"
"1864" "GO:0050661" 0.244436244794156 0.968336420675346 1 35 "NADP binding" "MF"
"422" "GO:0004674" 0.249288475403219 0.966890171664258 1 40 "protein serine/threonine kinase activity" "MF"
"944" "GO:0008236" 0.257145391115732 0.965147827530681 1 25 "serine-type peptidase activity" "MF"
"1918" "GO:0055085" 0.264551344792488 0.878582838639969 4 313 "transmembrane transport" "BP"
"348" "GO:0004523" 0.269699194231364 0.963031622577599 1 12 "RNA-DNA hybrid ribonuclease activity" "MF"
"962" "GO:0008299" 0.276743065722932 0.959356768607484 1 24 "isoprenoid biosynthetic process" "BP"
"839" "GO:0006807" 0.283213280445266 0.957552242414572 1 21 "nitrogen compound metabolic process" "BP"
"874" "GO:0006950" 0.289349096306835 0.909491759992319 2 47 "response to stress" "BP"
"547" "GO:0005634" 0.293040214891459 0.811121063656146 10 453 "nucleus" "CC"
"1249" "GO:0016021" 0.294476619647164 0.793297552175221 15 621 "integral component of membrane" "CC"
"1817" "GO:0046983" 0.30003239357602 0.855909203914207 4 135 "protein dimerization activity" "MF"
"493" "GO:0004871" 0.309989438817051 0.949453134846348 1 15 "signal transducer activity" "MF"
"697" "GO:0006352" 0.315190085198371 0.94667441881899 1 21 "DNA-templated transcription, initiation" "BP"
"644" "GO:0006096" 0.317341069110833 0.944674781375764 1 43 "glycolytic process" "BP"
"671" "GO:0006241" 0.320509949020152 0.946951172464915 1 11 "CTP biosynthetic process" "BP"
"492" "GO:0004869" 0.321561912394038 0.950555700060314 1 6 "cysteine-type endopeptidase inhibitor activity" "MF"
"1865" "GO:0050662" 0.346227819195613 0.933604479768111 1 35 "coenzyme binding" "MF"
"1334" "GO:0016747" 0.362063405476835 0.926094395276753 1 60 "transferase activity, transferring acyl groups other than amino-acyl groups" "MF"
"1479" "GO:0030001" 0.370005513646242 0.86267405367239 2 54 "metal ion transport" "BP"
"166" "GO:0003924" 0.372932949566725 0.920893215296312 1 82 "GTPase activity" "MF"
"1509" "GO:0030246" 0.377447921859704 0.919072586212916 1 62 "carbohydrate binding" "MF"
"487" "GO:0004857" 0.378343941115373 0.920455419242167 1 24 "enzyme inhibitor activity" "MF"
"69" "GO:0000786" 0.388880671995151 0.793326336302622 4 64 "nucleosome" "CC"
"420" "GO:0004672" 0.389783811125642 0.759783287672947 6 717 "protein kinase activity" "MF"
"752" "GO:0006468" 0.389783811125642 0.759783287672947 6 717 "protein phosphorylation" "BP"
"1370" "GO:0016853" 0.412967194252165 0.903357246485996 1 26 "isomerase activity" "MF"
"959" "GO:0008289" 0.438248360797774 0.888575032823288 1 39 "lipid binding" "MF"
"1380" "GO:0016887" 0.439046436560851 0.886795299868461 1 87 "ATPase activity" "MF"
"931" "GO:0008168" 0.463880875277036 0.794921889557566 2 118 "methyltransferase activity" "MF"
"534" "GO:0005515" 0.487427940216466 0.594768153329521 27 2427 "protein binding" "MF"
"904" "GO:0007165" 0.495181608306117 0.851624056958471 1 103 "signal transduction" "BP"
"1305" "GO:0016614" 0.497128358752885 0.852652853516848 1 34 "oxidoreductase activity, acting on CH-OH group of donors" "MF"
"875" "GO:0006952" 0.504021892242418 0.851210891886418 1 18 "defense response" "BP"
"1816" "GO:0046982" 0.504089913761705 0.695307139467436 4 78 "protein heterodimerization activity" "MF"
"1149" "GO:0009733" 0.512780457093073 0.84883824094948 1 12 "response to auxin" "BP"
"1203" "GO:0015035" 0.529348724615666 0.743905811037378 2 47 "protein disulfide oxidoreductase activity" "MF"
"543" "GO:0005576" 0.541606436325817 0.822754876878171 1 23 "extracellular region" "CC"
"263" "GO:0004252" 0.552647466201897 0.809886363955551 1 74 "serine-type endopeptidase activity" "MF"
"1063" "GO:0009055" 0.567336315799283 0.662456763160314 3 81 "electron carrier activity" "MF"
"533" "GO:0005509" 0.629944159987858 0.596121665760702 3 153 "calcium ion binding" "MF"
"1728" "GO:0043565" 0.66930428961232 0.552221548130548 3 164 "sequence-specific DNA binding" "MF"
"1863" "GO:0050660" 0.672939524426025 0.696264765330419 1 77 "flavin adenine dinucleotide binding" "MF"
"679" "GO:0006281" 0.695800605401449 0.669369453391358 1 104 "DNA repair" "BP"
"1896" "GO:0051536" 0.706412403101787 0.659119930096232 1 48 "iron-sulfur cluster binding" "MF"
"1763" "GO:0045454" 0.725126643851258 0.533200247290065 2 94 "cell redox homeostasis" "BP"
"1248" "GO:0016020" 0.739120866962418 0.386440200254953 8 649 "membrane" "CC"
"536" "GO:0005524" 0.827791782998613 0.268265056964532 9 1446 "ATP binding" "MF"
"1348" "GO:0016787" 0.842728051087329 0.360571422098816 2 199 "hydrolase activity" "MF"
"537" "GO:0005525" 0.884687311352486 0.286955730737496 2 197 "GTP binding" "MF"
"908" "GO:0007264" 0.945156835204975 0.218035992443791 1 83 "small GTPase mediated signal transduction" "BP"
"110" "GO:0003723" 0.957353237332176 0.132073125847037 2 265 "RNA binding" "MF"
"25" "GO:0000166" 0.96454256842732 0.113623045809961 2 336 "nucleotide binding" "MF"
"952" "GO:0008270" 0.985646744287321 0.036628676185775 5 768 "zinc ion binding" "MF"
"97" "GO:0003676" 0.994432075701099 0.0196410209788153 3 600 "nucleic acid binding" "MF"
"546" "GO:0005622" 0.998044387219151 0.00572745714329965 6 354 "intracellular" "CC"
"599" "GO:0005840" 0.999993441619249 4.19880858884276e-05 3 331 "ribosome" "CC"
"719" "GO:0006412" 0.999996150418969 2.54836968646774e-05 3 349 "translation" "BP"
"114" "GO:0003735" 0.999996525809362 2.31545511269083e-05 3 345 "structural constituent of ribosome" "MF"
"1" "GO:0000015" 1 0.914782287695954 0 5 "phosphopyruvate hydratase complex" "CC"
"2" "GO:0000027" 1 0.965929773089962 0 1 "ribosomal large subunit assembly" "BP"
"3" "GO:0000042" 1 0.997416969651005 0 1 "protein targeting to Golgi" "BP"
"4" "GO:0000045" 1 0.931963816286931 0 1 "autophagosome assembly" "BP"
"5" "GO:0000049" 1 0.893803954977678 0 9 "tRNA binding" "MF"
"6" "GO:0000062" 1 0.909519072813035 0 4 "fatty-acyl-CoA binding" "MF"
"7" "GO:0000075" 1 0.993250886643747 0 1 "cell cycle checkpoint" "BP"
"8" "GO:0000077" 1 0.972888354378755 0 2 "DNA damage checkpoint" "BP"
"9" "GO:0000079" 1 0.83151859822828 0 6 "regulation of cyclin-dependent protein serine/threonine kinase activity" "BP"
"10" "GO:0000103" 1 0.885217292209451 0 6 "sulfate assimilation" "BP"
"11" "GO:0000105" 1 0.89749275928685 0 7 "histidine biosynthetic process" "BP"
"12" "GO:0000107" 1 0.9963874796609 0 1 "imidazoleglycerol-phosphate synthase activity" "MF"
"13" "GO:0000123" 1 0.84015433773653 0 4 "histone acetyltransferase complex" "CC"
"14" "GO:0000126" 1 0.957145827209021 0 3 "transcription factor TFIIIB complex" "CC"
"16" "GO:0000145" 1 0.91276260155954 0 23 "exocyst" "CC"
"17" "GO:0000148" 1 0.991324220023222 0 7 "1,3-beta-D-glucan synthase complex" "CC"
"18" "GO:0000151" 1 0.980826177948479 0 5 "ubiquitin ligase complex" "CC"
"19" "GO:0000154" 1 0.974255848269386 0 2 "rRNA modification" "BP"
"20" "GO:0000155" 1 0.954346395608408 0 19 "phosphorelay sensor kinase activity" "MF"
"21" "GO:0000159" 1 0.906328982474942 0 13 "protein phosphatase type 2A complex" "CC"
"23" "GO:0000162" 1 0.961089588003293 0 6 "tryptophan biosynthetic process" "BP"
"24" "GO:0000165" 1 0.655578132409575 0 11 "MAPK cascade" "BP"
"26" "GO:0000175" 1 0.992053274624836 0 3 "3'-5'-exoribonuclease activity" "MF"
"27" "GO:0000176" 1 0.997852671293946 0 1 "nuclear exosome (RNase complex)" "CC"
"28" "GO:0000178" 1 0.87348912449391 0 6 "exosome (RNase complex)" "CC"
"29" "GO:0000179" 1 0.974255848269386 0 2 "rRNA (adenine-N6,N6-)-dimethyltransferase activity" "MF"
"30" "GO:0000184" 1 0.995055836587026 0 4 "nuclear-transcribed mRNA catabolic process, nonsense-mediated decay" "BP"
"31" "GO:0000213" 1 0.968829692939751 0 1 "tRNA-intron endonuclease activity" "MF"
"32" "GO:0000220" 1 0.99276494305533 0 3 "vacuolar proton-transporting V-type ATPase, V0 domain" "CC"
"33" "GO:0000221" 1 0.987855170441677 0 2 "vacuolar proton-transporting V-type ATPase, V1 domain" "CC"
"34" "GO:0000226" 1 0.889007573569925 0 15 "microtubule cytoskeleton organization" "BP"
"35" "GO:0000228" 1 0.957186152242236 0 3 "nuclear chromosome" "CC"
"36" "GO:0000234" 1 0.990690236845125 0 2 "phosphoethanolamine N-methyltransferase activity" "MF"
"37" "GO:0000244" 1 0.99496044037777 0 1 "spliceosomal tri-snRNP complex assembly" "BP"
"38" "GO:0000245" 1 0.996175352762304 0 1 "spliceosomal complex assembly" "BP"
"39" "GO:0000256" 1 0.995473847588803 0 1 "allantoin catabolic process" "BP"
"40" "GO:0000266" 1 0.86383845192093 0 3 "mitochondrial fission" "BP"
"41" "GO:0000272" 1 0.973037940766792 0 7 "polysaccharide catabolic process" "BP"
"42" "GO:0000275" 1 0.842844651599207 0 6 "mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)" "CC"
"43" "GO:0000276" 1 0.677699347887973 0 6 "mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)" "CC"
"44" "GO:0000278" 1 0.977046218882482 0 1 "mitotic cell cycle" "BP"
"45" "GO:0000287" 1 0.313020942416005 0 80 "magnesium ion binding" "MF"
"46" "GO:0000289" 1 0.850273486216992 0 8 "nuclear-transcribed mRNA poly(A) tail shortening" "BP"
"47" "GO:0000290" 1 0.963932193792433 0 3 "deadenylation-dependent decapping of nuclear-transcribed mRNA" "BP"
"48" "GO:0000338" 1 0.981175509669057 0 1 "protein deneddylation" "BP"
"49" "GO:0000339" 1 0.969511686967111 0 2 "RNA cap binding" "MF"
"50" "GO:0000373" 1 0.997985452095853 0 1 "Group II intron splicing" "BP"
"51" "GO:0000387" 1 0.560163951854572 0 11 "spliceosomal snRNP assembly" "BP"
"52" "GO:0000390" 1 0.998285431707695 0 1 "spliceosomal complex disassembly" "BP"
"53" "GO:0000398" 1 0.361430785822742 0 33 "mRNA splicing, via spliceosome" "BP"
"54" "GO:0000413" 1 0.520248337550114 0 26 "protein peptidyl-prolyl isomerization" "BP"
"55" "GO:0000439" 1 0.880528533604467 0 5 "core TFIIH complex" "CC"
"56" "GO:0000445" 1 0.903468089430226 0 2 "THO complex part of transcription export complex" "CC"
"57" "GO:0000462" 1 0.996597775139757 0 1 "maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)" "BP"
"58" "GO:0000469" 1 0.971598341210396 0 1 "cleavage involved in rRNA processing" "BP"
"59" "GO:0000502" 1 0.989706105514112 0 4 "proteasome complex" "CC"
"60" "GO:0000723" 1 0.906467670311796 0 12 "telomere maintenance" "BP"
"61" "GO:0000724" 1 0.884016416283871 0 9 "double-strand break repair via homologous recombination" "BP"
"62" "GO:0000737" 1 0.973675612796091 0 1 "DNA catabolic process, endonucleolytic" "BP"
"63" "GO:0000741" 1 0.931696902085767 0 1 "karyogamy" "BP"
"64" "GO:0000774" 1 0.953019344558933 0 3 "adenyl-nucleotide exchange factor activity" "MF"
"65" "GO:0000775" 1 0.917808311291626 0 5 "chromosome, centromeric region" "CC"
"66" "GO:0000776" 1 0.97940132529337 0 2 "kinetochore" "CC"
"67" "GO:0000784" 1 0.994392340231104 0 1 "nuclear chromosome, telomeric region" "CC"
"68" "GO:0000785" 1 0.872263331034894 0 3 "chromatin" "CC"
"70" "GO:0000796" 1 0.995183889698599 0 2 "condensin complex" "CC"
"71" "GO:0000808" 1 0.975714929465907 0 3 "origin recognition complex" "CC"
"72" "GO:0000811" 1 0.966141067678263 0 1 "GINS complex" "CC"
"73" "GO:0000902" 1 0.97071279476071 0 4 "cell morphogenesis" "BP"
"74" "GO:0000910" 1 0.917011613018337 0 11 "cytokinesis" "BP"
"75" "GO:0000922" 1 0.934814144630068 0 6 "spindle pole" "CC"
"76" "GO:0000930" 1 0.994675901816965 0 1 "gamma-tubulin complex" "CC"
"77" "GO:0000940" 1 0.950519929745576 0 1 "condensed chromosome outer kinetochore" "CC"
"78" "GO:0000956" 1 0.690445759800441 0 7 "nuclear-transcribed mRNA catabolic process" "BP"
"79" "GO:0000977" 1 0.655578132409575 0 11 "RNA polymerase II regulatory region sequence-specific DNA binding" "MF"
"80" "GO:0000982" 1 0.996120001500928 0 1 "transcription factor activity, RNA polymerase II core promoter proximal region sequence-specific binding" "MF"
"81" "GO:0000987" 1 0.996120001500928 0 1 "core promoter proximal region sequence-specific DNA binding" "MF"
"82" "GO:0000989" 1 0.985663351014614 0 3 "transcription factor activity, transcription factor binding" "MF"
"83" "GO:0001026" 1 0.996859073145767 0 1 "TFIIIB-type transcription factor activity" "MF"
"84" "GO:0001104" 1 0.666392520590701 0 14 "RNA polymerase II transcription cofactor activity" "MF"
"85" "GO:0001510" 1 0.9124610886813 0 8 "RNA methylation" "BP"
"87" "GO:0001671" 1 0.986122386761466 0 1 "ATPase activator activity" "MF"
"89" "GO:0001735" 1 0.995210790169967 0 1 "prenylcysteine oxidase activity" "MF"
"90" "GO:0001882" 1 0.998761754672229 0 1 "nucleoside binding" "MF"
"91" "GO:0002098" 1 0.9329619232319 0 4 "tRNA wobble uridine modification" "BP"
"92" "GO:0002100" 1 0.996585490424199 0 1 "tRNA wobble adenosine to inosine editing" "BP"
"93" "GO:0002143" 1 0.994159689810571 0 1 "tRNA wobble position uridine thiolation" "BP"
"94" "GO:0002161" 1 0.921469906397564 0 9 "aminoacyl-tRNA editing activity" "MF"
"95" "GO:0002949" 1 0.993865578907231 0 1 "tRNA threonylcarbamoyladenosine modification" "BP"
"96" "GO:0003333" 1 0.896847053710212 0 17 "amino acid transmembrane transport" "BP"
"99" "GO:0003678" 1 0.891253439873934 0 15 "DNA helicase activity" "MF"
"100" "GO:0003682" 1 0.742427879927541 0 27 "chromatin binding" "MF"
"101" "GO:0003684" 1 0.859953478475717 0 14 "damaged DNA binding" "MF"
"102" "GO:0003688" 1 0.99704834631287 0 1 "DNA replication origin binding" "MF"
"103" "GO:0003689" 1 0.998534698786656 0 1 "DNA clamp loader activity" "MF"
"104" "GO:0003690" 1 0.655851620743123 0 29 "double-stranded DNA binding" "MF"
"105" "GO:0003697" 1 0.782323893526663 0 11 "single-stranded DNA binding" "MF"
